,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
43,10.70867,0.3397,-0.8115,1.1512,0.0,0.0,385.3123,11.602601599999947,0.2141,0.0,0.1476,0.0,0.0,0.03160116,0.0,0.0
44,10.934503,0.3185,-0.8176,1.1360999999999999,0.0,0.0,385.7629,11.537339199999947,0.21500000000000002,0.0,0.1462,0.0,0.0,0.031433,0.0,0.0
45,11.159418,0.3397,-0.8004,1.1401,0.0,0.0,385.264,11.695833599999947,0.21580000000000002,0.0,0.1496,0.0,0.0,0.03228368,0.0,0.0
46,11.384543,0.3256,-0.8095,1.1351,0.0,0.0,385.3445,11.378844799999946,0.2136,0.0,0.14279999999999998,0.0,0.0,0.030502079999999997,0.0,0.0
47,11.60992,0.3336,-0.7923,1.1259000000000001,0.0,0.0,385.3445,11.537339199999947,0.2099,0.0,0.1462,0.0,0.0,0.03068738,0.0,0.0
48,11.83511,0.3397,-0.8054,1.1451,0.0,0.0,385.602,11.514031199999947,0.2102,0.0,0.1457,0.0,0.0,0.03062614,0.0,0.0
49,12.057164,0.3387,-0.7974,1.1360999999999999,0.0,0.0,385.602,10.949977599999945,0.2107,0.0,0.1336,0.0,0.0,0.02814952,0.0,0.0
50,12.281846,0.3417,-0.8125,1.1542,0.0,0.0,385.4732,11.378844799999946,0.2097,0.0,0.14279999999999998,0.0,0.0,0.029945159999999995,0.0,0.0
51,12.507326,0.3205,-0.7984,1.1189,0.0,0.0,385.3123,11.150426399999946,0.2116,0.0,0.1379,0.0,0.0,0.02917964,0.0,0.0
52,12.732452,0.3236,-0.8105,1.1341,0.0,0.0,385.4411,11.285612799999946,0.2097,0.0,0.14079999999999998,0.0,0.0,0.029525759999999995,0.0,0.0
53,12.957775,0.3286,-0.7984,1.127,0.0,0.0,385.425,11.490723199999946,0.2131,0.0,0.1452,0.0,0.0,0.03094212,0.0,0.0
54,13.183846,0.3336,-0.8044,1.138,0.0,0.0,385.3767,11.308920799999946,0.21330000000000002,0.0,0.14129999999999998,0.0,0.0,0.03013929,0.0,0.0
55,13.408392,0.3397,-0.8095,1.1492,0.0,0.0,385.602,11.378844799999946,0.2124,0.0,0.14279999999999998,0.0,0.0,0.03033072,0.0,0.0
56,13.629872,0.3417,-0.7984,1.1401,0.0,0.0,385.4732,11.266966399999946,0.2124,0.0,0.1404,0.0,0.0,0.02982096,0.0,0.0
57,13.859158,0.3326,-0.8014,1.134,0.0,0.0,385.4571,11.197042399999946,0.2109,0.0,0.1389,0.0,0.0,0.02929401,0.0,0.0
58,14.080288,0.3357,-0.7964,1.1320999999999999,0.0,0.0,385.4089,11.425460799999946,0.2121,0.0,0.14379999999999998,0.0,0.0,0.03049998,0.0,0.0
59,14.306417,0.3397,-0.8065,1.1461999999999999,0.0,0.0,385.4893,11.285612799999946,0.2124,0.0,0.14079999999999998,0.0,0.0,0.029905919999999996,0.0,0.0
60,14.531034,0.3397,-0.7953,1.135,0.0,0.0,385.5215,11.243658399999946,0.20850000000000002,0.0,0.1399,0.0,0.0,0.02916915,0.0,0.0
61,14.756511,0.3427,-0.7933,1.1360000000000001,0.0,0.0,385.425,11.514031199999947,0.20950000000000002,0.0,0.1457,0.0,0.0,0.030524150000000003,0.0,0.0
62,14.981839,0.3286,-0.8155,1.1441,0.0,0.0,384.9904,11.355536799999946,0.2109,0.0,0.14229999999999998,0.0,0.0,0.030011069999999997,0.0,0.0
63,15.207137,0.3205,-0.8135,1.134,0.0,0.0,385.4732,11.085163999999946,0.20950000000000002,0.0,0.1365,0.0,0.0,0.028596750000000004,0.0,0.0
64,15.43322,0.3397,-0.8054,1.1451,0.0,0.0,385.3445,11.695833599999947,0.21480000000000002,0.0,0.1496,0.0,0.0,0.03213408,0.0,0.0
65,15.657775,0.3326,-0.8054,1.138,0.0,0.0,385.6181,11.378844799999946,0.2068,0.0,0.14279999999999998,0.0,0.0,0.029531039999999998,0.0,0.0
66,15.883089,0.3296,-0.8165,1.1461000000000001,0.0,0.0,385.4732,11.308920799999946,0.21530000000000002,0.0,0.14129999999999998,0.0,0.0,0.03042189,0.0,0.0
67,16.10854,0.3296,-0.7348,1.0644,0.0,0.0,386.9056,10.814791199999945,0.20700000000000002,0.0,0.13069999999999998,0.0,0.0,0.0270549,0.0,0.0
68,16.333798,0.3256,-0.8004,1.126,0.0,0.0,385.425,11.243658399999946,0.2131,0.0,0.1399,0.0,0.0,0.02981269,0.0,0.0
69,16.55957,0.3367,-0.8155,1.1522000000000001,0.0,0.0,385.3445,11.308920799999946,0.2111,0.0,0.14129999999999998,0.0,0.0,0.029828429999999996,0.0,0.0
70,16.784388,0.3236,-0.8085,1.1320999999999999,0.0,0.0,385.6181,11.425460799999946,0.2131,0.0,0.14379999999999998,0.0,0.0,0.03064378,0.0,0.0
71,17.009741,-0.1137,-0.7549,0.6412,0.0,0.0,386.0526,11.490723199999946,0.2119,0.0,0.1452,0.0,0.0,0.03076788,0.0,0.0
72,17.235157,-0.4964,-0.6015,0.10510000000000003,0.0,0.0,388.5954,11.061855999999946,0.2104,0.0,0.136,-0.0,0.0,0.0286144,0.0,0.0
73,17.460426,-0.4833,-0.6277,0.14440000000000003,0.0,0.0,388.4827,11.127118399999945,0.21280000000000002,0.0,0.1374,-0.0,0.0,0.029238720000000003,0.0,0.0
74,17.686495,-0.4762,-0.6267,0.15050000000000002,0.0,0.0,388.6276,11.378844799999946,0.2131,0.0,0.14279999999999998,-0.0,0.0,0.030430679999999998,0.0,0.0
75,17.915275,-0.4742,-0.6146,0.14040000000000002,0.0,0.0,388.4184,11.355536799999946,0.2097,0.0,0.14229999999999998,-0.0,0.0,0.029840309999999995,0.0,0.0
76,18.140527,-0.4793,-0.5964,0.11710000000000004,0.0,0.0,388.4989,11.378844799999946,0.2124,0.0,0.14279999999999998,-0.0,0.0,0.03033072,0.0,0.0
77,18.365788,-0.4732,-0.6196,0.14640000000000003,0.0,0.0,388.3862,11.285612799999946,0.21450000000000002,0.0,0.14079999999999998,-0.0,0.0,0.0302016,0.0,0.0
78,18.591237,-0.4803,-0.6045,0.12420000000000003,0.0,0.0,388.4505,11.444107199999946,0.2107,0.0,0.1442,-0.0,0.0,0.030382939999999997,0.0,0.0
79,18.821372,-0.4742,-0.5994,0.12520000000000003,0.0,0.0,388.4666,11.425460799999946,0.2116,0.0,0.14379999999999998,-0.0,0.0,0.030428079999999996,0.0,0.0
80,19.045944,-0.4803,-0.6035,0.12320000000000003,0.0,0.0,388.6759,11.719141599999945,0.21280000000000002,0.0,0.15009999999999998,-0.0,0.0,0.03194128,0.0,0.0
81,19.271407,-0.4682,-0.6035,0.13530000000000003,0.0,0.0,388.3862,11.220350399999946,0.2114,0.0,0.1394,-0.0,0.0,0.02946916,0.0,0.0
82,19.496573,-0.4682,-0.6045,0.13630000000000003,0.0,0.0,388.5149,10.926669599999945,0.2109,0.0,0.1331,-0.0,0.0,0.028070789999999998,0.0,0.0
83,19.72211,-0.4712,-0.6015,0.13030000000000003,0.0,0.0,388.5954,11.378844799999946,0.2116,0.0,0.14279999999999998,-0.0,0.0,0.030216479999999997,0.0,0.0
84,19.947913,-0.4722,-0.5964,0.12420000000000003,0.0,0.0,388.4989,11.220350399999946,0.2121,0.0,0.1394,-0.0,0.0,0.02956674,0.0,0.0
