,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
17,5.219505,18.2179,15.3403,2.877600000000001,1796.2535,16.9274,47.56684559999996,47.56684559999996,5.9534,0.117,2.776099999999998,0.0,15.121,21.424572312660878,1851.9614979549817,0.0,0.7205,0.0,0.7991,17.57320303091447,8.947477128833063,4.75736194,0.5091545982307731,0.5316986980239936,6.1534,18.2179,15.3403,0.0,0.9691000000000001
18,5.431796,18.0706,15.281,2.7895999999999983,1796.2535,16.9274,44.60206799999996,44.60206799999996,6.0348,0.107,2.776099999999998,0.0,15.121,21.429589919462032,1855.9476065802023,0.0,0.7205,0.0,0.7355,16.925234428416978,8.389792896602271,4.4385954,0.4956972934162763,0.5290470759769955,6.2348,18.0706,15.281,0.0,0.9055000000000001
19,5.660407,18.1079,15.3513,2.7566000000000006,1796.7043,16.7123,49.00261839999995,49.00261839999995,5.9856,0.116,2.776099999999998,0.0,15.121,21.38894712251119,1854.662713623998,0.0,0.7205,0.0,0.8299,16.470261422883247,9.219863924165525,4.967449439999999,0.5597885599651591,0.5387768714221663,6.1856,18.1079,15.3513,0.0,0.9999
20,5.92074,18.0987,15.1729,2.9258000000000006,1796.7043,16.7123,45.31063119999996,45.31063119999996,6.029,0.108,2.776099999999998,0.0,15.121,21.45199250129926,1859.5236793559159,0.0,0.7205,0.0,0.7507,17.70029683635069,8.525214929781159,4.5259703,0.48164248366011136,0.5308922223402738,6.229,18.0987,15.1729,0.0,0.9207000000000001
21,6.150658,18.1507,15.3165,2.834200000000001,1796.7043,16.7591,46.17302719999996,46.17302719999996,6.0101,0.115,2.776099999999998,0.0,15.121,21.449668018539676,1859.4058531615406,0.0,0.7205,0.0,0.7692,17.082093102045473,8.687475111550235,4.62296892,0.5085720502547761,0.5321418318486618,6.210100000000001,18.1507,15.3165,0.0,0.9392
22,6.386889,18.1,15.2151,2.884900000000002,1800.3703,16.7591,48.03300559999996,48.03300559999996,6.0053,0.113,2.776099999999998,0.0,15.121,21.46148267938723,1860.0349617713518,0.0,0.7205,0.0,0.8091,17.45169967437123,9.055870851717483,4.858888230000001,0.5189105371218667,0.5365456629804403,6.2053,18.1,15.2151,0.0,0.9791000000000001
23,6.62126,18.136,15.4271,2.7089,1800.3703,16.7924,47.077377599999956,47.077377599999956,6.0088,0.109,2.776099999999998,0.0,15.121,21.412295041869346,1861.0169179772454,0.0,0.7205,0.0,0.7886,16.20077405551681,8.875702160581382,4.73853968,0.5478566721667821,0.5338777253077196,6.2088,18.136,15.4271,0.0,0.9586
24,6.85196,18.227,15.3476,2.8794000000000004,1800.3703,16.7924,47.524891199999956,47.524891199999956,6.0598,0.108,2.776099999999998,0.0,15.121,21.434140748272842,1864.308576845384,0.0,0.7205,0.0,0.7982,17.44620079994425,8.960073840332921,4.8369323600000005,0.5135830971498134,0.5398317520807707,6.2598,18.227,15.3476,0.0,0.9682000000000001
25,7.077756,18.2478,15.3989,2.848900000000002,1807.9549,16.806,45.20341439999996,45.20341439999996,6.0236,0.128,2.776099999999998,0.0,15.121,21.446676741350345,1865.329803444491,0.0,0.7205,0.0,0.7484,17.237360923797272,8.558298900444994,4.50806224,0.4964970530163767,0.5267474637705866,6.2236,18.2478,15.3989,0.0,0.9184
26,7.302207,18.1054,15.3629,2.7424999999999997,1807.9549,16.806,44.765223999999954,44.765223999999954,6.0444,0.108,2.776099999999998,0.0,15.121,21.402249688257832,1864.8977043501818,0.0,0.7205,0.0,0.739,16.459526748347898,8.475336928030238,4.466811600000001,0.5149198429341802,0.5270364633206549,6.244400000000001,18.1054,15.3629,0.0,0.909
27,7.557571,18.1146,15.2285,2.886099999999999,1807.9549,16.5614,46.886251999999956,46.886251999999956,6.0931,0.12,2.776099999999998,0.0,15.121,21.426474556261088,1867.1720650039333,0.0,0.7205,0.0,0.7845,17.254474256650553,8.876908177484639,4.7800369499999995,0.5144699308391346,0.5384799363053084,6.2931,18.1146,15.2285,0.0,0.9545
28,7.774187,18.0798,15.2034,2.8763999999999985,1813.9887,16.5614,47.82789519999996,47.82789519999996,6.1044,0.11,2.776099999999998,0.0,15.121,21.459652592591546,1870.8261347403723,0.0,0.7205,0.0,0.8047,17.18459475254237,9.085408601724762,4.91221068,0.5286949580455264,0.5406703094308244,6.3044,18.0798,15.2034,0.0,0.9747
29,8.032544,18.0804,15.2236,2.8568000000000016,1813.9887,16.8465,47.319780799999954,47.319780799999954,6.0455,0.11,2.776099999999998,0.0,15.121,21.463339648581382,1871.672559325826,0.0,0.7205,0.0,0.7938,17.336792341530064,8.988886960512747,4.798917899999999,0.5184861641896688,0.5338723160143353,6.2455,18.0804,15.2236,0.0,0.9638
30,8.262643,18.2166,15.3666,2.8499999999999996,1813.9887,16.8465,45.48777199999996,45.48777199999996,6.0394,0.108,2.776099999999998,0.0,15.121,21.457300337421664,1871.6870128508856,0.0,0.7205,0.0,0.7545,17.28696133809679,8.640877740363008,4.5567272999999995,0.499849428211559,0.5273454198657102,6.2394,18.2166,15.3666,0.0,0.9245
