,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
263,65.305,37.3531,28.9381,7.885,13.0423,2.1793,3621.4389,26.5062,4.4937,8.415
264,65.551,37.447,29.0048,7.885,13.0736,2.2268,3618.6433,26.545,4.4937,8.442200000000003
265,65.802,37.452,29.023,7.885,13.0537,2.1846,3623.6259,26.2964,4.4937,8.428999999999998
266,66.048,37.4874,29.1078,7.885,13.0004,2.1934,3614.8933,26.1652,4.4937,8.3796
267,66.299,37.5086,29.1431,7.885,12.9813,2.1396,3609.8476,26.2976,4.4937,8.3655
268,66.546,37.4349,28.9967,7.885,13.0365,2.2224,3623.1008,26.5415,4.4937,8.438199999999998
269,66.796,37.3238,28.7907,7.885,13.1315,2.1711,3642.8103,26.4733,4.4937,8.533099999999997
270,67.043,37.2915,28.8563,7.885,13.1058,2.2253,3644.3149,26.1702,4.4937,8.435199999999998
271,67.292,37.4409,29.0341,7.885,13.0867,2.2098,3626.1665,26.0508,4.4937,8.4068
272,67.538,37.4894,29.1452,7.885,13.0343,2.1885,3620.9143,26.1922,4.4937,8.344200000000004
273,67.788,37.3763,28.9018,7.885,13.1245,2.2089,3630.9062,26.2487,4.4937,8.474499999999999
274,68.034,37.3147,28.928,7.885,13.0935,2.2123,3636.54,26.293,4.4937,8.386700000000001
275,68.284,37.3662,28.9705,7.885,13.1155,2.1948,3630.2033,26.467,4.4937,8.395699999999998
276,68.53,37.4066,28.9351,7.885,13.0726,2.1444,3629.3249,26.1528,4.4937,8.471499999999999
277,68.78,37.3288,28.9755,7.885,13.0503,2.1948,3627.7448,26.1809,4.4937,8.3533
278,69.027,37.3278,28.8846,7.885,13.0995,2.2719,3625.9912,26.3158,4.4937,8.443200000000004
279,69.276,37.4672,29.0573,7.885,13.0157,2.237,3620.5646,25.9319,4.4937,8.409899999999997
280,69.523,37.4662,29.0825,7.885,13.0857,2.2079,3624.9396,26.0911,4.4937,8.383700000000001
281,69.772,37.3339,28.9149,7.885,13.1032,2.2428,3638.4804,26.599,4.4937,8.419
282,70.019,37.4722,29.0805,7.885,13.1051,2.1599,3638.3039,26.374,4.4937,8.3917
283,70.266,37.2521,28.8008,7.885,13.196,2.1366,3650.3454,26.9515,4.4937,8.4513
284,70.513,37.3925,28.9482,7.885,13.504,2.0794,3694.2172,26.1269,4.4937,8.444299999999998
285,70.759,37.4026,28.9351,7.885,13.7054,2.1396,3739.5292,26.0319,4.4937,8.467500000000001
286,71.006,37.3894,28.7624,7.885,14.268,2.0222,3810.2011,26.0385,4.4937,8.627000000000002
287,71.254,37.4965,28.8634,7.885,14.3176,1.9752,3846.9428,26.2782,4.4937,8.633099999999999
288,71.501,37.4601,28.8715,7.885,14.3368,1.9849,3844.1823,26.3694,4.4937,8.588599999999996
289,71.747,37.551,28.9109,7.885,14.3387,1.968,3849.7075,26.1505,4.4937,8.6401
290,71.994,37.5066,28.8836,7.885,14.4347,1.9602,3854.4558,26.4279,4.4937,8.622999999999998
291,72.241,37.5439,28.9058,7.885,14.3598,2.0121,3852.08,26.2284,4.4937,8.638100000000001
292,72.488,37.452,28.8331,7.885,14.3431,2.0378,3863.1914,26.1101,4.4937,8.618899999999996
293,72.736,37.5086,28.9008,7.885,14.3647,2.0581,3847.7324,26.0866,4.4937,8.607800000000001
294,72.984,37.5439,28.924,7.885,14.3969,1.9539,3856.041,26.3488,4.4937,8.619900000000001
295,73.231,37.4379,28.8533,7.885,14.3671,1.9932,3857.6279,26.2771,4.4937,8.584599999999998
296,73.478,37.4288,28.7867,7.885,14.3833,2.0077,3845.7595,26.1146,4.4937,8.642100000000003
297,73.725,37.5086,28.8917,7.885,14.3378,2.0983,3851.8823,26.3374,4.4937,8.616900000000001
298,73.973,37.452,28.7624,7.885,14.4013,1.998,3859.613,25.9796,4.4937,8.689599999999999
299,74.22,37.5308,28.919,7.885,14.3651,2.0329,3850.498,25.9862,4.4937,8.611799999999999
300,74.469,37.4985,28.9159,7.885,14.3664,1.9917,3846.1538,26.4129,4.4937,8.5826
301,74.716,37.4985,28.8594,7.885,14.4136,2.0295,3859.613,26.4486,4.4937,8.6391
302,74.963,37.6086,28.9654,7.885,14.355,1.9651,3859.613,25.8218,4.4937,8.643200000000004
303,75.214,37.5096,28.8604,7.885,14.3831,2.0455,3863.5895,25.9663,4.4937,8.6492
304,75.461,37.5419,28.8957,7.885,14.3899,2.0819,3863.5895,26.2635,4.4937,8.646199999999997
305,75.708,37.6288,29.0401,7.885,14.3867,1.9321,3851.8823,25.9275,4.4937,8.5887
306,75.959,37.4419,28.7665,7.885,14.4749,2.0043,3859.8115,26.4359,4.4937,8.675399999999996
307,76.205,37.4985,28.8634,7.885,14.4228,1.9995,3857.0327,26.0866,4.4937,8.635100000000001
308,76.452,37.5581,28.9291,7.885,14.4003,1.9801,3856.2395,26.0933,4.4937,8.629000000000005
309,76.705,37.5783,28.9826,7.885,14.3855,1.9714,3851.091,25.8207,4.4937,8.595699999999997
310,76.952,37.5126,28.9008,7.885,14.3496,2.0019,3848.1271,26.2964,4.4937,8.611799999999999
311,77.199,37.4298,28.8937,7.885,13.8402,2.1163,3786.7312,26.3866,4.4937,8.536100000000001
312,77.448,37.445,28.8745,7.885,13.815,2.1085,3757.5151,26.0564,4.4937,8.5705
313,77.694,37.4692,28.9078,7.885,13.4136,2.1337,3702.0583,25.7682,4.4937,8.561399999999999
314,77.941,37.3753,28.9674,7.885,13.1475,2.2307,3656.7526,26.4854,4.4937,8.407900000000001
315,78.19,37.3389,28.928,7.885,12.7149,2.2292,3568.0305,26.6071,4.4937,8.410900000000002
316,78.436,37.3834,28.9876,7.885,12.1975,2.4217,3544.7585,26.2397,4.4937,8.395800000000001
317,78.683,37.4248,29.022,7.885,12.0075,2.3649,3430.767,26.2828,4.4937,8.4028
318,78.93,37.1622,28.9503,7.885,11.3759,2.5511,3357.9582,26.8539,4.4937,8.2119
319,79.178,37.2016,28.9735,7.885,10.8943,2.6587,3318.1435,26.5398,4.4937,8.228099999999998
320,79.424,37.2662,29.0411,7.885,10.6466,2.5676,3216.6752,26.7995,4.4937,8.225099999999998
321,79.671,37.1652,29.0573,7.885,10.3134,2.6369,3152.0551,26.4129,4.4937,8.107899999999997
322,79.918,37.2814,29.2047,7.885,9.9685,2.6441,3090.4895,26.301,4.4937,8.076699999999999
323,80.163,37.2662,29.2734,7.885,9.4292,2.6946,3066.8574,26.0933,4.4937,7.992799999999999
324,80.415,37.1501,29.1351,7.885,9.3832,2.7207,2973.8303,26.4061,4.4937,8.015
325,80.661,37.0531,29.1118,7.885,9.2235,2.7324,2970.2971,26.3923,4.4937,7.941300000000002
326,80.907,37.1299,29.1209,7.885,9.3764,2.8235,2965.9509,26.1292,4.4937,8.009
327,81.153,37.036,29.023,7.885,9.2334,2.7319,2976.0722,25.9829,4.4937,8.013000000000002
328,81.399,37.1895,29.1593,7.885,9.3132,2.8007,2966.3027,25.964,4.4937,8.0302
329,81.648,37.0723,29.0189,7.885,9.3488,2.7416,2970.7675,26.1472,4.4937,8.0534
330,81.895,37.1016,29.1058,7.885,9.3066,2.7711,2963.841,26.0933,4.4937,7.995799999999999
331,82.14,37.1026,29.0674,7.885,9.2693,2.7581,2971.3562,26.334,4.4937,8.035200000000003
332,82.386,37.0754,29.1199,7.885,9.2593,2.7677,2977.4902,26.259,4.4937,7.955500000000001
333,82.637,37.1471,29.1553,7.885,9.3342,2.743,2971.8271,26.2272,4.4937,7.991800000000001
334,82.891,37.1349,29.1532,7.885,9.2215,2.7721,2953.6862,25.8295,4.4937,7.981700000000004
335,83.138,37.0138,28.9917,7.885,9.3064,2.7333,2973.3586,26.2782,4.4937,8.022100000000002
336,83.385,37.0501,29.0967,7.885,9.214,2.7707,2973.3586,26.0218,4.4937,7.953400000000002
337,83.63,37.0612,29.128,7.885,9.2625,2.7857,2964.7783,26.053,4.4937,7.933199999999999
338,83.876,37.0986,29.128,7.885,9.1706,2.7067,2960.0979,26.0776,4.4937,7.9705999999999975
339,84.132,37.0845,29.1159,7.885,9.2429,2.777,2969.5913,25.8503,4.4937,7.968599999999999
340,84.378,37.1137,29.1088,7.885,9.2831,2.7561,2967.9462,26.2114,4.4937,8.004900000000003
341,84.624,36.9845,29.026,7.885,9.311,2.7644,2975.1279,26.0732,4.4937,7.958499999999997
342,84.878,37.0956,29.0815,7.885,9.2528,2.6834,2960.6821,26.0196,4.4937,8.0141
343,85.123,37.0643,29.0543,7.885,9.2761,2.7707,2972.0625,25.9087,4.4937,8.010000000000002
344,85.378,37.0218,28.9836,7.885,9.2676,2.8002,2971.2385,26.0185,4.4937,8.0382
345,85.626,37.0713,29.0967,7.885,9.3834,2.79,2966.3027,26.0508,4.4937,7.974600000000002
346,85.871,37.1228,29.1219,7.885,9.27,2.712,2964.8957,26.0776,4.4937,8.000899999999998
347,86.117,37.0097,28.9634,7.885,9.388,2.7886,2981.0405,26.0911,4.4937,8.046300000000002
348,86.363,37.0006,29.0755,7.885,9.2085,2.7309,2972.5336,26.0944,4.4937,7.925099999999997
349,86.609,37.037,29.0533,7.885,9.2913,2.7416,2958.3261,26.3694,4.4937,7.983699999999999
350,86.863,37.0077,28.9937,7.885,9.3742,2.6538,2975.01,26.2476,4.4937,8.014
351,87.108,37.0633,29.0422,7.885,9.3425,2.7978,2970.6499,26.1798,4.4937,8.021099999999997
352,87.354,36.9885,28.9644,7.885,9.3408,2.7261,2967.4765,26.2069,4.4937,8.0241
353,87.6,37.1178,29.129,7.885,9.2198,2.7503,2970.6499,25.8185,4.4937,7.988800000000001
354,87.846,37.1461,29.2482,7.885,9.2882,2.7469,2972.1804,25.9985,4.4937,7.897899999999996
355,88.102,37.0794,29.0553,7.885,9.4394,2.7881,2976.4267,25.7223,4.4937,8.0241
356,88.348,37.0229,29.0018,7.885,9.2373,2.7537,2969.4738,26.109,4.4937,8.0211
357,88.594,37.2006,29.1866,7.885,9.2618,2.7939,2964.1926,25.9087,4.4937,8.014000000000003
358,88.839,37.1491,29.0644,7.885,9.3248,2.7353,2967.7111,26.109,4.4937,8.084699999999998
359,89.084,37.1592,29.131,7.885,9.2913,2.7198,2980.9221,25.9829,4.4937,8.028199999999998
360,89.337,37.0633,29.027,7.885,9.3679,2.8443,2969.3562,26.0196,4.4937,8.036299999999997
361,89.583,37.0905,29.0684,7.885,9.2501,2.6999,2975.7182,26.2964,4.4937,8.022099999999998
362,89.828,37.1127,29.1532,7.885,9.3619,2.7488,2973.123,26.3694,4.4937,7.9594999999999985
363,90.073,37.0633,29.0371,7.885,9.4431,2.7731,2973.8303,26.0765,4.4937,8.0262
364,90.319,37.1582,29.1462,7.885,9.2249,2.8487,2969.8266,26.0163,4.4937,8.012
365,90.568,37.0562,29.0331,7.885,9.269,2.6849,2979.0275,25.9973,4.4937,8.023099999999996
366,90.814,36.9491,28.9523,7.885,9.302,2.7799,2980.685,26.39,4.4937,7.9968
367,91.06,37.1319,29.1512,7.885,9.176,2.8026,2954.1516,26.004,4.4937,7.980700000000002
368,91.307,37.0986,29.1098,7.885,9.2996,2.6805,2963.7241,26.2058,4.4937,7.988799999999998
369,91.553,37.0431,29.0401,7.885,9.31,2.7202,2977.1354,26.1809,4.4937,8.003000000000004
370,91.808,37.0077,28.9513,7.885,9.4491,2.8201,2985.0747,26.2397,4.4937,8.0564
371,92.054,37.0097,28.9583,7.885,9.4637,2.7537,2984.9558,25.8889,4.4937,8.051400000000001
372,92.3,37.0309,28.9513,7.885,9.3321,2.7217,2977.6083,26.1247,4.4937,8.079600000000003
373,92.546,37.0117,28.9725,7.885,9.3478,2.7435,2981.0405,26.2987,4.4937,8.039199999999997
374,92.792,36.9653,28.919,7.885,9.3471,2.6936,2978.791,26.3717,4.4937,8.046299999999999
375,93.047,37.0845,29.1169,7.885,9.2475,2.7765,2970.2971,26.0553,4.4937,7.967599999999997
376,93.293,37.1652,29.1734,7.885,9.3485,2.6984,2973.3586,25.7879,4.4937,7.991799999999998
377,93.541,37.0723,29.1522,7.885,9.2426,2.774,2971.9448,25.9098,4.4937,7.920099999999998
378,93.787,37.0572,29.0775,7.885,9.2174,2.711,2960.2145,26.0564,4.4937,7.979700000000001
379,94.033,37.1208,29.128,7.885,9.3083,2.8715,2961.8513,26.3511,4.4937,7.992800000000003
380,94.284,37.1602,29.1987,7.885,9.2836,2.7484,2965.548,26.1854,4.4937,7.9615000000000045
381,94.533,37.1713,29.1654,7.885,9.2722,2.7251,2967.1242,26.0029,4.4493,8.0059
382,94.779,37.0249,29.024,7.885,9.3209,2.7794,2967.9462,26.2024,4.0597,8.000900000000001
383,95.028,36.9411,29.1532,7.885,9.0577,2.7217,2936.455,26.2431,3.667,7.7879000000000005
384,95.275,36.8865,29.2623,7.885,8.8321,2.745,2908.4421,26.4532,3.2747,7.624199999999998
385,95.52,36.832,29.4067,7.885,8.5165,2.7624,2848.57,26.1607,2.8863,7.4253
386,95.765,36.5694,29.4208,7.885,7.9724,2.7721,2761.8205,27.1101,2.4992,7.148600000000002
387,96.01,36.4452,29.5188,7.885,7.4307,2.7876,2669.9892,26.6561,2.1092,6.926400000000001
388,96.256,36.3735,29.7349,7.885,6.8028,2.7367,2563.8937,26.2442,1.7208,6.6386
389,96.501,36.3695,29.8359,7.885,6.4206,2.7314,2442.3603,26.39,1.3297,6.533600000000003
390,96.747,36.0938,29.8268,7.885,5.8067,2.7144,2321.622,26.6596,0.9413,6.267000000000003
391,96.993,35.9605,29.9702,7.885,5.1545,2.7076,2193.8164,26.4647,0.553,5.990300000000005
392,97.239,35.7767,29.947,7.885,4.5224,2.7648,2036.7152,26.7723,0.1642,5.829699999999999
393,97.485,35.6475,30.0197,7.885,3.7973,2.7115,1860.6728,26.6655,-0.002,5.627800000000001
394,97.732,35.6495,30.0177,7.885,3.5261,2.7561,1860.6728,26.6783,-0.002,5.631800000000002
395,97.979,35.7283,30.1085,7.885,3.4064,2.7522,1744.5106,26.7971,-0.002,5.619799999999998
396,98.226,35.7303,30.1823,7.885,3.2862,2.7285,1718.6461,26.3726,-0.002,5.547999999999998
397,98.473,35.6293,30.1065,7.885,3.3264,2.7353,1718.6461,26.3694,-0.002,5.5228
398,98.72,35.7626,30.1651,7.885,3.2968,2.7362,1700.9006,26.5606,-0.002,5.5975
399,98.966,35.7303,30.1338,7.885,3.3676,2.665,1707.3392,27.1125,-0.002,5.596499999999999
400,99.227,35.6969,30.1217,7.885,3.3264,2.7372,1710.2982,26.5236,-0.002,5.575199999999999
401,99.474,35.6323,30.0136,7.885,3.3688,2.7265,1710.2982,26.3912,-0.002,5.6187000000000005
402,99.721,35.7868,30.1792,7.885,3.3397,2.7658,1705.3205,26.3397,-0.002,5.607599999999998
403,99.968,35.6808,30.0611,7.885,3.3807,2.7241,1705.786,26.5398,-0.002,5.619699999999998
404,100.214,35.5798,30.0348,7.885,3.3523,2.7125,1705.786,26.3751,-0.002,5.544999999999998
405,100.462,35.703,30.053,7.885,3.4243,2.7333,1708.8175,26.7959,-0.0016,5.650000000000002
406,100.71,35.7242,30.0893,7.885,3.403,2.6979,1715.462,26.4474,-0.0016,5.634900000000002
407,100.958,35.6939,30.1489,7.885,3.3341,2.7518,1715.462,26.4693,-0.0016,5.544999999999998
408,101.206,35.7616,30.1217,7.885,3.2898,2.7382,1705.7436,26.8349,-0.0016,5.639900000000001
409,101.454,35.7464,30.1176,7.885,3.3424,2.7251,1701.6063,26.563,-0.0016,5.628800000000002
410,101.702,35.805,30.2398,7.885,3.3169,2.7299,1701.6063,26.5432,-0.0016,5.565200000000001
411,101.95,35.7,30.1126,7.885,3.2929,2.7362,1706.1317,26.7241,-0.0016,5.587400000000002
412,102.198,35.8262,30.2105,7.885,3.2835,2.7518,1700.7188,26.1663,-0.0016,5.6157
413,102.445,35.7515,30.1358,7.885,3.3184,2.618,1700.7188,26.7688,-0.0016,5.6157
414,102.693,35.7454,30.0611,7.885,3.6902,2.5768,1703.5599,26.4543,-0.0016,5.684299999999997
415,102.941,35.6828,29.9813,7.885,4.0535,2.5404,1770.3292,26.4084,-0.0016,5.701499999999999
416,103.189,35.7929,30.1217,7.885,4.091,2.6727,1831.8149,26.4509,-0.0016,5.6712000000000025
417,103.437,35.7969,30.1156,7.885,4.0736,2.6165,1831.8149,26.5062,-0.0016,5.6813
418,103.684,35.6909,30.1196,7.885,4.0559,2.648,1844.7008,26.7405,-0.0016,5.571300000000001
419,103.931,35.6798,30.0015,7.885,4.029,2.5806,1840.4456,26.7782,-0.0016,5.6783
420,104.18,35.6182,29.9621,7.885,4.0898,2.6228,1841.304,27.1259,-0.0016,5.656100000000002
421,104.428,35.7283,30.1035,7.885,4.2156,2.6068,1841.304,27.256,-0.0016,5.624799999999997
422,104.675,35.7202,30.1176,7.885,4.1138,2.6189,1848.6783,26.662,-0.0016,5.602599999999999
423,104.922,35.6707,30.0328,7.885,4.1523,2.7062,1848.4743,26.9133,-0.0016,5.637899999999995
424,105.17,35.7666,30.1085,7.885,4.1259,2.6815,1856.8033,26.8717,-0.0016,5.6580999999999975
425,105.418,35.8313,30.161,7.885,4.1204,2.6335,1856.8033,26.549,-0.0016,5.6702999999999975
426,105.666,35.7373,30.1045,7.885,4.1007,2.5409,1845.7319,26.7523,-0.0016,5.632799999999996
427,105.913,35.7626,30.1136,7.885,4.1196,2.6039,1844.4285,26.6444,-0.0016,5.648999999999997
428,106.16,35.7676,30.1196,7.885,4.0973,2.6233,1851.7147,26.4084,-0.0016,5.648000000000003
429,106.408,35.6212,29.9954,7.885,4.1955,2.5826,1851.7147,26.7594,-0.0016,5.625800000000002
430,106.656,35.5929,30.0055,7.885,4.0884,2.6587,1851.1988,26.8089,-0.0016,5.587399999999999
431,106.904,35.7353,30.0873,7.885,4.059,2.5443,1842.2991,26.9157,-0.0016,5.648000000000003
432,107.151,35.7787,30.1449,7.885,4.1507,2.6393,1842.2991,26.5467,-0.0016,5.633800000000001
433,107.399,35.7474,30.1348,7.885,4.0813,2.5947,1842.2991,26.6737,-0.0016,5.6126000000000005
434,107.648,35.7828,30.1762,7.885,4.1046,2.6849,1843.3126,26.4877,-0.0016,5.6066
435,107.896,35.7808,30.1297,7.885,4.1233,2.6112,1841.3945,26.9718,-0.0016,5.6511
436,108.144,35.6646,30.0136,7.885,4.2309,2.601,1860.7651,26.967,-0.0016,5.651
437,108.391,35.7101,30.0712,7.885,4.0811,2.5583,1860.7651,26.4451,-0.0016,5.638899999999996
438,108.638,35.605,30.0389,7.885,4.4029,2.4721,1848.0275,26.4889,-0.0016,5.566099999999995
439,108.886,35.7272,30.0429,7.885,4.7849,2.5099,1898.4938,26.2386,-0.0016,5.684300000000004
440,109.134,35.7121,30.0641,7.885,4.823,2.522,1966.5426,26.7405,-0.0016,5.648
441,109.382,35.6333,29.9348,7.885,4.8823,2.491,1982.5535,26.5769,-0.0016,5.698499999999999
442,109.63,35.7101,30.0288,7.885,4.8828,2.5162,1982.5535,26.4118,-0.0016,5.681299999999997
443,109.878,35.7283,30.1045,7.885,4.8467,2.5714,1982.6284,26.6983,-0.0016,5.623799999999996
444,110.126,35.7878,30.1641,7.885,4.8668,2.5138,1976.4929,26.5444,-0.0016,5.623699999999996
445,110.373,35.8605,30.1772,7.885,4.8305,2.5394,1973.0611,26.2578,-0.0016,5.683300000000003
446,110.62,35.8403,30.2661,7.885,4.8423,2.5196,1972.0235,26.358,-0.0016,5.574199999999998
447,110.868,35.806,30.1711,7.885,4.8445,2.5215,1972.0235,26.2567,-0.0016,5.634899999999998
448,111.116,35.9019,30.2933,7.885,4.9793,2.4347,1973.4863,26.1505,-0.0016,5.608599999999999
449,111.363,35.8807,30.1409,7.885,5.3908,2.459,2009.2155,26.3203,-0.0016,5.739799999999999
450,111.612,35.7434,30.0338,7.885,5.5988,2.4149,2085.1867,26.4658,-0.0016,5.709600000000002
451,111.86,35.8252,30.1055,7.885,5.5769,2.394,2112.5571,26.4854,-0.0016,5.719700000000003
452,112.107,35.6485,29.9167,7.885,5.6089,2.5234,2109.9421,26.7546,-0.0016,5.7318
453,112.356,35.7424,30.0459,7.885,5.5534,2.4352,2109.4672,26.6374,-0.0016,5.696500000000004
454,112.603,35.7151,29.9167,7.885,5.6014,2.444,2109.4672,26.6211,-0.0016,5.798400000000001
455,112.85,35.7091,29.9328,7.885,5.608,2.4527,2117.3339,26.7194,-0.0016,5.776299999999999
456,113.099,35.6828,29.9823,7.885,5.6053,2.4978,2111.7243,26.816,-0.0016,5.700500000000002
457,113.346,35.7666,30.0005,7.885,5.6084,2.5065,2109.1706,26.6398,-0.0016,5.766099999999998
458,113.593,35.6525,29.952,7.885,5.7015,2.5099,2125.007,26.5051,-0.0016,5.700500000000002
459,113.841,35.6727,29.9207,7.885,5.6101,2.4328,2117.0891,26.7029,-0.0016,5.751999999999999
460,114.089,35.6636,29.9641,7.885,5.5353,2.5089,2112.1999,26.8871,-0.0016,5.699500000000004
461,114.338,35.7565,30.0076,7.885,5.5893,2.4701,2112.1999,26.9515,-0.0016,5.748900000000003
462,114.586,35.7414,30.057,7.885,5.5677,2.4633,2114.4887,26.5085,-0.0016,5.6844
463,114.834,35.6151,29.8904,7.885,5.5883,2.4469,2111.5458,26.7971,-0.0016,5.724699999999999
464,115.081,35.6263,29.9429,7.885,5.5704,2.4391,2112.676,26.4474,-0.0016,5.683399999999999
465,115.328,35.7464,29.9884,7.885,5.5566,2.4076,2110.0014,26.6819,-0.0016,5.758000000000003
466,115.576,35.7515,30.0439,7.885,5.6104,2.4982,2111.7836,26.6983,-0.0016,5.707599999999999
467,115.824,35.7262,30.0025,7.885,5.5903,2.5142,2110.5952,26.9946,-0.0016,5.723699999999997
468,116.071,35.6808,29.9066,7.885,5.6356,2.5142,2110.5952,27.2267,-0.0016,5.774199999999997
469,116.319,35.7434,30.0055,7.885,5.6026,2.4415,2115.7102,26.5247,-0.0016,5.7379
470,116.566,35.7626,30.0469,7.885,5.5859,2.4832,2112.319,26.7758,-0.0016,5.715699999999998
471,116.814,35.7383,30.0237,7.885,5.6254,2.4609,2110.6545,26.5097,-0.0016,5.714600000000001
472,117.062,35.7909,30.0742,7.885,5.5815,2.4197,2110.7734,26.8693,-0.0016,5.7166999999999994
473,117.31,35.7737,30.057,7.885,5.5828,2.4483,2111.8432,26.7135,-0.0016,5.7166999999999994
474,117.558,35.7464,30.0146,7.885,5.5908,2.5099,2108.874,26.9145,-0.0016,5.7318
475,117.806,35.6697,29.953,7.885,5.6506,2.4459,2108.874,26.7158,-0.0016,5.7166999999999994
476,118.054,35.7091,29.9712,7.885,5.5677,2.4507,2116.1442,26.7947,-0.0016,5.7379
477,118.303,35.6596,29.9601,7.885,5.6429,2.457,2117.5075,26.79,-0.0016,5.699499999999997
478,118.551,35.7192,29.9157,7.885,5.5794,2.4498,2116.9099,26.7158,-0.0016,5.8035
479,118.799,35.703,29.9813,7.885,5.6353,2.4473,2114.8803,26.5421,-0.0016,5.721700000000002
480,119.047,35.8252,30.0631,7.885,5.6048,2.4473,2114.4033,26.757,-0.0016,5.762100000000004
481,119.296,35.7303,30.0177,7.885,5.6014,2.4522,2115.2978,26.4854,-0.0016,5.712599999999998
482,119.543,35.7474,30.0389,7.885,5.5345,2.4037,2115.2978,26.8326,-0.0016,5.708499999999997
483,119.791,35.7343,30.0247,7.885,5.5459,2.4309,2107.8181,26.6561,-0.0016,5.709599999999998
484,120.038,35.7081,29.9934,7.885,5.6261,2.4095,2113.6286,26.9109,-0.0016,5.714700000000001
485,120.285,35.6919,29.953,7.885,5.6273,2.4309,2121.7607,26.8693,-0.0016,5.7388999999999974
486,120.532,35.7909,30.0853,7.885,5.5348,2.3935,2110.0014,26.3912,-0.0016,5.7056000000000004
487,120.781,35.7767,30.05,7.885,5.5762,2.426,2109.5266,26.6013,-0.0016,5.7266999999999975
488,121.028,35.804,30.0863,7.885,5.6356,2.4454,2114.2246,26.5583,-0.0016,5.717700000000001
489,121.276,35.7212,30.0207,7.885,5.5869,2.4982,2114.2246,26.7971,-0.0016,5.700500000000002
490,121.523,35.6838,29.9136,7.885,5.6744,2.4551,2118.2631,26.5027,-0.0016,5.770199999999999
491,121.771,35.6576,29.8611,7.885,5.6528,2.4711,2115.9543,27.0114,-0.0016,5.796500000000002
492,122.019,35.6838,29.9227,7.885,5.6421,2.426,2129.6533,26.7546,-0.0016,5.761099999999999
493,122.266,35.6192,29.8702,7.885,5.6421,2.428,2122.7817,26.8717,-0.0016,5.748999999999999
494,122.514,35.7131,29.9338,7.885,5.6303,2.4415,2119.3625,26.4084,-0.0016,5.779299999999996
495,122.761,35.8403,30.0601,7.885,5.6419,2.3814,2116.1333,26.9157,-0.0016,5.780200000000001
496,123.008,35.7505,30.0045,7.885,5.6283,2.4716,2116.1333,26.5051,-0.0016,5.746000000000002
497,123.256,35.7242,29.9662,7.885,5.6286,2.4226,2119.7895,26.429,-0.0016,5.758000000000003
498,123.504,35.699,29.8874,7.885,5.6569,2.4653,2123.7434,26.5456,-0.0016,5.8115999999999985
499,123.752,35.7656,29.9853,7.885,5.6639,2.4328,2130.9846,26.9694,-0.0016,5.7803
500,124.0,35.7898,29.9914,7.885,5.6482,2.4464,2125.3081,26.7429,-0.0016,5.798400000000001
501,124.247,35.6071,29.8278,7.885,5.6407,2.4294,2118.7038,26.7758,-0.0016,5.779300000000003
502,124.495,35.6949,29.9197,7.885,5.5774,2.4498,2123.2624,26.4693,-0.0016,5.775199999999998
503,124.743,35.7141,30.0045,7.885,5.582,2.4648,2123.2624,26.4497,-0.0016,5.709600000000002
504,124.99,35.6869,30.0267,7.885,5.5476,2.4469,2115.3186,26.5282,-0.0016,5.6602
505,125.238,35.7343,29.9702,7.885,5.583,2.4425,2110.1794,26.7735,-0.0016,5.764099999999999
506,125.486,35.7999,30.0025,7.885,5.6014,2.5351,2115.3574,26.549,-0.0016,5.7974
507,125.733,35.6202,29.8258,7.885,5.6606,2.3838,2118.4047,26.8438,-0.0016,5.794399999999996
508,125.981,35.7232,29.9611,7.885,5.5471,2.4755,2115.1784,26.5247,-0.0016,5.7621
509,126.229,35.7838,30.058,7.885,5.559,2.4163,2111.7836,26.4447,-0.0016,5.7258
510,126.477,35.7757,30.0621,7.885,5.6024,2.4716,2111.7836,26.6048,-0.0016,5.7136
511,126.725,35.6545,29.9258,7.885,5.6155,2.4735,2114.0295,26.6374,-0.0016,5.7287
512,126.973,35.6959,29.9359,7.885,5.5956,2.4948,2118.2851,26.5409,-0.0016,5.760000000000002
513,127.221,35.7242,29.9773,7.885,5.6024,2.4425,2113.8073,26.9527,-0.0016,5.746900000000004
514,127.469,35.7626,30.0338,7.885,5.6227,2.3906,2116.7902,26.7393,-0.0016,5.7288
515,127.716,35.704,29.9581,7.885,5.5634,2.4604,2114.7014,26.8919,-0.0016,5.745899999999999
516,127.964,35.6737,29.9641,7.885,5.6261,2.4517,2120.8007,26.816,-0.0016,5.709599999999998
517,128.211,35.8151,30.0166,7.885,5.5847,2.3979,2120.8007,26.7405,-0.0016,5.798500000000001
518,128.46,35.7707,30.0288,7.885,5.6281,2.4663,2113.9753,26.8551,-0.0016,5.741899999999998
519,128.708,35.7606,30.0045,7.885,5.5525,2.4246,2123.2023,26.4509,-0.0016,5.756099999999996
520,128.955,35.7737,30.0439,7.885,5.5874,2.459,2108.874,26.737,-0.0016,5.729799999999997
521,129.203,35.7091,29.9762,7.885,5.6218,2.4047,2112.8544,26.7735,-0.0016,5.732900000000001
522,129.451,35.804,29.9843,7.885,5.5866,2.4507,2116.4318,26.6994,-0.0016,5.819700000000001
523,129.699,35.7121,29.9106,7.885,5.6385,2.5196,2121.8808,26.7217,-0.0016,5.801500000000001
