,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
286,137.02,30.0,35.4783,29.9465,61.8502,12.4664,1.3898,3150.0,26.1451,0.0
287,137.494,30.0,35.5894,29.9131,58.1178,12.5604,1.3383,3150.0,26.1451,0.0
288,137.968,30.0,35.2895,29.741,68.7817,12.71,1.2637,3300.0,26.7531,0.0
289,138.443,30.0,35.3839,29.7298,60.6061,12.4783,1.301,3300.0,26.7531,0.0
290,138.917,30.0,35.2232,29.6354,64.8716,12.4876,1.4849,3150.0,26.7531,0.0
291,139.393,30.0,36.4947,30.6352,74.8245,13.0622,1.3117,3300.0,27.3612,0.0
292,139.868,30.0,36.6336,30.5907,50.2088,13.2979,1.6476,3450.0,26.7531,0.0
293,140.343,30.0,37.0112,30.7074,69.5814,13.2992,1.1384,3300.0,26.7531,0.0
294,140.817,30.0,37.8777,31.6571,66.3862,13.4369,1.5169,3450.0,26.7531,0.0
295,141.291,30.0,38.0332,31.6071,71.8031,13.4568,1.1784,3450.0,27.3612,0.0
296,141.765,30.0,37.5722,31.6071,64.4273,13.4409,1.5445,3450.0,27.9692,0.0
297,142.239,30.0,37.4334,30.9629,69.5992,13.4025,1.3037,3300.0,26.7531,0.0
298,142.713,30.0,37.8443,31.1461,59.0065,13.4383,1.2077,3450.0,27.3612,0.0
299,143.188,30.0,37.8221,31.6849,59.8951,13.2264,1.2237,3450.0,27.9692,0.0
300,143.663,30.0,37.7999,31.435,50.9198,13.5018,1.069,3450.0,27.9692,0.0
301,144.138,30.0,37.5611,31.5238,55.0076,13.4237,1.1597,3450.0,26.7531,0.0
302,144.612,30.0,37.7333,31.4738,50.6532,13.5892,1.4204,3450.0,27.3612,0.0
303,145.086,30.0,37.8721,31.846,61.939,13.3932,1.3303,3300.0,27.3612,0.0
304,145.56,30.0,37.6166,31.5738,60.9615,13.3946,1.9408,3450.0,27.9692,0.0
305,146.035,30.0,37.5222,31.5516,72.2474,13.3615,1.6342,3450.0,26.7531,0.0
306,146.51,30.0,37.4111,31.2887,68.2485,13.4767,1.437,3450.0,27.9692,0.0
307,146.984,30.0,37.5666,31.8126,74.1136,13.4806,1.1837,3450.0,26.7531,0.0
308,147.459,30.0,37.6888,31.496,65.6714,13.3535,1.1837,3300.0,26.7531,0.0
309,147.934,30.0,37.8055,31.646,65.4048,13.2013,1.237,3300.0,27.9692,0.0
310,148.408,30.0,38.3053,31.8404,54.03,13.3337,1.6182,3450.0,26.7531,0.0
311,148.882,30.0,37.8943,31.5794,56.2517,13.4859,1.1224,3450.0,27.9692,0.0
312,149.356,30.0,37.9554,31.6571,50.5643,13.5442,1.4343,3450.0,26.7531,0.0
313,149.83,30.0,37.8888,31.5571,56.5183,13.3588,1.3143,3450.0,27.9692,0.0
314,150.305,30.0,37.9888,31.1073,53.8523,13.4833,1.3436,3300.0,26.7531,0.0
315,150.78,30.0,37.65,31.5127,65.5825,13.6461,1.2557,3450.0,26.7531,0.0
316,151.256,30.0,37.7166,31.335,65.227,13.3217,1.6129,3450.0,27.9692,0.0
317,151.731,30.0,37.7333,31.7626,76.0686,13.5111,1.333,3450.0,27.9692,0.0
318,152.206,30.0,38.1221,31.7404,67.4487,13.4687,1.149,3450.0,27.3612,0.0
319,152.68,30.0,37.4722,31.0351,68.1596,13.3204,1.0211,3300.0,27.3612,0.0
320,153.154,30.0,38.0388,31.2905,57.9401,13.339,1.5377,3300.0,27.9692,0.0
321,153.628,30.0,37.7999,31.746,64.6939,12.7861,1.181,3300.0,26.7531,0.0
322,154.102,30.0,37.7222,31.2794,56.2517,13.339,1.2983,3450.0,27.3612,0.0
323,154.577,30.0,37.8055,31.4238,62.8277,13.1602,1.3596,3450.0,26.7531,0.0
324,155.052,30.0,37.4778,31.285,49.1424,13.5296,1.2546,3450.0,27.9692,0.0
325,155.527,30.0,37.5333,31.4461,59.2731,13.6289,1.1117,3450.0,27.3612,0.0
326,156.002,30.0,37.6888,31.4072,55.1853,13.2992,1.149,3300.0,27.3612,0.0
327,156.476,30.0,37.45,31.4183,64.5161,13.4846,1.397,3300.0,27.3612,0.0
328,156.95,30.0,37.4722,31.5849,55.6296,13.5124,1.4823,3300.0,27.9692,0.0
329,157.424,30.0,37.7166,31.4905,68.6928,13.2886,1.3383,3450.0,27.9692,0.0
330,157.899,30.0,37.6666,31.4127,65.0375,13.429,1.149,3450.0,26.7531,0.0
331,158.373,30.0,37.7403,31.5405,72.514,13.3244,1.397,3450.0,27.3612,0.0
332,158.849,30.0,37.6611,31.7071,66.2934,13.5972,1.2317,3450.0,27.9692,0.0
333,159.324,30.0,37.8055,31.7238,66.4712,13.282,1.2983,3450.0,26.7531,0.0
334,159.799,30.0,37.6611,31.7737,50.742,13.2158,1.3356,3450.0,27.9692,0.0
335,160.273,30.0,37.6333,31.2517,58.2067,13.3946,1.101,3450.0,26.7531,0.0
336,160.747,30.0,37.5833,31.8959,51.5418,13.3257,1.277,3450.0,26.7531,0.0
337,161.221,30.0,37.6,31.8071,79.4455,12.8835,1.216,3300.0,26.7531,0.0
338,161.695,30.0,37.4389,31.3572,74.4216,12.9576,1.6662,3450.0,27.9692,0.0
339,162.169,30.0,37.3223,31.5405,61.2281,13.0251,1.7115,3300.0,26.7531,0.0
340,162.644,30.0,37.3612,31.4405,61.7613,12.6028,1.3436,3300.0,27.9692,0.0
341,163.119,30.0,37.4334,31.1739,79.9787,12.7418,1.429,3300.0,27.9692,0.0
342,163.594,30.0,37.6444,31.6293,55.0964,13.0251,1.5543,3300.0,27.9692,0.0
343,164.068,30.0,37.5444,31.4516,73.4915,12.7696,1.5116,3300.0,27.9692,0.0
344,164.542,30.0,37.3223,31.1295,71.3588,12.9815,1.269,3300.0,27.9692,0.0
345,165.016,30.0,37.5111,31.7238,75.5354,12.3207,2.0874,3150.0,26.7531,0.0
346,165.491,30.0,37.5944,31.3183,74.8245,12.2426,1.357,3150.0,27.9692,0.0
347,165.966,30.0,37.5555,31.4842,68.3373,12.0533,1.3005,3150.0,26.7531,0.0
348,166.44,30.0,37.4167,31.5571,71.6254,12.1777,1.5569,3150.0,27.9692,0.0
349,166.915,30.0,37.4056,31.4905,69.9369,12.1738,1.5543,3150.0,27.9692,0.0
350,167.39,30.0,37.6555,31.6016,71.5365,12.1155,1.3916,3150.0,27.3612,0.0
351,167.864,30.0,37.6333,31.5571,70.2924,11.9791,1.5303,3150.0,27.3612,0.0
352,168.338,30.0,37.3889,31.4461,71.0033,12.2823,1.5089,3150.0,27.3612,0.0
353,168.812,30.0,37.3334,31.0517,71.4476,12.2254,1.6742,3150.0,27.9692,0.0
354,169.286,30.0,37.3056,31.0628,71.0922,12.3856,1.4103,3150.0,27.9692,0.0
355,169.761,30.0,37.4334,31.6182,71.181,12.0837,1.6065,3150.0,27.9692,0.0
356,170.236,30.0,36.9779,31.2072,70.559,12.1261,1.4423,3150.0,27.9692,0.0
357,170.712,30.0,37.1779,31.2683,71.8031,12.1155,1.4689,3150.0,26.7531,0.0
358,171.187,30.0,37.35,31.435,71.0033,11.9487,1.4849,3150.0,27.9692,0.0
359,171.662,30.0,37.3945,31.8737,69.6703,12.2227,1.405,3150.0,27.3612,0.0
360,172.136,30.0,37.4111,31.3905,70.6478,12.0665,1.4663,3150.0,27.3612,0.0
361,172.61,30.0,37.7555,31.6182,73.4027,11.8189,1.3276,3150.0,26.7531,0.0
362,173.084,30.0,37.7999,31.8682,67.9819,12.4734,1.8795,3300.0,27.9692,0.0
363,173.558,30.0,37.3001,31.7238,79.09,12.2122,1.4263,3150.0,26.7531,0.0
364,174.033,30.0,37.4226,31.5405,60.7838,12.1896,1.3996,3300.0,27.9692,0.0
365,174.508,30.0,37.6722,31.7238,79.5344,12.2969,1.3276,3300.0,27.3612,0.0
366,174.983,30.0,37.4389,32.0015,63.8941,12.3194,1.4556,3150.0,27.3612,0.0
367,175.458,30.0,37.3723,31.5683,78.6457,12.289,1.373,3150.0,27.3612,0.0
368,175.932,30.0,37.6555,31.6571,61.6724,12.0586,1.7462,3300.0,27.9692,0.0
369,176.406,30.0,37.0168,31.3739,82.7335,12.2797,1.3436,3300.0,27.9692,0.0
370,176.88,30.0,37.3667,31.4127,60.0729,12.2214,1.6582,3300.0,27.3612,0.0
371,177.355,30.0,37.3834,31.5183,88.6282,12.4306,1.5249,3300.0,27.3612,0.0
372,177.829,30.0,37.0886,31.2406,60.8727,12.5524,1.5303,3300.0,27.9692,0.0
373,178.305,30.0,37.5333,31.5849,82.8224,12.1976,1.2503,3300.0,27.9692,0.0
374,178.78,30.0,37.4556,31.6405,61.4058,12.3366,1.3821,3300.0,27.9692,0.0
375,179.255,30.0,37.7666,31.7515,79.5344,12.1658,1.2495,3300.0,27.3612,0.0
376,179.729,30.0,37.2445,31.5238,60.7838,12.1896,1.5329,3300.0,27.3612,0.0
377,180.203,30.0,37.2667,31.285,83.089,12.3989,1.3107,3300.0,27.9692,0.0
378,180.677,30.0,37.55,31.4016,58.8288,12.3578,1.3451,3300.0,26.7531,0.0
379,181.151,30.0,37.6,31.5127,84.4575,12.2175,1.5889,3300.0,27.9692,0.0
380,181.625,30.0,37.4833,31.3572,58.029,12.3816,1.3623,3300.0,26.7531,0.0
381,182.1,30.0,37.4334,31.7182,83.2667,12.2744,1.3783,3150.0,26.7531,0.0
382,182.575,30.0,37.4,31.5294,58.2067,12.4704,1.5489,3300.0,26.7531,0.0
383,183.05,30.0,37.3612,31.546,82.6446,12.2956,1.397,3300.0,27.9692,0.0
384,183.524,30.0,37.0834,31.2239,58.2956,12.3936,1.413,3300.0,27.3612,0.0
385,183.998,30.0,37.3945,31.2294,82.9112,12.1857,1.8437,3150.0,26.7531,0.0
386,184.472,30.0,37.6388,31.4405,62.2945,12.2876,1.377,3150.0,27.3612,0.0
387,184.947,30.0,37.6777,31.6516,81.1339,12.2122,1.5409,3300.0,26.7531,0.0
388,185.422,30.0,37.3112,31.7123,60.6061,12.2148,1.8795,3300.0,27.9692,0.0
389,185.896,30.0,37.4167,31.2739,81.0451,12.1936,1.6236,3150.0,26.7531,0.0
390,186.371,30.0,37.3834,32.0515,59.5397,12.24,1.389,3150.0,27.9692,0.0
391,186.846,30.0,37.5555,31.7793,82.0226,12.0533,1.365,3150.0,27.3612,0.0
392,187.32,30.0,37.3389,31.385,58.3844,12.4545,1.3783,3150.0,27.9692,0.0
393,187.794,30.0,37.6111,31.1906,80.7785,12.24,1.9142,3150.0,27.9692,0.0
394,188.268,30.0,37.4611,31.6071,62.4722,12.2837,1.8688,3150.0,26.7531,0.0
395,188.742,30.0,37.7166,31.907,78.3791,12.1433,1.7649,3150.0,27.9692,0.0
396,189.217,30.0,37.3112,31.6293,62.3834,12.3022,1.7729,3150.0,27.9692,0.0
397,189.692,30.0,37.5389,31.6016,81.5783,12.1446,1.5623,3150.0,27.9692,0.0
398,190.168,30.0,37.1279,31.1128,62.2056,12.1446,1.4929,3150.0,26.7531,0.0
399,190.643,30.0,37.3612,31.2572,79.5344,12.24,1.381,3150.0,27.9692,0.0
400,191.118,30.0,37.239,31.2239,60.2506,12.3472,1.6769,3150.0,26.7531,0.0
401,191.592,30.0,37.6833,31.546,76.4241,12.1049,1.7009,3150.0,27.9692,0.0
402,192.066,30.0,37.2445,31.0628,68.6928,11.9897,1.3974,3150.0,26.7531,0.0
403,192.54,30.0,37.2612,31.0517,72.0697,12.6172,2.1221,3300.0,27.9692,0.0
404,193.014,30.0,37.5944,31.3794,74.6313,12.2466,1.7782,3150.0,27.9692,0.0
405,193.489,30.0,37.4389,31.4016,68.0707,12.2466,1.4236,3300.0,26.7531,0.0
406,193.964,30.0,37.6222,31.4294,75.0911,12.1738,1.6779,3300.0,27.9692,0.0
407,194.439,30.0,37.4889,31.2294,68.1596,12.142,1.6929,3300.0,27.9692,0.0
408,194.914,30.0,37.3612,31.5738,73.7581,12.33,1.3863,3300.0,26.7531,0.0
409,195.388,30.0,37.3223,31.3072,67.7153,12.281,1.5756,3300.0,27.3612,0.0
410,195.862,30.0,37.2723,31.5794,77.6682,12.3499,1.7595,3300.0,27.9692,0.0
411,196.336,30.0,37.5444,31.5294,65.1382,12.1883,1.6769,3300.0,26.7531,0.0
412,196.811,30.0,37.3112,31.4516,79.7654,12.4015,1.7995,3300.0,26.7531,0.0
413,197.285,30.0,37.3249,31.5127,62.7388,12.1883,1.4849,3300.0,27.9692,0.0
414,197.761,30.0,37.65,31.2961,79.4455,12.3313,1.4556,3300.0,27.9692,0.0
415,198.236,30.0,37.5555,31.3739,69.3148,11.7487,1.6476,3150.0,26.7531,0.0
416,198.711,30.0,37.4334,31.4627,76.6907,11.7792,1.4076,3150.0,27.9692,0.0
417,199.185,30.0,37.4445,31.2628,81.756,11.705,1.9461,3150.0,27.9692,0.0
418,199.659,30.0,37.4445,31.4849,63.6275,11.905,1.6116,3150.0,27.9692,0.0
419,200.133,30.0,37.0446,31.2739,81.6671,11.7646,1.6657,3150.0,26.7531,0.0
420,200.607,30.0,37.4111,31.7126,82.5025,11.8229,1.6262,3150.0,27.3612,0.0
421,201.081,30.0,37.4278,31.7404,69.6703,11.4932,1.8768,3150.0,27.3612,0.0
422,201.556,30.0,37.3556,31.1073,75.802,11.6759,1.9381,3000.0,27.9692,0.0
423,202.031,30.0,36.9057,31.5294,86.377,11.6216,1.9461,3150.0,27.9692,0.0
424,202.506,30.0,37.2001,31.6571,73.9358,11.0999,1.706,3000.0,27.9692,0.0
425,202.98,30.0,37.0112,31.235,90.287,11.1238,1.7111,3000.0,26.7531,0.0
426,203.454,30.0,37.2778,31.6793,87.7988,11.0218,1.8233,3000.0,26.7531,0.0
427,203.928,30.0,37.3834,31.5627,81.3117,10.9238,2.0681,3000.0,27.9692,0.0
428,204.403,30.0,37.5666,31.1961,76.7795,11.1132,1.5543,3150.0,26.7531,0.0
429,204.878,30.0,37.4667,31.3783,73.4027,11.0668,1.8742,3000.0,26.7531,0.0
430,205.352,30.0,37.5722,31.6293,71.9808,11.1502,2.2634,3000.0,26.7531,0.0
431,205.827,30.0,37.4722,31.1572,87.7099,11.0377,1.8743,3150.0,27.9692,0.0
432,206.302,30.0,37.3056,31.4238,87.9765,11.3568,2.1828,3000.0,26.7531,0.0
433,206.776,30.0,37.0834,31.4849,80.8673,10.4604,1.9559,2850.0,26.7531,0.0
434,207.25,30.0,37.3056,31.6682,77.4016,10.569,1.7468,2850.0,26.7531,0.0
435,207.724,30.0,37.2445,31.7293,78.468,10.2538,2.5602,2850.0,27.9692,0.0
436,208.198,30.0,36.9724,31.0017,74.9134,10.5001,1.7489,2850.0,26.7531,0.0
437,208.673,30.0,37.239,31.4572,81.4005,10.3849,2.1471,2850.0,27.3612,0.0
438,209.148,30.0,37.2834,31.6238,72.7806,10.618,1.7009,2850.0,27.3612,0.0
439,209.624,30.0,37.2667,31.4294,79.0012,10.3002,1.7442,2850.0,27.3612,0.0
440,210.099,30.0,37.5389,31.8737,73.4027,10.2631,1.8641,2850.0,27.9692,0.0
441,210.574,30.0,37.6388,31.5683,86.8213,9.8788,1.7302,2850.0,27.3612,0.0
442,211.047,30.0,37.3556,31.4905,80.2453,9.9903,2.0196,2850.0,26.7531,0.0
443,211.52,30.0,37.6333,31.8126,88.2431,9.8579,1.6448,2850.0,26.7531,0.0
444,211.993,30.0,37.1445,31.6405,81.9337,9.85,1.7752,2850.0,26.7531,0.0
445,212.466,30.0,37.3112,31.5183,81.5783,9.3837,1.9355,2850.0,26.7531,0.0
446,212.939,30.0,37.8888,32.2625,89.6709,9.8831,1.8928,2850.0,26.7531,0.0
447,213.412,30.0,37.4667,32.007,79.3566,9.6778,2.0604,2850.0,27.9692,0.0
448,213.888,30.0,36.728,31.4683,89.8427,9.613,1.5729,2700.0,26.7531,0.0
449,214.362,30.0,37.3723,31.7293,86.1104,9.5984,1.8335,2700.0,27.3612,0.0
450,214.836,30.0,37.3056,31.5627,97.6628,9.9294,1.4663,2700.0,27.3612,0.0
451,215.309,30.0,37.7944,32.3569,92.953,9.8978,1.7649,2700.0,27.3612,0.0
452,215.782,30.0,37.1779,31.8404,105.3941,9.6461,1.7901,2850.0,26.7531,0.0
453,216.256,30.0,36.9002,31.8182,99.7067,10.0446,1.9088,2850.0,27.3612,0.0
454,216.73,30.0,37.3001,31.5405,99.7956,9.6116,2.1153,2850.0,27.3612,0.0
455,217.203,30.0,37.0834,31.2739,95.7967,9.7666,1.9431,2850.0,26.7531,0.0
456,217.677,30.0,37.1668,31.8752,98.1072,9.5243,2.1488,2850.0,26.7531,0.0
457,218.15,30.0,37.0479,31.5849,105.7496,9.895,1.9195,2850.0,26.7531,0.0
458,218.625,30.0,37.0834,31.8682,99.9733,9.8937,1.7417,2850.0,27.3612,0.0
459,219.099,30.0,37.2667,31.6238,101.6618,9.8089,1.7468,2850.0,27.9692,0.0
460,219.574,30.0,37.2667,31.7737,84.2442,9.4263,1.8386,2700.0,26.7531,0.0
461,220.047,30.0,37.1723,31.6016,82.9112,9.6037,1.8641,2700.0,26.7531,0.0
462,220.52,30.0,37.55,31.385,78.2902,9.5355,1.7515,2700.0,26.7531,0.0
463,220.993,30.0,37.3945,31.8404,84.8663,9.8871,1.7366,2700.0,27.3612,0.0
464,221.466,30.0,37.7333,31.5794,78.3791,9.9256,2.0067,2850.0,27.9692,0.0
465,221.939,30.0,37.3612,31.3072,83.3556,9.4859,1.6958,2850.0,27.9692,0.0
466,222.413,30.0,37.2167,31.4842,84.5108,9.9731,1.7489,2850.0,27.3612,0.0
467,222.886,30.0,37.1782,31.3739,83.1778,9.5878,1.9222,2850.0,27.3612,0.0
468,223.36,30.0,36.9557,31.2072,88.7763,9.6063,1.7442,2700.0,26.7531,0.0
469,223.834,30.0,37.1779,31.6682,92.5087,9.8725,1.8947,2700.0,27.3612,0.0
470,224.308,30.0,37.1501,31.8126,100.2399,9.801,1.7238,2700.0,27.9692,0.0
471,224.782,30.0,37.5222,31.596,99.1736,9.993,1.7862,2850.0,27.3612,0.0
472,225.255,30.0,37.2167,31.6071,101.7507,9.8659,1.7952,2850.0,26.7531,0.0
473,225.729,30.0,37.2945,31.7293,82.378,9.8235,1.5861,2850.0,27.9692,0.0
474,226.202,30.0,37.3223,31.4127,83.711,9.7268,2.4946,2700.0,27.9692,0.0
475,226.675,30.0,37.5167,31.9626,78.468,9.9548,1.7915,2850.0,27.3612,0.0
476,227.149,30.0,37.1334,31.4923,85.8438,9.8566,2.2554,2850.0,26.7531,0.0
477,227.622,30.0,37.4389,31.9126,85.3995,9.8261,2.3487,2850.0,26.7531,0.0
478,228.096,30.0,37.3112,31.6849,87.3545,9.5852,1.7675,2700.0,27.3612,0.0
479,228.57,30.0,37.3723,31.6071,103.4391,9.948,1.6796,2850.0,27.9692,0.0
480,229.045,30.0,37.2834,30.9851,96.5076,9.5243,1.7493,2850.0,26.7531,0.0
481,229.518,30.0,37.1779,31.7849,96.0633,9.9811,1.5402,2850.0,27.9692,0.0
482,229.991,30.0,37.3945,31.5683,86.7324,9.7772,1.9074,2850.0,27.3612,0.0
483,230.464,30.0,37.1501,31.5571,96.3299,9.7983,1.8233,2850.0,27.9692,10.0
484,234.64,30.0,39.7105,30.513,94.9969,16.5486,1.961,4200.0,26.7531,10.0
485,235.115,30.0,39.8494,30.6352,86.9102,16.9295,1.7702,4350.0,26.7531,10.0
486,235.59,30.0,40.1548,30.4741,84.8663,17.2027,1.9808,4350.0,26.7531,10.0
487,236.066,30.0,39.7216,30.3845,92.5975,17.2106,1.9008,4350.0,26.7531,10.0
488,236.541,30.0,39.6105,30.4408,98.7292,16.91,1.9728,4350.0,26.7531,10.0
489,237.017,30.0,39.8883,29.9353,78.1125,17.1404,1.6779,4200.0,27.3612,10.0
490,237.493,30.0,40.0382,30.4685,97.6628,16.9934,1.9176,4350.0,27.3612,10.0
491,237.968,30.0,39.8049,30.0242,94.8192,17.0739,2.1301,4350.0,26.7531,10.0
492,238.443,30.0,39.9216,30.7351,79.9787,16.9181,1.7835,4350.0,26.7531,10.0
493,238.918,30.0,39.8105,30.0409,91.5311,16.9612,2.1168,4350.0,26.7531,10.0
494,239.394,30.0,39.8994,30.5311,94.1082,17.3086,1.8422,4350.0,27.3612,10.0
495,239.869,30.0,39.6883,30.3575,91.2646,16.7326,1.7915,4350.0,27.3612,10.0
496,240.345,30.0,39.8605,30.3575,82.0226,16.6386,1.6982,4350.0,26.7531,10.0
497,240.821,30.0,39.6883,30.2797,98.0183,17.3474,1.7195,4200.0,26.7531,10.0
498,241.296,30.0,39.5383,30.3019,83.8887,16.8104,1.7702,4350.0,27.3612,10.0
499,241.771,30.0,39.6883,30.2797,86.0215,17.4006,1.8368,4350.0,26.7531,10.0
500,242.246,30.0,39.5828,30.4241,98.3738,16.9295,1.8368,4350.0,26.7531,10.0
501,242.722,30.0,39.8216,30.2542,84.1553,17.1073,1.9701,4350.0,26.7531,10.0
502,243.197,30.0,40.116,30.5907,86.5547,16.91,1.8502,4200.0,26.7531,10.0
503,243.673,30.0,39.7327,30.2686,94.286,16.865,1.7697,4350.0,27.3612,10.0
504,244.149,30.0,40.0271,30.7907,91.3534,16.7712,1.7675,4350.0,27.3612,10.0
505,244.624,30.0,39.8272,30.3575,79.3566,17.16,1.8715,4200.0,26.7531,10.0
506,245.099,30.0,39.916,30.5741,96.5076,16.8079,1.9808,4350.0,26.7531,10.0
507,245.574,30.0,39.9771,30.5796,95.3524,17.2512,1.7622,4200.0,26.7531,10.0
508,246.05,30.0,39.7272,30.3438,88.1543,16.8107,2.3114,4350.0,26.7531,10.0
509,246.525,30.0,39.455,30.6352,82.4669,16.9749,1.9888,4350.0,26.7531,10.0
510,247.001,30.0,39.5883,30.3575,86.6436,17.0409,1.8475,4350.0,26.7531,10.0
511,247.477,30.0,39.7327,30.5741,99.8845,16.6624,1.6754,4200.0,26.7531,10.0
512,247.952,30.0,39.4495,30.7407,80.423,17.0093,1.734,4350.0,26.7531,10.0
513,248.427,30.0,39.8161,30.3852,85.7549,17.2791,1.5569,4200.0,27.3612,10.0
514,248.902,30.0,39.8771,30.5852,90.287,16.5817,1.9125,4350.0,27.3612,10.0
515,249.378,30.0,39.7494,30.1971,96.7742,17.5231,1.5198,4200.0,26.7531,10.0
516,249.853,30.0,39.8549,30.3352,86.2881,16.6333,1.8102,4350.0,27.3612,10.0
517,250.329,30.0,39.5606,30.3797,83.711,16.8531,1.8692,4350.0,26.7531,10.0
518,250.805,30.0,39.9327,30.7351,101.4841,16.8054,1.8235,4350.0,26.1451,10.0
519,251.281,30.0,39.8549,30.313,89.5761,16.8491,1.7782,4200.0,26.7531,10.0
520,251.756,30.0,39.6328,30.4075,84.6885,17.3589,1.4943,4350.0,26.7531,10.0
521,252.231,30.0,39.7716,30.2075,80.6896,16.9867,1.7462,4350.0,26.7531,10.0
522,252.706,30.0,39.7994,30.303,94.7303,16.8981,1.734,4350.0,26.7531,10.0
523,253.181,30.0,40.0327,30.4908,95.1746,16.8624,2.0475,4350.0,26.7531,10.0
524,253.657,30.0,39.8049,30.4186,89.1318,16.8875,2.0451,4350.0,26.7531,10.0
525,254.133,30.0,39.866,30.5407,82.9112,17.2636,1.7952,4200.0,27.3612,10.0
526,254.608,30.0,39.8827,30.3963,90.3759,16.7895,1.9814,4350.0,26.7531,10.0
527,255.083,30.0,39.9216,29.9964,100.5954,17.0485,2.2207,4350.0,26.7531,10.0
528,255.559,30.0,39.6883,30.6685,86.6436,16.7361,1.8715,4350.0,26.7531,10.0
529,256.034,30.0,40.0715,30.0424,87.4433,16.861,1.7085,4350.0,27.3612,10.0
530,256.509,30.0,39.6605,30.6963,76.6018,17.1126,2.0288,4350.0,26.7531,10.0
531,256.985,30.0,39.755,30.4297,91.0868,16.8928,1.6626,4350.0,27.3612,10.0
532,257.461,30.0,39.5495,30.1853,96.1521,17.0848,1.8235,4350.0,26.7531,10.0
533,257.936,30.0,39.8605,30.3686,90.287,17.1005,1.8235,4350.0,26.7531,10.0
534,258.411,30.0,39.705,30.6352,86.999,16.9577,2.0502,4350.0,26.7531,10.0
535,258.886,30.0,40.0104,30.8851,81.5783,16.8769,1.8582,4350.0,26.7531,10.0
536,259.362,30.0,39.7883,30.5067,94.9969,16.5419,1.6703,4350.0,26.7531,10.0
537,259.837,30.0,39.6828,30.1742,94.7303,17.1629,1.7169,4350.0,27.3612,10.0
538,260.313,30.0,39.6105,30.1797,93.3085,17.0994,1.5649,4350.0,26.7531,10.0
539,260.789,30.0,39.7216,30.5296,80.6007,16.6412,2.3894,4350.0,26.7531,10.0
540,261.264,30.0,39.5495,30.1797,88.2431,16.7525,1.7595,4200.0,26.7531,10.0
541,261.739,30.0,39.6494,30.052,93.4862,16.7116,1.9248,4350.0,26.7531,10.0
542,262.214,30.0,39.7105,29.7521,97.6628,17.3483,1.9992,4200.0,26.7531,10.0
543,262.69,30.0,39.7605,30.0098,91.3534,16.775,2.1165,4350.0,26.7531,10.0
544,263.165,30.0,39.8161,30.1186,80.8673,16.9802,1.8049,4350.0,27.9692,10.0
545,263.641,30.0,39.5661,30.1186,89.1318,17.0941,1.7876,4350.0,27.9692,10.0
546,264.117,30.0,39.9105,30.4019,93.1307,16.9021,1.8582,4350.0,26.7531,10.0
547,264.592,30.0,39.9105,30.7129,98.907,17.3059,1.8003,4200.0,26.7531,10.0
548,265.067,30.0,39.5883,30.3075,88.332,16.9168,1.9195,4350.0,26.7531,10.0
549,265.542,30.0,39.8494,30.2797,83.7999,17.11,1.9227,4350.0,26.7531,10.0
550,266.018,30.0,39.7438,30.5881,80.5119,16.8981,1.9941,4350.0,26.7531,10.0
551,266.493,30.0,39.505,30.2297,86.999,17.0173,2.1114,4350.0,26.7531,10.0
552,266.969,30.0,39.8938,30.3908,98.7292,17.0409,2.0874,4350.0,27.3612,10.0
553,267.445,30.0,39.7438,30.463,92.1532,16.6331,1.9915,4200.0,26.7531,10.0
554,267.92,30.0,39.7494,30.2519,93.2196,16.6796,1.7382,4350.0,27.3612,10.0
555,268.395,30.0,39.7716,30.5852,79.0012,16.9087,1.7169,4350.0,27.9692,10.0
556,268.87,30.0,39.7827,30.5574,86.9102,16.7127,1.7034,4350.0,26.7531,10.0
557,269.346,30.0,39.9105,30.7185,91.4423,16.8849,2.0368,4350.0,26.7531,10.0
558,269.821,30.0,39.8049,30.5907,98.4626,16.9603,1.7675,4350.0,26.7531,10.0
559,270.297,30.0,39.9604,30.3741,93.5751,16.9696,1.9202,4200.0,26.7531,10.0
560,270.773,30.0,39.5161,30.2686,79.3566,16.9352,1.8437,4350.0,26.7531,10.0
561,271.248,30.0,39.7883,30.4685,83.5333,17.0795,1.808,4350.0,26.7531,10.0
562,271.723,30.0,39.8605,30.3352,84.4219,17.2018,1.8742,4350.0,26.7531,10.0
563,272.198,30.0,39.8716,30.9517,102.2838,16.9551,1.7799,4350.0,26.7531,10.0
564,272.675,30.0,40.016,30.2867,90.4648,16.8028,1.9488,4350.0,27.3612,10.0
565,273.15,30.0,39.8494,30.6463,86.7324,16.9617,1.5836,4350.0,26.7531,10.0
566,273.626,30.0,39.6828,30.2353,80.9562,17.2715,2.0783,4200.0,26.7531,10.0
567,274.102,30.0,39.8049,30.2908,89.4873,16.5009,1.6796,4350.0,26.7531,10.0
568,274.577,30.0,39.8049,29.8965,101.3952,16.6116,1.7755,4350.0,27.3612,10.0
569,275.053,30.0,40.1326,30.7407,88.332,16.9855,1.8475,4350.0,26.7531,10.0
570,275.529,30.0,39.8605,30.5296,83.8887,17.2132,1.9781,4350.0,26.7531,10.0
571,276.005,30.0,39.6302,30.3408,80.1564,17.1404,1.5729,4200.0,27.3612,10.0
