,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
0,0.201,39.0617,33.4339,111.6083,6.1367,2.1892,0.0,27.0102,0.0,5.627800000000001
1,0.444,39.095,33.4289,111.8658,6.1213,2.2052,2076.4694,28.0597,0.0,5.6661
2,0.691,39.2132,33.5339,111.8175,6.1579,2.1878,2103.2854,27.856,0.0,5.679299999999998
3,0.939,39.1203,33.4844,111.7692,6.0905,2.1345,2101.8706,27.784,0.0,5.6358999999999995
4,1.185,39.1667,33.4753,112.2681,6.1042,2.2173,2099.664,28.1957,0.0,5.691400000000002
5,1.437,39.2536,33.5369,111.9785,6.1745,2.2115,2105.145,27.8764,0.0,5.716699999999996
6,1.684,39.1465,33.4379,111.0129,6.2268,2.2115,2105.145,27.8279,0.0,5.708600000000004
7,1.931,39.2081,33.4652,111.4796,6.1404,2.1539,2108.1413,28.2783,0.0,5.742899999999999
8,2.178,39.2253,33.4672,111.0772,6.1986,2.1466,2104.082,28.1944,0.0,5.758099999999999
9,2.425,39.2607,33.5975,111.6727,6.1177,2.212,2107.748,27.681,0.0,5.663200000000003
10,2.679,39.2132,33.5369,111.3347,6.1495,2.2154,2098.4304,28.1097,0.0,5.676299999999998
11,2.926,39.2607,33.6086,111.4313,6.0876,2.1868,2089.8059,27.6237,0.0,5.652099999999997
12,3.173,39.2808,33.545,112.4934,6.1115,2.182,2094.621,27.7492,0.0,5.735799999999998
13,3.42,39.199,33.4672,110.5944,6.1584,2.2808,2094.621,27.7974,0.0,5.7318
14,3.666,39.2758,33.5612,111.8497,6.0965,2.2377,2097.5668,27.9122,0.0,5.714599999999997
15,3.919,39.3323,33.6086,111.6244,6.2001,2.1316,2099.8698,27.8905,0.0,5.723699999999994
16,4.165,39.2293,33.5339,111.0289,6.17,2.2289,2107.0671,27.6225,0.0,5.695399999999999
17,4.412,39.3808,33.6621,111.2542,6.1312,2.1907,2104.082,27.6225,0.0,5.718699999999998
18,4.659,39.2243,33.5713,111.3508,6.1495,2.226,2097.4621,27.9154,0.0,5.652999999999999
19,4.905,39.299,33.5733,111.4313,6.1447,2.2735,2101.2524,27.9347,0.0,5.725699999999996
20,5.153,39.194,33.5006,111.8336,6.1709,2.1514,2101.2524,27.8943,0.0,5.693400000000004
21,5.4,39.2465,33.6036,111.4152,6.1673,2.2323,2107.9797,27.0926,0.0,5.642899999999997
22,5.647,39.3384,33.6137,111.6405,6.1591,2.2585,2100.5754,28.0384,0.0,5.724699999999999
23,5.894,39.1597,33.5147,110.9485,6.1731,2.1495,2105.7951,27.7904,0.0,5.645000000000003
24,6.141,39.1607,33.5137,110.7714,6.1329,2.1258,2102.2241,27.8502,0.0,5.6469999999999985
25,6.389,39.2596,33.544,111.0933,6.1887,2.2289,2109.4672,27.7049,0.0,5.715600000000002
26,6.642,39.196,33.5541,111.3347,6.1753,2.2096,2106.5639,28.1467,0.0,5.6419
27,6.888,39.3,33.5531,111.5278,6.1825,2.182,2106.5639,27.8336,0.0,5.746899999999997
28,7.135,39.3111,33.5652,111.4313,6.2222,2.1732,2109.1396,28.0403,0.0,5.745900000000006
29,7.382,39.1506,33.4763,111.5278,6.1413,2.1999,2110.5654,28.1702,0.0,5.674299999999995
30,7.629,39.1364,33.4349,111.8336,6.1892,2.1902,2103.8459,27.8924,0.0,5.701500000000003
31,7.876,39.2152,33.5268,111.3508,6.1233,2.2047,2106.2683,27.9964,0.0,5.6884000000000015
32,8.123,39.3414,33.6328,111.2542,6.1038,2.0914,2100.0756,27.5799,0.0,5.708599999999997
33,8.37,39.2879,33.5793,111.5922,6.1529,2.2149,2102.0178,27.7656,0.0,5.708599999999997
34,8.617,39.2081,33.5258,111.2703,6.1127,2.241,2102.0178,27.8298,0.0,5.682300000000005
35,8.865,39.3162,33.5531,111.8336,6.1726,2.1815,2103.2236,27.9777,0.0,5.763100000000001
36,9.112,39.2192,33.5187,111.3508,6.163,2.135,2102.0769,27.8317,0.0,5.700499999999998
37,9.359,39.0789,33.3986,111.2221,6.1558,2.1781,2100.7519,28.0216,0.0,5.6802999999999955
38,9.606,39.2768,33.5884,111.4152,6.118,2.0977,2102.4304,27.9565,0.0,5.6884000000000015
39,9.853,39.2516,33.6409,111.6405,6.1502,2.2473,2098.8708,27.7695,0.0,5.610700000000001
40,10.103,39.1677,33.4743,111.1899,6.1574,2.1728,2101.8117,27.9167,0.0,5.693400000000004
41,10.351,39.1768,33.4864,111.5761,6.1507,2.165,2101.8117,27.8298,0.0,5.690399999999997
42,10.599,39.2526,33.543,111.8658,6.2013,2.2086,2101.8496,27.9752,0.0,5.709600000000002
43,10.847,39.1475,33.4723,111.1738,6.1924,2.1945,2104.5541,27.6543,0.0,5.675200000000004
44,11.094,39.2445,33.5521,110.9324,6.1919,2.1451,2109.1113,27.7879,0.0,5.692399999999999
45,11.342,39.3848,33.7338,111.3669,6.2208,2.2406,2110.1201,27.4963,0.0,5.650999999999996
46,11.59,39.2223,33.5187,111.1416,6.2237,2.1645,2112.6462,27.8082,0.0,5.7035999999999945
47,11.838,39.1132,33.4602,112.0428,6.1885,2.1461,2106.5639,27.6212,0.0,5.652999999999999
48,12.086,39.2303,33.5511,111.045,6.1608,2.1781,2106.5639,28.0403,0.0,5.679200000000002
49,12.34,39.299,33.6015,111.1899,6.1408,2.2115,2109.0305,28.3264,0.0,5.697499999999998
50,12.587,39.2677,33.6157,111.383,6.1129,2.1912,2102.3715,27.451,0.1127,5.652000000000001
51,12.834,39.3031,33.6409,111.5117,6.15,2.2212,2098.1074,27.6866,0.2946,5.662199999999999
52,13.082,39.2495,33.4794,110.9967,6.2094,2.1941,2113.2712,28.0843,0.471,5.770099999999999
53,13.33,39.0163,33.3339,111.5761,6.2826,2.1892,2125.79,27.9533,0.6467,5.682400000000001
54,13.582,39.2576,33.5117,111.3669,6.2593,2.1732,2131.6203,27.805,0.8164,5.745899999999999
55,13.839,39.2051,33.4763,111.8658,6.3809,2.1471,2138.58,28.1311,1.0046,5.7288
56,14.087,39.1889,33.4804,111.6727,6.311,2.1146,2138.58,27.686,1.1807,5.708499999999994
57,14.336,39.4555,33.6924,111.7853,6.3175,2.1732,2136.2265,27.5824,1.3581,5.763100000000001
58,14.584,39.4414,33.653,111.0611,6.5005,2.2309,2145.2783,27.6803,1.5313,5.788400000000003
59,14.832,39.1637,33.3501,112.2199,6.5862,2.1146,2181.1201,27.9822,1.707,5.813600000000001
60,15.08,39.3889,33.4945,111.0933,6.6558,2.1568,2206.2717,27.6658,1.8914,5.894399999999997
61,15.328,39.4464,33.5399,111.7371,6.7709,2.2047,2224.5952,27.6847,2.0684,5.906499999999994
62,15.576,39.5,33.5076,111.045,6.9411,2.2115,2255.1982,27.7606,2.2424,5.9924000000000035
63,15.824,39.4273,33.4339,111.56,7.1055,2.1364,2295.5437,27.9109,2.4142,5.993400000000001
64,16.073,39.3949,33.34,111.8819,7.2336,2.2038,2331.7631,28.0837,2.5961,6.054899999999996
65,16.325,39.4444,33.3289,111.7853,7.4201,2.2086,2374.9208,27.7441,2.7802,6.115500000000004
66,16.573,39.4404,33.2935,110.8036,7.6525,2.2725,2413.3991,27.417,2.9576,6.146899999999995
67,16.82,39.4525,33.1693,111.0289,7.8061,2.1587,2439.1831,27.6005,3.135,6.283200000000001
68,17.067,39.6747,33.3228,112.1072,7.9469,2.1883,2480.5278,27.7454,3.3013,6.3519000000000005
69,17.314,39.6161,33.2239,111.4956,8.1874,2.2033,2523.5957,27.8076,3.4863,6.3922000000000025
70,17.561,39.4606,33.0199,112.2681,8.3569,2.1791,2556.76,28.0248,3.6651,6.4407
71,17.809,39.811,33.2441,111.8014,8.5509,2.1892,2590.0473,27.4814,3.8411,6.566899999999997
72,18.057,39.913,33.242,111.8497,8.7115,2.1936,2628.1208,27.3547,4.02,6.670999999999999
73,18.305,39.7948,33.0421,112.075,8.8945,2.2028,2660.1877,27.6244,4.1921,6.752700000000004
74,18.553,39.8787,32.9987,111.5761,9.1145,2.1597,2703.6281,27.3762,4.381,6.880000000000003
75,18.8,40.0069,33.0552,111.898,9.3755,2.3021,2743.0827,27.6256,4.5591,6.951700000000002
76,19.047,39.9221,32.8926,112.6222,9.5844,2.2091,2783.2128,27.297,4.7331,7.029499999999999
77,19.295,40.1897,33.0057,113.105,9.7245,2.1868,2821.7165,27.3577,4.9056,7.184000000000005
78,19.542,40.2705,32.9532,112.6544,9.9768,2.2391,2867.3378,27.5368,5.0837,7.317299999999996
79,19.8,40.3301,32.8704,113.4269,10.1728,2.3253,2947.1865,27.7302,5.1397,7.459700000000005
80,20.049,40.2291,32.8179,111.8497,10.2263,2.1229,2965.4816,27.9591,5.1397,7.411200000000001
81,20.299,40.3008,32.8341,112.4934,10.3115,2.2323,2971.415,28.0411,5.1397,7.466700000000003
82,20.548,40.3068,32.7977,112.6705,10.304,2.1815,2986.0253,27.9122,5.1397,7.509100000000004
83,20.796,40.327,32.8553,112.3003,10.2576,2.118,2977.9631,27.6219,5.1397,7.4716999999999985
84,21.05,40.3169,32.8623,112.5578,10.2604,2.2149,2975.7182,27.2352,5.1397,7.454599999999999
85,21.299,40.4825,33.0461,111.6244,10.2662,2.2439,2968.8273,27.1683,5.1397,7.436399999999999
86,21.548,40.4007,32.9371,112.7348,10.2243,2.1708,2973.3586,27.0306,5.1397,7.4636
87,21.797,40.3523,32.8957,112.0267,10.2949,2.2057,2980.3891,27.5818,5.1397,7.456600000000002
88,22.047,40.5249,33.0512,111.8658,10.2913,2.195,2980.0336,27.2511,5.1397,7.473700000000001
89,22.3,40.3745,32.9401,111.9141,10.2405,2.1926,2973.7712,27.6005,5.1397,7.434399999999997
90,22.549,40.2987,32.8189,112.0911,10.3286,2.228,2978.1403,27.4194,5.1397,7.479799999999997
91,22.798,40.3957,32.9462,112.1555,10.3033,2.1849,2977.6083,27.7441,5.1397,7.4495000000000005
92,23.046,40.3694,32.9431,112.5417,10.2614,2.2662,2977.8447,27.1458,5.1397,7.426299999999998
93,23.296,40.3502,32.9522,111.8014,10.2554,2.2222,2973.2998,27.178,5.1397,7.398000000000003
94,23.55,40.4028,32.9845,111.2542,10.3153,2.1694,2973.9482,27.3117,5.1397,7.418300000000002
95,23.8,40.2816,32.7705,112.7188,10.3681,2.1122,2990.6093,27.7081,5.1397,7.511099999999999
96,24.049,40.2048,32.6937,112.1233,10.3531,2.2604,2992.8769,27.4516,5.1397,7.511099999999999
97,24.297,40.3008,32.8553,112.5417,10.299,2.1771,2980.152,27.3553,5.1397,7.445500000000003
98,24.545,40.2483,32.83,112.3486,10.2722,2.2139,2974.4199,27.5999,5.1397,7.418300000000002
99,24.797,40.3018,32.822,112.5256,10.3459,2.2449,2992.5783,27.6772,5.1397,7.479799999999997
100,25.046,40.2826,32.822,112.6061,10.4408,2.2091,2984.7182,27.5642,5.1397,7.4605999999999995
101,25.294,40.429,32.9502,111.8175,10.363,2.1979,2983.9462,27.6206,5.1397,7.4788
102,25.543,40.2947,32.8674,112.1072,10.3529,2.1815,2985.2529,27.4355,5.1397,7.427299999999995
103,25.803,40.3321,32.8472,111.8014,10.284,2.2318,2981.4553,27.474,5.1397,7.484899999999996
104,26.052,40.4482,32.9189,112.1877,10.3062,2.149,2983.8869,27.2767,5.1397,7.529299999999999
105,26.3,40.2987,32.8361,112.3164,10.3011,2.2309,2982.2851,27.27,5.1397,7.462599999999995
106,26.549,40.3401,32.828,112.3969,10.3269,2.2943,2982.5817,27.686,5.1397,7.512099999999997
107,26.807,40.5118,33.0017,111.7371,10.3678,2.1728,2982.5224,27.3117,5.1397,7.510100000000001
108,27.063,40.3957,32.9048,112.3325,10.3442,2.1669,2986.2631,27.4423,5.1397,7.490899999999996
109,27.312,40.4189,32.9098,112.2199,10.403,2.2464,2992.6977,27.52,5.1397,7.509100000000004
110,27.561,40.326,32.8815,112.7348,10.3336,2.2178,2986.382,27.451,5.1397,7.444499999999998
111,27.813,40.5189,33.1259,112.1394,10.2619,2.2067,2970.4145,27.3153,5.1397,7.393000000000001
112,28.063,40.2887,32.8169,112.7188,10.3165,2.1611,2985.0151,27.4361,5.1397,7.471800000000002
113,28.312,40.1867,32.7462,112.5739,10.2701,2.2062,2985.134,27.3147,5.1397,7.4405
114,28.561,40.2998,32.822,112.4291,10.3693,2.1345,2986.9172,27.3307,5.1397,7.477799999999995
115,28.819,40.3957,32.8896,112.3325,10.3466,2.1936,2975.1279,27.5974,5.1397,7.506099999999996
116,29.068,40.2937,32.8199,111.898,10.3055,2.2067,2974.0661,27.3614,5.1397,7.473800000000004
117,29.317,40.4017,32.8926,112.59,10.3305,2.181,2979.5009,27.8758,5.1397,7.5090999999999966
118,29.566,40.3816,32.8593,111.56,10.2768,2.226,2981.7517,27.3074,5.1397,7.522300000000001
119,29.83,40.3523,32.9199,112.2199,10.3567,2.1757,2977.3129,27.3153,5.1397,7.432400000000001
120,30.08,40.4391,32.9785,112.1072,10.3579,2.1941,2983.4716,27.375,5.1436,7.460600000000007
121,30.329,40.4442,32.929,112.2842,10.3926,2.118,2986.3227,27.2303,5.3213,7.5152
122,30.577,40.3836,32.7169,112.2521,10.4824,2.1815,3001.2004,27.0715,5.496,7.666699999999999
123,30.825,40.5724,32.6987,112.3164,10.7032,2.1737,3058.977,27.5524,5.6748,7.8736999999999995
124,31.073,40.7511,32.831,112.236,10.9593,2.1447,3109.4526,27.6879,5.8463,7.920099999999998
125,31.322,40.8208,32.6937,111.898,11.0843,2.259,3130.8703,27.1616,6.0313,8.127099999999999
126,31.57,40.8441,32.5806,112.7992,11.3185,2.2265,3165.8928,27.048,6.2059,8.2635
127,31.82,40.8289,32.212,113.5234,11.6582,2.2333,3254.2902,27.7074,6.3809,8.616899999999994
128,32.069,41.0339,32.2968,113.2981,11.9264,2.1369,3290.1953,28.0429,6.5583,8.737100000000005
129,32.318,41.0329,32.107,112.7992,12.0651,2.1878,3335.5571,27.8152,6.733,8.925899999999999
130,32.574,41.245,32.0131,112.5095,12.3275,2.2033,3410.8737,27.6608,6.9205,9.231899999999996
131,32.822,41.4429,31.9585,112.0428,12.5364,2.1742,3436.5048,27.4374,7.0961,9.4844
132,33.07,41.5671,31.8424,112.7509,12.7276,2.1461,3483.3496,27.2108,7.2694,9.724700000000002
133,33.319,41.758,31.7889,112.3647,12.9484,2.1665,3512.2226,27.0962,7.4412,9.969100000000001
134,33.577,41.8852,31.7556,112.075,13.0933,2.2439,3573.6408,27.1125,7.6305,10.129599999999996
135,33.827,42.0761,31.5708,112.3325,13.334,2.2251,3599.7983,26.8943,7.8044,10.505299999999998
136,34.076,42.2376,31.3506,113.3786,13.5413,2.2105,3662.7353,27.4795,7.9829,10.887
137,34.325,42.5567,31.4041,112.3003,13.7524,2.1921,3691.944,27.2276,8.1561,11.1526
138,34.574,42.6638,31.076,111.9945,13.953,2.1742,3739.7158,26.9533,8.3234,11.587800000000001
139,34.822,42.8466,30.9982,112.5578,14.0303,2.1296,3764.5878,26.599,8.5092,11.848400000000002
140,35.072,43.2252,31.0002,112.7831,14.1848,2.2318,3792.1879,26.7647,8.6845,12.225000000000001
141,35.32,43.3464,30.6831,112.1394,14.3155,2.2459,3811.1691,26.5415,8.8588,12.663300000000003
142,35.569,43.616,30.5145,112.8153,14.4556,2.1887,3844.281,26.4739,9.0397,13.101499999999998
143,35.817,43.9109,30.4559,113.1211,14.6198,2.1258,3866.7766,26.5659,9.2122,13.454999999999998
144,36.066,44.2977,30.3317,113.1694,14.772,2.2173,3912.8732,25.801,9.3973,13.965999999999998
145,36.315,44.4451,30.0308,113.6039,15.0019,2.2333,3942.1813,25.9824,9.5726,14.414299999999997
146,36.563,44.7642,29.9116,112.5739,15.0556,2.2357,3971.6162,26.0397,9.7285,14.852600000000002
147,36.814,44.8127,29.7006,112.9441,15.1817,2.2318,4013.8076,25.7982,9.7285,15.112099999999998
148,37.063,44.8945,29.7622,112.3325,15.239,2.2241,4021.1242,26.1854,9.7285,15.1323
149,37.311,44.8349,29.7086,112.8797,15.2263,2.212,4018.9694,26.2635,9.7285,15.126299999999997
150,37.561,45.0237,29.8894,112.5417,15.272,2.3258,4021.1242,26.0224,9.7285,15.1343
151,37.81,44.9137,29.7228,112.8797,15.2908,2.1926,4021.2321,26.3906,9.7285,15.1909
152,38.059,45.0278,29.949,112.6061,15.2104,2.2168,4010.4807,25.8037,9.7285,15.078799999999998
153,38.308,44.9531,29.7803,112.7188,15.3625,2.1752,4029.8747,26.1309,9.7285,15.172799999999999
154,38.557,44.9319,29.8601,111.898,15.3004,2.2677,4019.0771,25.8768,9.7285,15.0718
155,38.806,45.0036,29.8975,113.6361,15.2275,2.2222,4016.2792,25.9796,9.7285,15.106099999999998
156,39.054,44.845,29.7329,113.1694,15.2506,2.1897,4017.2473,26.1849,9.7285,15.112099999999998
157,39.303,44.9783,29.8379,112.6061,15.2455,2.2251,4021.7712,26.1871,9.7285,15.140399999999996
158,39.554,44.8824,29.7773,113.3142,15.2335,2.2314,4019.0771,26.0586,9.7285,15.105099999999997
159,39.803,44.9561,29.7995,113.0245,15.168,2.18,4018.3234,26.2227,9.7285,15.156600000000001
160,40.053,44.9975,29.8409,112.7188,15.2434,2.2105,4023.0656,26.1539,9.7285,15.156600000000001
161,40.302,44.9066,29.8945,112.7509,15.2183,2.2057,4006.1962,26.0944,9.7285,15.012099999999997
162,40.551,44.8309,29.644,112.4613,15.18,2.133,4010.5878,26.2561,9.7285,15.186900000000001
163,40.801,45.0126,29.8924,112.8153,15.2133,2.2018,4015.5266,25.979,9.7285,15.1202
164,41.055,44.8309,29.6814,112.6383,15.2424,2.2013,4021.1242,26.1725,9.7285,15.1495
165,41.304,44.9884,29.8217,112.6866,15.1906,2.2338,4018.5388,26.2822,9.7285,15.166699999999999
166,41.553,45.0359,29.9399,112.9441,15.3322,2.2042,4024.2529,25.7469,9.7285,15.095999999999997
167,41.802,44.9622,29.8369,112.3969,15.2927,2.1873,4028.1433,25.8773,9.7285,15.125300000000003
168,42.051,44.7501,29.5713,112.6544,15.3729,2.2004,4031.4995,26.4118,9.7285,15.178800000000003
169,42.3,44.9106,29.746,112.7831,15.291,2.1413,4022.3103,26.1911,9.7285,15.164600000000004
170,42.553,44.9934,29.8662,112.075,15.3295,2.2076,4020.9086,25.9098,9.7285,15.127200000000002
171,42.801,44.8703,29.7248,113.0245,15.2674,2.1442,4026.9538,25.874,9.7285,15.145500000000002
172,43.051,44.8854,29.6834,113.2981,15.3895,2.1834,4032.4748,26.4889,9.7285,15.201999999999998
173,43.3,44.9106,29.8298,112.9924,15.3298,2.1931,4028.2514,25.969,9.7285,15.080800000000004
174,43.549,44.7965,29.6208,112.8314,15.2898,2.1461,4027.6025,26.3027,9.7285,15.175700000000003
175,43.798,44.8894,29.7581,112.8958,15.3269,2.165,4024.6848,25.8734,9.7285,15.131300000000003
176,44.05,45.0197,29.9096,112.7509,15.3283,2.1965,4022.634,25.9458,9.7285,15.1101
177,44.299,44.8581,29.6975,112.9763,15.311,2.1674,4021.5554,26.0916,9.7285,15.160599999999999
178,44.548,44.9561,29.7985,113.282,15.3252,2.258,4020.4775,26.0542,9.7285,15.157599999999999
179,44.797,44.8289,29.6733,112.5256,15.3572,2.2265,4025.9809,26.1668,9.7285,15.155599999999996
180,45.046,44.9874,29.8106,111.8014,15.3657,2.2028,4031.2827,25.8966,9.7285,15.1768
181,45.295,44.9945,29.8399,112.2038,15.2833,2.0851,4020.3698,26.0603,9.7285,15.154600000000002
182,45.548,44.8339,29.7066,112.7348,15.3495,2.0899,4024.7927,26.2624,9.7285,15.127299999999998
183,45.797,44.845,29.6652,112.3969,15.3779,2.1752,4032.8,26.3711,9.7285,15.1798
184,46.046,44.8955,29.7107,112.3164,15.349,2.1771,4033.7761,25.9652,9.7285,15.1848
185,46.3,44.9106,29.8106,112.1394,15.2723,2.1442,4022.8498,25.8536,9.7285,15.100000000000001
186,46.55,44.8864,29.7601,112.7188,15.4172,2.18,4030.3078,26.3357,9.7285,15.1263
187,46.8,44.944,29.8874,112.2681,15.1904,2.2231,4014.5595,25.9441,9.7285,15.056600000000003
188,47.053,44.9096,29.8086,113.3786,15.2768,2.2008,4020.801,26.2063,9.7285,15.100999999999999
189,47.302,44.8703,29.747,112.8958,15.337,2.1912,4024.7927,26.3243,9.7285,15.1233
190,47.55,45.0076,29.7914,113.1694,15.3517,2.2241,4032.1496,26.3929,9.7285,15.216199999999997
191,47.799,44.8935,29.8036,113.0085,15.3645,2.1548,4028.7924,26.2822,9.7285,15.089900000000004
192,48.047,44.9965,29.849,112.7831,15.3004,2.1127,4024.7927,25.9829,9.7285,15.147499999999997
193,48.296,44.9369,29.742,113.0406,15.3584,2.118,4034.5356,26.2618,9.7285,15.1949
194,48.546,44.951,29.8732,112.8797,15.3397,2.2159,4028.1433,26.114,9.7285,15.0778
195,48.795,44.847,29.6915,112.1233,15.2547,2.2062,4021.2321,26.0363,9.7285,15.1555
196,49.044,45.0419,29.955,113.443,15.246,2.1815,4014.1296,26.2035,9.7285,15.0869
197,49.297,44.8874,29.7702,112.3808,15.2814,2.0836,4021.5554,26.1359,9.7285,15.1172
198,49.546,44.8248,29.7066,113.1372,15.2763,2.1757,4025.6567,26.1494,9.7285,15.118200000000002
199,49.795,45.0268,29.9227,112.6544,15.2477,2.1791,4017.6777,26.0709,9.7285,15.104100000000003
200,50.044,44.9319,29.741,113.1211,15.358,2.197,4034.9697,26.0603,9.7285,15.1909
201,50.294,44.8703,29.75,112.6544,15.3199,2.15,4031.2827,26.3004,9.7285,15.1203
202,50.543,44.9268,29.7581,112.1877,15.2696,2.1408,4028.0351,26.1719,9.7285,15.168700000000001
203,50.794,44.9894,29.8389,112.5256,15.279,2.2444,4024.2529,26.3004,9.7285,15.150500000000005
204,51.043,45.0227,29.7965,112.4934,15.3787,2.2071,4027.278,26.4135,9.7285,15.226199999999999
205,51.291,44.9632,29.8561,112.7831,15.3002,2.213,4016.8171,26.1488,9.7285,15.107099999999999
206,51.54,45.0551,29.9005,113.0889,15.286,2.1655,4027.4943,26.132,9.7285,15.154600000000002
207,51.79,44.9329,29.8167,112.3003,15.299,2.1456,4031.0661,26.3734,9.7285,15.116199999999996
208,52.039,44.8985,29.7763,112.1233,15.3125,2.2052,4016.3869,25.9292,9.7285,15.1222
209,52.292,45.0137,29.8167,112.5095,15.3695,2.1786,4036.0554,26.2788,9.7285,15.197
210,52.541,44.9662,29.8722,111.9785,15.3088,2.1766,4024.1447,25.8812,9.7285,15.094000000000001
211,52.79,44.8228,29.6874,112.1877,15.3389,2.1447,4029.8747,26.1668,9.6276,15.1354
212,53.039,44.9167,29.8389,112.767,15.3828,2.2159,4033.4506,26.2805,9.4303,15.0778
213,53.288,44.8289,29.8854,112.6705,15.3322,2.2067,4032.0412,26.2103,9.2369,14.943499999999997
214,53.538,44.538,30.1136,112.4774,15.1687,2.1679,4005.1264,26.4924,9.0428,14.424399999999995
215,53.794,44.2765,30.2974,112.9441,14.979,2.197,3964.6877,26.2839,8.8466,13.979099999999999
216,54.043,44.1018,30.5094,113.4913,14.9458,2.1505,3948.6152,26.4658,8.6629,13.592399999999998
217,54.292,43.9069,30.5872,112.767,14.8288,2.197,3914.507,26.6025,8.4723,13.319700000000001
218,54.541,43.5696,30.7518,112.4452,14.6482,2.1723,3889.1337,26.3232,8.2782,12.817800000000002
219,54.79,43.2586,30.9013,111.8014,14.4528,2.1916,3863.8881,26.97,8.0931,12.357300000000002
220,55.04,43.097,31.08,112.413,14.3914,2.212,3839.0664,27.27,7.9098,12.017000000000003
221,55.288,42.7951,31.1941,112.4291,14.2195,2.1791,3808.1696,27.3824,7.7164,11.600999999999999
222,55.536,42.7789,31.3213,113.4913,14.0895,2.1979,3782.2436,26.9086,7.5306,11.4576
223,55.785,42.5214,31.4203,111.9141,13.8969,2.2367,3742.7016,26.8432,7.3476,11.101099999999999
224,56.034,42.2467,31.6112,112.7348,13.6831,2.2522,3713.6984,26.7194,7.1591,10.635499999999997
225,56.282,42.2265,31.8545,113.282,13.4269,2.2323,3646.3525,27.1683,6.965,10.372
226,56.531,42.1134,31.8404,112.3808,13.3834,2.1955,3624.852,27.2395,6.7653,10.273
227,56.781,41.866,31.8707,112.8797,13.1816,2.1912,3577.5615,26.7205,6.5688,9.9953
228,57.03,41.6883,31.898,112.2681,12.9982,2.2391,3558.0434,27.0474,6.3792,9.790299999999998
229,57.278,41.7054,32.0959,111.8014,12.8882,2.2406,3524.7673,27.175,6.1764,9.609499999999997
230,57.526,41.6509,32.1282,112.075,12.7897,2.2033,3499.0319,27.2334,5.9844,9.5227
231,57.775,41.4974,32.1928,112.2199,12.6014,2.2057,3457.0974,27.2187,5.7934,9.3046
232,58.024,41.3762,32.2201,112.1716,12.4351,2.2159,3434.1445,26.8302,5.6083,9.156099999999995
233,58.274,41.2924,32.1333,111.8497,12.4245,2.1296,3422.0793,27.1349,5.4079,9.159100000000002
234,58.523,41.2137,32.3009,112.3003,12.3005,2.1839,3406.2265,27.1543,5.2131,8.912800000000004
235,58.771,41.2025,32.4241,112.4613,12.2211,2.2498,3379.3679,27.3111,5.0256,8.778399999999998
236,59.02,40.9905,32.415,111.9624,12.0078,2.197,3354.0539,27.538,4.8301,8.575499999999998
237,59.269,40.8117,32.4009,112.2521,11.8149,2.2672,3293.1567,27.6244,4.7567,8.410800000000002
238,59.518,40.9743,32.5453,111.5922,11.6238,2.2076,3270.4677,27.2535,4.7567,8.429000000000002
239,59.767,41.042,32.4988,111.9463,11.6647,2.2289,3260.6569,27.5774,4.7567,8.543199999999999
240,60.016,40.8511,32.4322,112.6061,11.7174,2.2231,3268.1875,27.9109,4.7567,8.4189
241,60.265,40.8976,32.4816,111.5439,11.6163,2.2963,3258.1071,27.5599,4.7567,8.415999999999997
242,60.514,40.9592,32.5089,112.7509,11.6483,2.1761,3255.7028,27.2352,4.7567,8.450300000000006
243,60.763,40.8956,32.5049,111.9624,11.6351,2.2004,3265.7683,27.8076,4.7567,8.390700000000002
244,61.012,40.7915,32.4423,111.6727,11.6324,2.0555,3263.1396,27.5256,4.7567,8.349199999999996
245,61.262,40.8622,32.4301,111.721,11.7259,2.2415,3257.8242,27.7422,4.7567,8.432099999999998
246,61.517,40.9592,32.5352,112.2521,11.6163,2.228,3261.5786,27.319,4.7567,8.424
247,61.766,40.8643,32.4291,112.8314,11.5759,2.1752,3249.7075,27.4771,4.7567,8.435200000000002
248,62.015,40.843,32.4049,111.721,11.6459,2.1921,3258.2487,27.4597,4.7567,8.438100000000006
249,62.264,40.9875,32.5907,110.7554,11.6474,2.2163,3263.2104,27.297,4.7567,8.396799999999999
250,62.513,40.7633,32.2817,112.1233,11.6433,2.1389,3259.7358,27.9372,4.7567,8.4816
251,62.763,40.9491,32.4604,112.2038,11.6416,2.1524,3264.9152,27.5187,4.7567,8.488700000000001
252,63.012,40.9097,32.5523,112.413,11.7169,2.2212,3267.4042,27.6225,4.7567,8.357399999999998
253,63.26,40.836,32.3887,114.3925,11.6553,2.1892,3264.3469,27.3147,4.7567,8.447299999999998
254,63.509,40.9168,32.4877,111.8014,11.6346,2.1524,3263.2104,28.0889,4.7567,8.429100000000005
255,63.757,40.9915,32.5705,111.2381,11.6611,2.2091,3252.7377,27.2622,4.7567,8.421
256,64.006,40.836,32.3948,112.4934,11.6259,2.2033,3258.2487,27.4213,4.7567,8.441200000000002
257,64.256,40.7835,32.4746,111.8497,11.6377,2.2338,3261.9333,27.6187,4.7567,8.308899999999994
258,64.504,40.9006,32.4927,112.0267,11.6426,2.1728,3259.3815,27.9584,4.7567,8.407899999999998
259,64.752,40.835,32.3837,114.2959,11.6139,2.1568,3259.7358,27.8509,4.7567,8.451300000000003
