,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
723,628.66,30.0,43.9983,33.7343,102.7282,18.6128,2.3129,4800.0,26.7531,15.0
724,628.937,30.0,43.9538,33.7288,103.2614,17.8647,2.3274,4800.0,26.7531,15.0
725,629.215,30.0,43.8983,33.8343,102.817,18.1957,2.6342,4800.0,26.7531,15.0
726,629.492,30.0,44.1149,33.851,110.7853,18.6817,2.362,4500.0,26.7531,15.0
727,629.769,30.0,44.076,33.6566,111.6147,18.8061,2.2581,4500.0,26.7531,15.0
728,630.046,30.0,44.2482,33.6621,109.2153,18.7532,2.091,4800.0,26.7531,15.0
729,630.324,30.0,44.5037,34.062,106.6382,18.5877,2.1063,4800.0,26.7531,15.0
730,630.601,30.0,44.7092,34.3619,112.6811,18.6115,2.4473,5100.0,26.7531,15.0
731,630.879,30.0,44.5148,34.1842,125.8331,18.7492,2.295,4800.0,27.9692,15.0
732,631.156,30.0,44.6259,34.112,106.4842,18.4102,2.3167,4800.0,26.7531,15.0
733,631.433,30.0,44.3982,33.8454,103.0836,18.0646,2.3078,4800.0,26.7531,15.0
734,631.71,30.0,44.3704,33.9454,106.1939,18.544,2.5067,4800.0,26.7531,15.0
735,631.988,30.0,44.1538,34.0842,114.9027,18.9174,2.2338,4800.0,26.7531,15.0
736,632.265,30.0,44.0871,34.1787,123.1672,18.2911,2.2797,4800.0,26.7531,15.0
737,632.543,30.0,44.6537,34.1731,125.922,18.3705,2.394,4800.0,26.7531,15.0
738,632.82,30.0,44.5426,34.2675,114.3043,18.8432,2.3727,4800.0,27.9692,15.0
739,633.097,30.0,44.9202,34.2398,102.4616,18.3652,2.4608,4800.0,26.7531,15.0
740,633.374,30.0,45.6811,35.1451,125.7443,19.1861,2.3384,5100.0,26.7531,15.0
741,633.652,30.0,45.8589,34.9896,125.6554,19.1411,2.1194,4800.0,27.9692,15.0
742,633.929,30.0,46.2366,35.0118,124.589,19.1504,2.4393,4800.0,29.1852,15.0
743,634.207,30.0,46.3088,35.1229,121.1233,19.6138,2.3613,5100.0,27.9692,15.0
744,634.484,30.0,46.4198,35.4117,129.0323,19.6588,2.2714,5100.0,27.9692,15.0
745,634.761,30.0,46.4532,35.1617,125.922,19.0299,2.4251,5100.0,26.7531,15.0
746,635.038,30.0,45.9922,35.2728,119.1682,19.8416,2.2287,5100.0,26.7531,15.0
747,635.316,30.0,46.1421,35.3895,122.8117,19.6324,2.2721,5100.0,26.7531,15.0
748,635.593,30.0,46.692,35.6394,114.1918,20.064,2.1089,4800.0,29.1852,15.0
749,635.871,30.0,46.5643,35.4617,105.3941,20.0998,2.2517,5100.0,26.7531,15.0
750,636.148,30.0,46.7753,35.4728,129.2929,19.353,2.338,5100.0,27.9692,15.0
751,636.425,30.0,46.8142,35.3117,117.5687,19.6986,2.2772,5100.0,29.1852,15.0
752,636.702,30.0,46.8864,35.9115,103.4391,19.6496,2.3537,5100.0,26.7531,15.0
753,636.98,30.0,46.7198,35.8282,118.2796,19.6474,2.3754,5100.0,26.7531,15.0
754,637.257,30.0,47.1085,35.7005,122.7228,19.7913,2.193,5100.0,27.9692,15.0
755,637.535,30.0,46.8308,35.8171,104.5943,20.0031,2.216,5100.0,26.7531,15.0
756,637.812,30.0,46.9142,36.117,116.6504,19.4669,2.5487,5100.0,26.7531,15.0
757,638.089,30.0,46.9697,35.6505,123.9669,19.4642,2.267,5100.0,29.1852,15.0
758,638.366,30.0,46.7142,36.1781,110.1928,19.4721,2.2287,5100.0,26.7531,15.0
759,638.644,30.0,47.0308,35.5283,116.5911,19.6257,2.2848,4800.0,27.9692,15.0
760,638.921,30.0,46.9253,35.3783,127.1661,19.4086,2.4404,5100.0,26.7531,15.0
761,639.199,30.0,46.6087,35.6616,105.9273,19.7555,2.6061,5100.0,26.7531,15.0
762,639.476,30.0,46.6309,35.7116,107.0055,19.7529,2.2981,5100.0,27.9692,15.0
763,639.753,30.0,46.792,35.7616,119.6126,19.3916,2.3167,5100.0,26.7531,15.0
764,640.03,30.0,46.6253,35.6449,118.013,19.631,2.602,5100.0,26.7531,15.0
765,640.308,30.0,46.7031,35.5172,105.2164,19.786,2.3511,5100.0,29.1852,15.0
766,640.585,30.0,46.8142,35.4117,112.059,19.9528,2.244,4800.0,27.9692,15.0
767,640.863,30.0,46.6809,35.8782,125.4776,19.3689,2.4447,5100.0,26.7531,15.0
768,641.14,30.0,46.4865,35.495,112.4796,20.1554,2.3967,4800.0,29.1852,15.0
769,641.417,30.0,46.6309,35.5339,106.105,20.1196,2.3205,5100.0,26.7531,15.0
770,641.694,30.0,46.8697,35.5061,122.1008,19.4774,2.2542,5100.0,27.9692,15.0
771,641.972,30.0,46.7975,35.345,117.1243,19.6006,2.1568,4800.0,26.7531,15.0
772,642.249,30.0,46.5809,35.4561,105.6607,19.7608,2.2823,5100.0,27.9692,15.0
773,642.527,30.0,46.6642,35.0395,122.9894,19.8945,2.2899,5100.0,26.7531,15.0
774,642.804,30.0,46.3865,35.3284,116.6504,19.7383,2.7486,5100.0,29.1852,15.0
775,643.081,30.0,46.8864,35.6672,101.3063,19.7065,2.2568,5100.0,26.7531,15.0
776,643.358,30.0,46.792,35.4839,115.9691,20.1315,2.4072,5100.0,27.9692,15.0
777,643.636,30.0,46.8031,35.656,118.3684,19.5569,2.4149,5100.0,26.7531,15.0
778,643.913,30.0,47.3529,35.495,101.9284,19.6747,2.5704,5100.0,26.7531,15.0
779,644.191,30.0,46.8531,35.5005,117.4798,20.0442,2.1267,5100.0,26.7531,15.0
780,644.468,30.0,46.6309,35.1617,127.3379,19.3318,2.578,5100.0,29.1852,15.0
781,644.745,30.0,46.5754,35.5339,110.3706,19.59,2.2491,5100.0,26.7531,15.0
782,645.022,30.0,46.7753,35.5783,110.726,19.6443,2.3052,5100.0,27.9692,15.0
783,645.3,30.0,46.6809,35.2173,123.9669,19.8548,2.295,5100.0,26.7531,15.0
784,645.577,30.0,46.7031,35.5227,105.0387,20.0018,2.338,5100.0,27.9692,15.0
785,645.855,30.0,47.0641,35.1006,103.6168,20.2083,2.3274,5100.0,27.9692,15.0
786,646.132,30.0,46.6142,35.5061,124.9919,19.4324,2.3674,5100.0,26.7531,15.0
787,646.409,30.0,46.3976,34.9562,119.5237,20.0163,2.386,5100.0,26.7531,15.0
788,646.686,30.0,46.6809,35.0118,109.5708,19.2775,2.3613,5100.0,27.9692,15.0
789,646.964,30.0,46.7142,35.1562,106.6382,20.0322,2.0706,5100.0,26.7531,15.0
790,647.241,30.0,46.8031,35.5727,121.4787,19.8058,2.3613,5100.0,26.7531,15.0
791,647.519,30.0,46.9142,35.706,117.3909,19.7661,2.2491,4800.0,29.1852,15.0
792,647.796,30.0,46.8586,35.7949,105.5719,19.4774,2.3807,5100.0,26.7531,15.0
793,648.073,30.0,47.053,35.3617,122.5451,20.0256,2.418,5100.0,27.9692,15.0
794,648.35,30.0,47.4529,35.4505,111.7924,19.7436,2.3052,5100.0,27.9692,15.0
795,648.628,30.0,47.5584,35.856,126.6329,19.769,2.7433,5100.0,29.1852,15.0
796,648.905,30.0,47.5584,35.8393,113.1254,20.3513,2.2661,5100.0,26.7531,15.0
797,649.183,30.0,47.4973,35.806,106.2828,20.26,2.3034,5100.0,29.1852,15.0
798,649.46,30.0,46.8697,35.5227,125.5132,19.6867,2.7299,5100.0,26.7531,15.0
799,649.737,30.0,47.6973,36.3559,111.437,20.0296,2.0655,5400.0,27.9692,15.0
800,650.014,30.0,47.975,36.0948,106.105,20.542,2.0987,5100.0,26.7531,15.0
801,650.292,30.0,47.5418,36.0393,115.8802,20.3818,2.3613,5100.0,29.1852,15.0
802,650.569,30.0,47.7251,35.9393,121.4787,19.7754,2.3664,5100.0,29.1852,15.0
803,650.847,30.0,47.7528,36.2614,117.7464,20.3116,2.3487,5100.0,26.7531,15.0
804,651.124,30.0,47.8528,35.5061,107.9179,19.974,2.634,5100.0,29.1852,15.0
805,651.401,30.0,47.7473,36.2892,105.0387,19.8323,2.4582,5100.0,26.7531,15.0
806,651.678,30.0,47.8139,36.0837,118.5462,20.5314,2.2389,5400.0,27.9692,15.0
807,651.956,30.0,47.825,36.0671,124.589,20.2732,2.314,5100.0,29.1852,15.0
808,652.233,30.0,47.6806,35.8116,112.3256,20.1633,2.3354,5100.0,26.7531,15.0
809,653.509,30.0,47.7473,35.7505,123.0783,20.6201,1.869,5100.0,27.6044,15.0
810,654.686,30.0,47.6417,35.8393,126.1886,19.8389,2.5271,5100.0,27.8476,15.0
811,655.862,30.0,47.7084,35.856,110.0151,19.9435,2.3333,5400.0,27.6044,15.0
812,657.04,30.0,47.6584,36.0837,124.1447,19.9078,2.1994,5100.0,27.726,15.0
813,658.216,30.0,47.6473,36.0004,106.2828,19.7198,2.4873,5100.0,27.8476,15.0
814,659.392,30.0,47.8472,35.9726,107.2603,20.538,2.3994,5100.0,27.726,15.0
815,660.569,30.0,47.5362,35.6227,116.2357,20.2335,2.3647,5400.0,27.726,15.0
816,661.745,30.0,47.3585,36.3336,115.9691,20.0298,1.8742,5100.0,27.726,15.0
817,662.922,30.0,47.3529,35.8449,120.8567,19.9501,2.2314,5100.0,27.8476,15.0
818,664.098,30.0,47.5473,35.6142,112.1479,20.4599,2.1726,5100.0,27.726,15.0
819,665.274,30.0,47.2807,36.0782,107.8824,20.2798,2.0859,5100.0,27.726,15.0
820,666.45,30.0,47.5195,36.0504,123.9669,20.1726,2.2823,5100.0,27.8476,15.0
821,667.627,30.0,47.1308,35.6672,104.8609,20.3249,2.33,5100.0,27.6044,15.0
822,668.804,30.0,47.2418,35.2062,121.1233,19.6747,2.4327,5100.0,27.4828,15.0
823,669.98,30.0,46.8642,35.8838,107.0826,19.9657,2.3327,5100.0,27.4828,15.0
824,672.155,30.0,46.9753,35.7005,116.5911,20.2878,2.2047,5040.0,27.6044,15.0
825,674.233,30.0,46.9808,35.5172,108.0601,20.06,2.2741,5070.0,27.4828,15.0
826,676.31,30.0,46.9975,35.806,123.6115,19.635,2.4557,5070.0,27.726,15.0
827,678.386,30.0,46.9475,35.5394,106.9937,19.8977,2.3567,5040.0,27.4828,15.0
828,680.463,30.0,46.9919,35.8171,112.3256,19.8336,2.1514,5040.0,27.4828,15.0
829,682.54,30.0,46.9753,35.9337,126.544,19.582,2.0928,5070.0,27.4828,15.0
830,684.616,30.0,47.1419,35.8727,107.438,19.8725,2.8979,5040.0,27.4828,15.0
831,686.693,30.0,47.1974,35.6283,105.8384,19.4351,2.2568,5040.0,27.6044,15.0
832,688.77,30.0,47.1919,35.5172,111.7924,19.7251,2.3887,5100.0,27.2396,15.0
833,690.846,30.0,46.9975,35.7116,124.5001,19.7065,2.2491,5070.0,27.4828,15.0
834,692.923,30.0,47.053,35.7838,117.8352,19.5781,2.2474,5070.0,27.4828,15.0
835,695.0,30.0,46.9364,35.8838,104.3277,20.1633,2.3333,5070.0,27.726,15.0
836,697.076,30.0,47.0641,35.6227,122.3851,19.921,2.2234,5040.0,27.9692,15.0
837,699.152,30.0,46.8086,36.0337,127.6993,19.6125,2.2794,5070.0,27.726,15.0
838,701.229,30.0,47.1252,36.6891,105.3053,19.9184,2.2021,5070.0,27.4828,15.0
839,703.305,30.0,46.8142,35.6449,106.4605,20.1911,2.522,5070.0,27.4828,15.0
840,705.382,30.0,46.8419,35.2562,115.5247,20.0627,2.2466,5040.0,27.4828,15.0
841,707.459,30.0,46.9364,35.1617,122.1896,19.9894,2.3007,5070.0,27.4828,15.0
842,709.535,30.0,47.1474,35.1839,111.0459,20.3315,2.3594,5070.0,27.4828,15.0
843,711.611,30.0,47.1363,35.345,109.0376,19.6271,2.2421,5070.0,27.4828,15.0
844,713.688,30.0,46.792,35.1784,112.6811,19.6324,2.4659,5040.0,27.4828,15.0
845,715.764,30.0,46.9697,35.2784,124.8615,19.974,2.3594,5070.0,27.726,15.0
846,717.84,30.0,46.7253,35.1173,116.7689,19.594,2.5033,5070.0,27.4828,15.0
847,719.917,30.0,47.0586,35.2228,100.5065,19.9991,2.4553,5070.0,27.726,15.0
848,721.993,30.0,46.9197,35.1562,120.5901,19.545,2.3639,5070.0,27.6044,15.0
849,724.07,30.0,46.903,35.1506,123.7892,20.0759,2.1318,5070.0,27.4828,15.0
850,726.147,30.0,46.6365,34.8674,117.3021,18.6777,2.2109,4890.0,27.4828,15.0
851,728.223,30.0,46.7475,35.2617,116.2594,19.0392,2.682,4860.0,27.4828,15.0
852,730.299,30.0,46.6476,35.3617,131.5205,18.8366,2.3613,4860.0,27.2396,15.0
853,732.376,30.0,46.8197,35.1839,115.7025,19.0286,2.6954,4890.0,27.4828,15.0
854,734.452,30.0,46.7309,35.4728,112.61,18.9266,2.466,4890.0,27.6044,15.0
855,736.528,30.0,46.7087,35.2339,119.7903,19.0537,2.3231,4860.0,27.4828,15.0
856,738.605,30.0,46.6531,35.5227,136.6746,18.5281,2.5407,4890.0,27.4828,15.0
857,740.681,30.0,46.8808,35.4894,132.3203,18.3096,2.4327,4860.0,27.4828,15.0
858,742.758,30.0,46.9086,35.4894,112.9477,18.634,2.3868,4890.0,27.6044,15.0
859,744.835,30.0,46.6198,35.6283,120.7678,18.6764,2.53,4890.0,27.2396,15.0
860,746.911,30.0,46.9086,35.5005,115.347,18.7677,2.6206,4890.0,27.2396,15.0
861,748.987,30.0,46.8142,35.4728,109.7485,18.8856,2.314,4860.0,27.726,15.0
862,751.064,30.0,46.4698,35.3339,119.0794,18.4288,2.6286,4860.0,27.4828,15.0
863,753.14,30.0,46.742,35.7782,127.7289,18.6883,2.5726,4890.0,27.4828,15.0
864,755.216,30.0,46.5476,35.7782,128.499,19.0047,2.471,4890.0,27.6044,15.0
865,757.293,30.0,46.9475,36.5558,121.0344,17.445,2.6393,4710.0,27.4828,15.0
866,759.369,30.0,46.5476,36.1504,141.2957,17.9071,2.7668,4710.0,27.4828,15.0
867,761.446,30.0,46.492,35.2839,137.5633,17.49,2.7913,4680.0,27.4828,15.0
868,763.523,30.0,46.9086,35.0895,123.8781,17.6078,2.7642,4680.0,27.2396,15.0
869,765.599,30.0,46.592,35.0673,144.4119,17.6144,2.7139,4710.0,27.4828,15.0
870,767.675,30.0,46.5976,34.8063,124.1447,17.5577,2.7326,4710.0,27.4828,15.0
871,769.752,30.0,46.6698,34.8896,130.1875,17.7786,2.5679,4680.0,27.4828,15.0
872,771.828,30.0,46.6142,35.1006,141.0231,17.2649,2.634,4710.0,27.4828,15.0
873,773.904,30.0,46.5087,35.1951,120.3235,17.8634,2.7413,4710.0,27.4828,15.0
874,775.981,30.0,46.8531,35.2173,134.0087,17.4701,2.5908,4710.0,27.4828,15.0
875,778.057,30.0,46.6253,35.0618,132.5869,17.8287,2.6793,4680.0,27.2396,15.0
876,780.134,30.0,46.6142,35.0395,124.0558,17.4609,2.442,4680.0,27.726,15.0
877,782.211,30.0,46.6365,34.9729,144.3171,17.1431,2.6801,4710.0,27.4828,15.0
878,784.287,30.0,46.4032,34.5341,125.1222,17.7402,2.8952,4710.0,27.4828,15.0
879,786.363,30.0,46.6809,34.6341,137.2967,17.2848,3.0232,4710.0,27.3612,15.0
880,788.44,30.0,46.6587,34.5897,130.8984,17.9772,2.6724,4680.0,27.4828,15.0
881,790.516,30.0,46.3921,34.7285,132.2906,17.7839,3.0072,4680.0,27.4828,15.0
882,792.592,30.0,46.8642,34.473,136.0526,17.4476,2.6801,4680.0,27.4828,15.0
883,794.669,30.0,46.4309,34.3453,119.7903,17.6754,2.5449,4710.0,27.4828,15.0
884,796.745,30.0,46.4809,34.2286,138.7185,17.8186,2.602,4620.0,27.4828,15.0
885,798.822,30.0,46.2699,34.4952,135.6971,16.723,2.9832,4500.0,27.4828,15.0
886,800.899,30.0,46.331,34.4841,145.2946,16.6598,2.703,4500.0,27.726,15.0
887,802.975,30.0,46.542,34.7896,130.0749,16.5207,2.9725,4500.0,27.6044,15.0
888,805.051,30.0,46.6531,34.723,148.5826,16.718,3.0091,4500.0,27.6044,15.0
889,807.128,30.0,46.3421,34.6008,124.7667,16.4307,2.9938,4530.0,27.4828,15.0
890,809.204,30.0,45.9755,34.5841,147.0186,16.587,2.9725,4530.0,27.4828,15.0
891,811.28,30.0,46.4198,34.5952,138.8074,16.5913,2.6899,4530.0,27.6044,15.0
892,813.357,30.0,46.3976,34.5397,133.2089,16.3773,2.8366,4530.0,27.3612,15.0
893,815.433,30.0,46.8031,34.673,151.0708,16.5313,3.31,4530.0,27.4828,15.0
894,817.51,30.0,46.3421,34.5841,133.5644,16.6838,2.9885,4530.0,27.726,15.0
895,819.587,30.0,46.3365,34.623,129.832,16.6952,3.1991,4530.0,27.6044,15.0
896,821.663,30.0,46.3699,34.6285,147.4096,16.2904,2.9219,4530.0,27.4828,15.0
897,823.739,30.0,46.4143,34.9396,136.4081,16.4153,2.6926,4530.0,27.2396,15.0
898,825.816,30.0,46.3532,34.4897,137.0301,16.5888,2.7699,4530.0,27.726,15.0
899,827.892,30.0,46.5032,34.6452,148.4523,16.1963,2.9219,4530.0,27.4828,15.0
900,829.968,30.0,46.3254,34.6841,135.8749,16.4943,2.5646,4530.0,27.4828,15.0
901,832.045,30.0,46.0922,34.6619,136.4969,15.4946,3.0818,4350.0,27.4828,15.0
902,834.121,30.0,46.4198,34.5563,153.2036,15.5025,3.0232,4380.0,27.726,15.0
903,836.198,30.0,46.2921,34.7952,157.6468,15.5591,3.0658,4350.0,27.726,15.0
904,838.275,30.0,46.4309,34.8396,142.0954,15.3185,3.1805,4350.0,27.8476,15.0
905,840.351,30.0,46.2255,34.8118,152.623,15.5621,3.5564,4380.0,27.4828,15.0
906,842.427,30.0,46.1921,34.6285,158.9798,15.578,3.0818,4350.0,27.4828,15.0
907,844.504,30.0,46.1644,34.723,137.741,15.5701,3.3049,4350.0,27.726,15.0
908,846.58,30.0,46.2366,34.7507,144.0208,15.7554,3.1325,4350.0,27.4828,15.0
909,848.656,30.0,46.1532,34.8118,154.27,15.68,3.0045,4350.0,27.6044,15.0
910,850.733,30.0,46.1033,34.7785,157.2914,15.3158,3.2178,4350.0,27.6044,15.0
911,852.809,30.0,46.6087,34.673,138.8074,15.1344,3.0525,4350.0,27.6044,15.0
912,854.886,30.0,46.1421,34.9007,145.5612,15.5528,3.0728,4350.0,27.726,15.0
913,856.963,30.0,46.4032,34.7452,161.468,15.3741,3.0525,4350.0,27.726,15.0
914,859.039,30.0,46.4143,34.4175,138.9378,15.3913,3.0499,4350.0,27.4828,15.0
915,861.115,30.0,46.1755,34.4064,145.8278,15.284,2.9965,4350.0,27.6044,15.0
916,863.192,30.0,46.1699,34.5175,154.0923,15.6535,3.1621,4350.0,27.4828,15.0
917,865.268,30.0,46.0755,34.4508,147.9309,15.3741,2.9059,4350.0,27.8476,15.0
918,867.344,30.0,46.1199,34.934,152.3149,14.8233,3.2207,4170.0,27.6044,15.0
919,869.421,30.0,46.2421,34.7841,146.1832,14.4049,3.4951,4170.0,27.726,15.0
920,871.497,30.0,46.0033,34.8229,149.2935,14.1612,3.4204,4170.0,27.9692,15.0
921,873.574,30.0,46.2477,34.9229,152.5815,14.3214,3.5191,4170.0,27.9692,15.0
922,875.651,30.0,45.9866,34.5563,147.8717,14.332,3.1858,4170.0,27.726,15.0
923,877.727,30.0,46.3421,34.9451,149.7556,14.6683,3.4417,4170.0,27.726,15.0
924,879.803,30.0,46.0088,35.3117,150.8042,14.6141,3.2258,4170.0,27.726,15.0
925,881.88,30.0,46.1866,34.6785,150.982,14.1771,3.3484,4170.0,27.6044,15.0
926,883.956,30.0,46.1199,34.9396,147.1489,14.5227,3.7243,4200.0,27.726,15.0
927,886.032,30.0,45.9477,34.9396,145.8278,14.1202,3.2498,4200.0,27.726,15.0
928,888.109,30.0,46.231,34.6508,144.2282,14.2486,3.1752,4200.0,27.6044,15.0
929,890.185,30.0,45.8644,34.4397,155.1586,14.6789,3.3831,4200.0,27.4828,15.0
930,892.262,30.0,46.1644,34.6952,160.9349,14.6379,3.5624,4170.0,27.4828,15.0
931,894.339,30.0,46.081,34.5508,159.8685,14.6803,3.5573,4170.0,27.4828,15.0
932,896.415,30.0,46.0866,34.7896,166.1779,14.2115,3.4417,4170.0,27.726,15.0
933,898.491,30.0,46.0699,34.9618,169.0216,14.3532,3.1938,4170.0,27.726,15.0
934,900.568,30.0,45.77,34.8174,166.3556,14.2777,3.631,4200.0,27.4828,15.0
935,902.644,30.0,45.8422,34.5841,161.0948,14.5545,2.9672,4200.0,27.6044,15.0
936,904.72,30.0,45.9089,34.8007,164.4895,14.8034,3.6764,4200.0,27.726,15.0
937,906.797,30.0,46.0588,34.7785,154.892,14.6445,3.3329,4230.0,27.726,15.0
938,909.873,30.0,45.8533,34.4619,146.361,14.4644,3.1805,4170.0,27.9692,15.0
939,911.049,30.0,45.9366,34.7785,148.5826,14.5982,3.2338,4290.0,26.7531,15.0
940,912.227,30.0,46.381,35.0062,152.8481,15.6111,2.953,4350.0,27.9692,15.0
941,913.403,30.0,46.1714,34.5286,135.5194,16.0984,2.9432,4500.0,26.7531,15.0
942,914.579,30.0,46.5476,34.6896,147.3385,16.2837,2.9249,4530.0,26.7531,15.0
943,915.756,30.0,46.3976,34.8452,140.4959,16.5155,2.7999,4560.0,26.7531,15.0
944,917.932,30.0,46.2588,34.7785,150.5376,16.4519,3.2311,4500.0,26.7531,15.0
945,918.208,30.0,46.2921,34.623,152.1372,16.3844,3.1058,4500.0,29.1852,15.0
946,918.484,30.0,46.1569,35.0533,136.5974,16.3288,2.8446,4800.0,26.7531,15.0
947,918.76,30.0,46.2366,34.7729,127.255,16.199,2.8331,4500.0,26.7531,15.0
948,919.036,30.0,46.4421,34.5952,128.9434,16.673,3.0392,4500.0,26.7531,15.0
949,919.313,30.0,46.3976,34.7952,138.0076,16.8557,2.9832,4500.0,29.1852,15.0
950,919.589,30.0,46.4809,34.9229,145.9166,16.9458,2.9032,4500.0,26.7531,15.0
951,919.866,30.0,46.131,34.8396,153.0259,16.0083,2.9377,4500.0,26.7531,15.0
952,920.142,30.0,46.4865,35.1417,144.4948,16.5393,2.9432,4500.0,26.7531,15.0
953,920.419,30.0,46.2032,34.9618,138.452,16.6373,2.8484,4500.0,26.7531,15.0
954,920.695,30.0,46.4254,34.7589,131.5205,16.048,2.9272,4500.0,26.7531,15.0
955,920.972,30.0,46.4198,34.8007,125.6554,16.4095,2.6903,4500.0,27.9692,15.0
956,921.248,30.0,46.3976,34.7841,135.549,16.7578,2.8019,4500.0,29.1852,15.0
957,921.525,30.0,46.4254,35.0395,146.8053,16.3444,2.9432,4500.0,26.7531,15.0
958,921.801,30.0,46.5143,34.8563,151.7817,16.1288,2.5602,4500.0,29.1852,15.0
959,922.079,30.0,46.5087,34.3342,153.6479,16.2096,2.9645,4500.0,26.7531,15.0
960,922.356,30.0,47.2752,35.0562,152.3623,16.2864,2.6393,4500.0,26.7531,15.0
961,922.633,30.0,46.1199,34.6341,149.8267,16.5644,3.1825,4500.0,29.1852,15.0
962,922.91,30.0,46.2421,34.9562,151.604,16.0507,2.9912,4500.0,26.7531,15.0
963,923.188,30.0,46.3699,34.4952,140.8513,16.6851,2.6073,4500.0,29.1852,15.0
964,923.465,30.0,46.2143,34.7174,138.452,16.8028,3.2105,4500.0,26.7531,15.0
965,923.743,30.0,46.3365,34.573,139.3406,16.4281,2.9219,4800.0,26.7531,15.0
966,924.02,30.0,46.5032,34.7729,130.7266,16.6995,2.9192,4500.0,26.7531,15.0
967,924.297,30.0,46.4254,34.9396,132.0537,16.1659,2.9198,4500.0,29.1852,15.0
968,924.574,30.0,46.4198,34.934,133.2089,16.2308,2.8331,4500.0,27.9692,15.0
969,924.852,30.0,46.3587,34.6063,130.8096,16.0745,3.2156,4500.0,26.7531,15.0
970,925.129,30.0,46.4976,34.9896,129.2989,16.5737,3.0958,4500.0,29.1852,15.0
971,925.407,30.0,46.4143,34.623,129.9209,16.856,2.8552,4500.0,26.7531,15.0
972,925.684,30.0,46.3699,34.8896,129.5536,16.7962,3.0952,4500.0,29.1852,15.0
973,925.961,30.0,46.3699,34.5341,143.6061,16.528,3.0658,4800.0,26.7531,15.0
974,926.238,30.0,46.4087,34.8007,146.361,16.4691,2.9581,4500.0,27.9692,15.0
975,926.516,30.0,46.331,34.9951,145.028,16.6141,2.8499,4500.0,26.7531,15.0
976,926.793,30.0,46.0977,34.112,147.5162,16.9034,2.8178,4500.0,26.7531,15.0
977,927.071,30.0,46.6031,34.8785,148.1383,16.7623,2.9246,4500.0,29.1852,15.0
978,927.348,30.0,46.231,34.7841,149.104,16.2294,3.1165,4500.0,26.7531,15.0
979,927.625,30.0,46.3088,34.7674,149.1158,16.6505,2.9734,4500.0,27.9692,15.0
980,927.902,30.0,46.3699,34.8452,149.0269,16.1222,2.8076,4500.0,26.7531,15.0
981,928.18,30.0,46.6365,34.8563,141.029,16.8294,2.8472,4500.0,27.9692,15.0
982,928.457,30.0,46.5365,35.1673,139.6961,16.3751,2.9606,4800.0,26.7531,15.0
983,928.735,30.0,46.3643,34.6952,132.9423,16.4229,3.0765,4500.0,27.9692,15.0
984,929.012,30.0,46.1088,34.7785,127.3379,16.1129,3.0312,4500.0,27.9692,15.0
985,929.289,30.0,46.6531,34.8396,131.2539,16.1746,2.9166,4500.0,29.1852,15.0
986,929.566,30.0,46.3532,34.7952,129.1211,16.4406,3.5137,4500.0,26.7531,15.0
987,929.844,30.0,46.1532,34.5175,128.2325,16.7882,3.2335,4500.0,26.7531,15.0
988,930.121,30.0,46.2421,34.4175,130.0098,16.6901,3.0685,4500.0,27.9692,15.0
989,930.399,30.0,46.4865,34.5674,131.165,16.5062,2.7464,4500.0,29.1852,15.0
990,930.676,30.0,46.2032,34.523,130.3356,16.3566,3.0365,4500.0,26.7531,15.0
991,930.953,30.0,46.4087,34.8063,137.741,16.9422,2.7219,4500.0,26.7531,15.0
992,931.23,30.0,46.3643,34.834,140.9402,16.7498,2.902,4800.0,29.1852,15.0
993,931.508,30.0,46.1977,34.8452,145.5612,16.3393,2.7113,4500.0,26.7531,15.0
994,931.785,30.0,46.3587,34.5619,145.8278,16.6929,2.9632,4500.0,29.1852,15.0
995,932.063,30.0,46.2421,34.8118,147.1607,16.4876,3.0346,4500.0,29.1852,15.0
996,932.34,30.0,46.6476,34.7007,150.277,16.4122,2.8766,4500.0,29.1852,15.0
997,932.617,30.0,46.2032,34.6674,151.2486,16.2864,3.1034,4500.0,26.7531,15.0
998,932.894,30.0,46.4032,34.5397,146.0055,16.3619,2.6699,4500.0,29.1852,15.0
999,933.172,30.0,46.3865,34.7119,136.1415,16.9194,2.7779,4500.0,26.7531,15.0
1000,933.449,30.0,46.4032,34.6896,138.3631,16.5962,2.8561,4800.0,29.1852,20.0
1001,936.048,30.0,46.3421,34.723,148.316,16.3619,2.675,4500.0,26.7531,20.0
1002,936.326,30.0,46.2866,34.6285,149.1158,16.146,3.1519,4500.0,27.9692,20.0
1003,936.602,30.0,46.4421,34.8951,138.7185,16.7344,2.8823,4500.0,26.7531,20.0
1004,936.879,30.0,46.2255,34.4564,134.3642,16.7445,2.9479,4500.0,26.7531,20.0
1005,937.155,30.0,46.3643,34.8452,129.9209,16.2573,2.7744,4500.0,27.9692,20.0
1006,937.433,30.0,46.2532,34.7507,128.7657,16.2374,3.0116,4500.0,26.7531,20.0
1007,937.709,30.0,46.3921,34.9673,137.0301,16.4598,3.2029,4500.0,27.9692,20.0
1008,937.987,30.0,46.381,34.3008,133.5644,16.869,2.8203,4500.0,26.7531,20.0
1009,938.263,30.0,46.0699,34.7174,146.0944,16.8104,2.9619,4500.0,26.7531,20.0
