,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
450,107.0786,42.0387,35.2438,6.794899999999998,3065.9694,25.4744,96.74206399999997,96.74206399999997,10.5569,0.115,6.95386417676567,3025.3813930552005,35.12,27.4981066972581,3077.748396201217,5.97714153835624,1.889740364312813,5.8151,1.854,69.8544878014757,31.0607388640407,19.5724926,0.4446491534275416,0.6301360919221163,0.2801894798173085,10.297926218191396,42.07386417676567,35.164575286639234,5.8151,2.0203103071025867,25.793916331980537,3043.2057546116566
451,107.330877,42.1047,34.9249,7.1798,3065.9694,25.4744,99.26865119999997,99.26865119999997,10.7611,0.11,6.9423210163779245,3025.3813930552005,35.12,27.4981066972581,3077.748396201217,5.97714153835624,1.889740364312813,5.8151,1.9082,74.11962404329236,31.871944062602807,20.53433102,0.43000682307814725,0.6442760748972987,0.27704310815184585,10.339488368517205,42.06232101637792,35.14518667962759,5.8151,2.0156331550910718,25.78450605619963,3047.5194866679503
452,107.610394,42.0858,35.2505,6.835299999999997,3122.7163,25.4265,97.52055119999997,97.52055119999997,10.5845,0.116,6.9320202133855275,3025.3813930552005,35.12,27.478966482279972,3090.6080397605874,5.97714153835624,1.889740364312813,5.8151,1.8707,70.16997592625238,31.890203822051117,19.80042415,0.4544707818564347,0.6208936217682185,0.2821780097346757,10.378421085377873,42.052020213385525,35.12135349039789,5.8151,2.010790721330315,25.77514772109585,3057.5378686799095
453,107.82836,42.1139,35.1527,6.961199999999998,3122.7163,25.4265,96.79334159999998,96.79334159999998,10.6,0.109,6.926477661075857,3025.3813930552005,35.12,27.478966482279972,3090.6080397605874,5.98101467255931,1.91369028979926,5.8151,1.8551,71.56246997116124,31.65239894830926,19.66406,0.4423044503783166,0.621250225997495,0.27478173975722703,10.416857185563183,42.046477661075855,35.09873098678451,5.8151,2.0057904655495045,25.765783349992688,3078.140789375383
454,108.016912,42.0528,35.1906,6.862199999999994,3118.2121,25.3439,95.61861839999997,95.61861839999997,10.567,0.118,6.928252398363902,3025.3813930552005,35.12,27.478966482279972,3090.6080397605874,5.98101467255931,1.91369028979926,5.8151,1.8299,70.23857922977581,31.22315134622307,19.336553300000002,0.44452993908206545,0.6193017830129777,0.2752981838761735,10.457716043973749,42.0482523983639,35.084631420595095,5.8151,2.0006522724814078,25.756344109652552,3105.309749418723
455,108.254126,42.2037,35.2132,6.990499999999997,3118.2121,25.3439,94.88208559999997,94.88208559999997,10.7531,0.11,6.9376376828459385,3025.3813930552005,35.12,27.45283093751104,3105.7586656576696,5.98101467255931,1.91369028979926,5.8151,1.8141,71.65300817803994,30.982645098897308,19.50719871,0.4323983861488847,0.6296169564519937,0.2722453558618147,10.503319064053697,42.057637682845936,35.085285503414894,5.8151,1.995373015128496,25.746754858649645,3125.807576882628
456,108.498819,42.007,35.0293,6.977699999999999,3127.6596,25.3888,99.02158639999998,99.02158639999998,10.6644,0.118,6.9523397031036325,3025.3813930552005,35.12,27.45283093751104,3105.7586656576696,5.98101467255931,1.91369028979926,5.8151,1.9029,71.63858859692957,32.43231710146299,20.29328676,0.45272132989584113,0.6257119001554344,0.28327312357002205,10.554405856935613,42.07233970310363,35.10223202742922,5.8151,1.9898565887366635,25.73693751806229,3128.8985292017696
457,108.790133,41.7479,35.0476,6.700299999999999,3127.6596,25.3888,93.33443439999996,93.33443439999996,10.6868,0.108,6.9678047338900555,3025.3813930552005,35.12,27.44787142500269,3120.8609794546583,5.98101467255931,1.91369028979926,5.8151,1.7809,68.57500549970166,30.569617019855134,19.03212212,0.4457836612202405,0.6225829426531099,0.27753730358917433,10.610034584033212,42.08780473389005,35.12955417828131,5.8151,1.9839517197607255,25.72681401975987,3121.3685509060897
458,108.998626,42.1395,34.9945,7.144999999999996,3123.4064,25.4362,95.80974399999998,95.80974399999998,10.7411,0.126,6.976369055919683,3025.3813930552005,35.12,27.44787142500269,3120.8609794546583,5.9797212908174,1.959528387508497,5.8151,1.834,73.62343245364629,31.337676505302152,19.6991774,0.425648132135547,0.6286100182528533,0.26756668011101914,10.668012632895971,42.09636905591968,35.15457600100191,5.8151,1.9775694200758185,25.716309781702687,3119.1904475008555
459,109.204677,42.1444,35.2181,6.926299999999998,3123.4064,25.4362,96.77935679999997,96.77935679999997,10.6798,0.108,6.96946450636046,3025.3813930552005,35.12,27.44787142500269,3120.8609794546583,5.9797212908174,1.959528387508497,5.8151,1.8548,71.20361810474151,31.654819741399304,19.80889304,0.44456757372686634,0.6257781027289574,0.2782006528216143,10.72544600787673,42.08946450636046,35.163545331428914,5.8151,1.9707335570844062,25.705357969354633,3125.070776721506
