,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM)
460,109.424164,41.2433,35.289,5.954299999999996,3361.977,25.2404,63.04335759999996,63.04335759999996,12.7163,0.12,6.17991200175949,3400.0,35.12,25.718692069713555,3415.547399284014,0.7693782113856851,1.1443568411606801,0.8338,1.1311,59.98357082519489,22.195385399728295,14.38340693,0.37002440992401825,0.6480359169693027,13.262199224129487,41.29991200175949,35.13876914852219,0.8338,1.3193982711689438,25.208070080423486
461,109.661268,41.3361,35.2199,6.116199999999999,3361.977,25.2404,60.894359999999956,60.894359999999956,12.7396,0.109,6.167117552964108,3400.0,35.12,25.639679744034108,3418.151953656989,0.7693782113856851,1.1443568411606801,0.8338,1.085,61.76113019711283,21.438797683418414,13.822465999999999,0.3471244391900818,0.6447407267941533,13.2312089823307,41.287117552964105,35.12972238573636,0.8338,1.321533195135697,25.21072293956472
462,109.894532,41.1602,34.8912,6.2690000000000055,3353.5812,25.2927,63.76590559999997,63.76590559999997,12.8399,0.119,6.153857429344669,3400.0,35.12,25.661053373194708,3408.049459795731,0.7731474171131304,1.1434686287508866,0.8338,1.1466,63.57022723745447,22.393706181582374,14.72222934,0.35226720360672853,0.6574271011963284,13.201280006296098,41.273857429344666,35.12096214387425,0.8338,1.3212402893553163,25.213990476655873
463,110.135378,41.3416,35.3061,6.035499999999999,3353.5812,25.2927,65.59791439999995,65.59791439999995,12.8104,0.11,6.1424281941050225,3400.0,35.12,25.689307206506026,3399.909860210325,0.7731474171131304,1.1434686287508866,0.8338,1.1859,61.001233111468665,23.0370823934192,15.19185336,0.37764945425485286,0.6594521433121984,13.17157612733976,41.26242819410502,35.11447339888552,0.8338,1.3189153856390654,25.21772493878563
464,110.365429,41.264,35.2071,6.056900000000006,3351.9978,25.819,64.98258319999997,64.98258319999997,12.7441,0.119,6.134325648034213,3400.0,35.12,25.70970456703085,3393.439463131081,0.7731474171131304,1.1434686287508866,0.8338,1.1727,62.510914198401686,22.810211592574746,14.94500607,0.3648996640839076,0.6551892782469825,13.141367788485862,41.25432564803421,35.11145162263106,0.8338,1.315152968142317,25.2217773367248
465,110.605555,41.371,35.1662,6.204799999999999,3351.9978,25.819,65.70979279999996,65.70979279999996,12.7676,0.109,6.130175996754318,3400.0,35.12,25.65097914874694,3390.4130721954,0.7731474171131304,1.1434686287508866,0.8338,1.1883,64.17198683893479,23.06547698879789,15.171739079999998,0.35943217788612203,0.6577682779926204,13.110584463849206,41.250175996754315,35.112217322246835,0.8338,1.3108012274554413,25.226008772744976
466,110.835408,41.3814,35.1423,6.2391000000000005,3349.1342,25.5798,65.25761759999997,65.25761759999997,12.8645,0.113,6.1299977550891,3400.0,35.12,25.64636828292501,3383.7076362830485,0.7731474171131304,1.1434686287508866,0.8338,1.1786,63.959121957902624,22.88718511439835,15.1620997,0.3578408272937597,0.662471143752034,13.079891764401777,41.2499977550891,35.116585237214004,0.8338,1.3069235304490707,25.230304759633036
467,111.074356,41.3783,35.2438,6.134500000000003,3349.1342,25.5798,60.95029919999996,60.95029919999996,12.7812,0.11,6.133569305147802,3400.0,35.12,25.630291262388564,3378.213666311372,0.7721832148647632,1.1392066805983823,0.8338,1.0862,62.79523751664439,21.376520195986515,13.882939440000001,0.3404162646939665,0.6494480538795342,13.050504431314597,41.2535693051478,35.12407836439359,0.8338,1.3045757853791655,25.23458873150937
468,111.303589,41.3508,35.1833,6.167499999999997,3350.2851,25.6026,65.94287279999996,65.94287279999996,12.7894,0.112,6.140667322571204,3400.0,35.12,25.59877612678417,3373.438016499719,0.7721832148647632,1.1392066805983823,0.8338,1.1933,63.21872705372808,23.135465734275712,15.261591020000001,0.3659590569518022,0.6596621479458531,13.023968694850646,41.2606673225712,35.13393239646227,0.8338,1.3044738994399656,25.238828772013743
469,111.534616,41.2341,35.2206,6.0135000000000005,3350.2851,25.6026,66.44632559999997,66.44632559999997,12.7588,0.11,6.151026739091876,3400.0,35.12,25.5494869691787,3368.546530989221,0.7721832148647632,1.1392066805983823,0.8338,1.2041,61.50364135545029,23.312097635626927,15.36287108,0.3790360557824284,0.6590085251067905,13.001838598525612,41.27102673909187,35.145207260126774,0.8338,1.306753741908484,25.243036502912997
