,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
1229,290.120648,48.4824,40.2163,8.266100000000002,3062.0576,27.3449,132.99532719999996,132.99532719999996,9.4418,0.117,6.7302000000000035,3256.3925,40.7472,25.432273630002655,2943.1823312715806,0.0,1.7126,6.4708,2.6317,92.48330821323171,42.64600521149272,24.847985060000003,0.4611211042879984,0.5826568030644917,9.055082163882965,48.3251099238797,40.247637122862386,6.4708,2.9512161675710704
1230,290.360544,48.227,40.0684,8.1586,3062.0576,27.7706,138.11842559999997,138.11842559999997,9.6592,0.109,6.7302000000000035,3256.3925,40.7472,25.43264655983662,2942.98024996968,0.0,1.7126,6.4708,2.7416,92.62447198819834,44.288767296936804,26.481662720000003,0.4781540595727209,0.5979318083624239,9.065669064182336,48.325166635488735,40.23854619182391,6.4708,2.9398730226632734
1231,290.564334,48.2808,40.2865,7.994300000000003,3142.5297,27.7706,134.51034719999998,134.51034719999998,9.5456,0.117,6.7302000000000035,3256.3925,40.7472,25.43572633217293,2943.368026552191,0.0,1.7126,6.4708,2.6642,90.63973090263562,44.26532957323195,25.43138752,0.48836563317670667,0.5745215898127826,9.083231365384536,48.32123055717398,40.23373978509026,6.4708,2.925942285088738
1232,290.829307,48.2582,39.9847,8.273500000000006,3142.5297,27.5766,138.13241039999997,138.13241039999997,9.6208,0.113,6.7302000000000035,3256.3925,40.7472,25.442868845942627,2944.789080327154,0.0,1.7126,6.4708,2.7419,93.35570921087665,45.457296025037195,26.379271519999996,0.4869257210863872,0.5803088574707719,9.111089283555172,48.31615223879306,40.233974994013764,6.4708,2.910064843900916
1233,291.06369,47.9643,40.0513,7.913000000000004,3170.6574,27.5766,130.25896799999998,130.25896799999998,10.0403,0.118,6.7302000000000035,3256.3925,40.7472,25.454584540651755,2948.063321157281,0.0,1.7126,6.4708,2.573,89.03129762455848,43.24994586095118,25.8336919,0.4857836178389146,0.597311543072342,9.154035630864476,48.31211340596294,40.237890108969914,6.4708,2.8934138546385424
1234,291.302539,48.4127,39.975,8.4377,3170.6574,27.7233,132.61307599999998,132.61307599999998,10.3239,0.109,6.7302000000000035,3256.3925,40.7472,25.46934256904234,2954.1409605452445,0.0,1.7126,6.4708,2.6235,95.83249080753745,44.03158143748078,27.08475165,0.45946401962890016,0.6151210282659706,9.216595672558578,48.30953794289812,40.24232213694924,6.4708,2.8774049651753724
1235,291.509903,48.5966,40.201,8.395600000000002,3269.0073,27.7233,131.8299272,131.8299272,10.2589,0.116,6.7302000000000035,3256.3925,40.7472,25.48416501963571,2963.644902513856,0.0,1.7126,6.4708,2.6067,95.32478976647675,45.1292919874945,26.74187463,0.4734266091543513,0.5925613598682266,9.302025357845578,48.30725729971306,40.24320968208781,6.4708,2.8631427186382985
1236,291.775062,48.2527,40.146,8.106699999999996,3269.0073,27.1754,131.0001624,131.0001624,10.1795,0.11,6.7302000000000035,3256.3925,40.7472,25.498376826214812,2976.525371101903,0.0,1.7126,6.4708,2.5889,90.02576212633997,44.84523889928082,26.353707550000003,0.4981378423250236,0.5876589844729901,9.412018937553713,48.30394430549002,40.23695430708759,6.4708,2.8510144457693634
1237,291.981173,48.3156,39.9536,8.362000000000002,3295.1413,27.1754,124.49256879999999,124.49256879999999,10.8934,0.11,6.7302000000000035,3256.3925,40.7472,25.517297316809653,2991.8316456368084,0.0,1.7126,6.4708,2.4493,93.04368261570472,42.95820125112989,26.68120462,0.4616992797733377,0.6210968765666888,9.54612731283027,48.2996377131385,40.22182677595145,6.4708,2.8406554500871817
1238,292.210101,48.5612,40.256,8.3052,3295.1413,27.5564,124.31542799999998,124.31542799999998,10.9135,0.11,6.7302000000000035,3256.3925,40.7472,25.56952404005409,3006.8042672050246,0.0,1.7126,6.4708,2.4455,93.66730746095935,42.897075914818366,26.68896425,0.4579727663539162,0.6221627857105423,9.701358388667034,48.295848692493095,40.198553112229405,6.4708,2.831070426052563
1239,292.440662,48.5386,39.9047,8.633900000000004,3387.9379,27.5564,121.71425519999998,121.71425519999998,10.9891,0.116,6.7302000000000035,3256.3925,40.7472,25.636493866252053,3034.6502070049396,0.0,1.7126,6.4708,2.3897,97.6073709303379,43.18227358407865,26.26065227,0.44240791625150644,0.6081350075018359,9.873025147296785,48.29466205118689,40.16982065895436,6.4708,2.8207061582847994
1240,292.681059,48.6425,40.0709,8.571599999999997,3387.9379,27.5073,122.94491759999998,122.94491759999998,10.9362,0.108,6.7302000000000035,3256.3925,40.7472,25.6475918790847,3052.399663546725,0.0,1.7126,6.4708,2.4161,96.68800662550886,43.61889294603519,26.42295282,0.45113033630923327,0.6057685336647627,10.056101638455424,48.29820571633369,40.1392430159189,6.4708,2.807628508540228
1241,292.915122,48.585,40.0947,8.490299999999998,3403.0202,27.5073,122.57665119999997,122.57665119999997,11.0762,0.115,6.7302000000000035,3256.3925,40.7472,25.645580971088105,3072.68007415117,0.0,1.7126,6.4708,2.4082,95.71521562748225,43.681837281931315,26.67370484,0.456372970541469,0.6106360560761804,10.245603627777133,48.30857031743356,40.110284321822604,6.4708,2.7899838511629946
