,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi)
513,38.225,31.4865,26.6659,103.5386,6.9649,1.9775999999999998,2191.0603,26.8405,4.820599999999999
514,38.543,31.5344,26.422,91.7823,6.9555,1.9902,2204.2617,28.2343,5.112400000000001
515,38.857,31.3939,26.3706,103.4126,6.9158,1.9597,2347.0505,28.3969,5.023299999999999
516,39.161,31.4618,26.3997,102.3395,6.8618,1.9995999999999998,2378.4355,25.8222,5.062100000000001
517,39.47,31.3958,26.5541,97.2497,7.0889999999999995,2.0124,2273.1865,28.4767,4.841700000000003
518,39.779,31.4417,26.5277,88.9932,6.8232,1.9829999999999999,2175.3842,27.8379,4.9140000000000015
519,40.097,31.5078,26.4255,99.9181,6.832999999999999,1.9471999999999998,2178.1745,26.5147,5.0823
520,40.419,31.4307,26.452,91.1307,6.9475999999999996,1.9782,2233.1398,28.1168,4.9787
521,40.733,31.4097,26.4452,101.3408,6.8621,1.9707,2172.0244,25.2188,4.964500000000001
522,41.058,31.3553,26.7258,95.6117,6.8812999999999995,1.9969999999999999,2287.5153,28.9789,4.6295
523,41.368,31.4109,26.4683,101.9536,6.908099999999999,1.9452999999999998,2361.2749,26.7814,4.942600000000002
524,41.677,31.4761,26.248,101.0362,6.9082,1.9572999999999998,2216.5302,27.0374,5.228099999999998
525,41.996,31.3998,26.5013,91.1307,6.867299999999999,2.0056,2209.4565,28.676,4.8984999999999985
526,42.311,31.3658,26.5607,100.1736,6.7752,1.9661,2169.4064,26.5185,4.8050999999999995
527,42.637,31.5903,26.3706,94.0241,6.876799999999999,1.9881,2258.4692,26.1105,5.2197
528,42.955,31.466,26.3366,99.7067,6.9201,1.9772999999999998,2245.229,28.8187,5.1294
529,43.27,31.4376,26.4055,91.1204,6.8498,2.0175,2206.6938,29.1642,5.0321
530,43.587,31.3294,26.8315,102.6247,6.9802,1.9864,2182.7177,25.9378,4.497900000000001
531,43.913,31.4272,26.6334,93.2942,6.8294999999999995,1.978,2281.7158,25.8167,4.793799999999997
532,44.231,31.4911,26.7258,101.0198,6.8279,1.9855999999999998,2255.9218,28.0412,4.7653
533,44.548,31.529,26.6169,90.6093,6.9531,1.9778,2241.7617,27.4524,4.912099999999999
534,44.866,31.3856,26.4683,103.7627,6.901199999999999,1.9541,2228.8261,26.6444,4.917300000000001
535,45.189,31.3797,26.3807,91.2349,6.8145999999999995,2.0117,2277.155,26.3938,4.998999999999999
536,45.508,31.4516,26.389,99.9694,6.9051,2.02,2257.3364,28.0843,5.0626
537,45.825,31.5318,26.5805,90.114,6.7035,2.0093,2229.5991,28.8187,4.9513
538,46.143,31.3958,26.6082,101.5836,6.7463999999999995,2.0047,2223.7595,25.345,4.787600000000001
539,46.47,31.3961,26.5013,94.4493,6.908099999999999,2.0084,2365.7438,25.4937,4.8948
540,46.786,31.4745,26.5343,99.7943,6.8949,2.0069,2305.3278,25.7474,4.940199999999997
541,47.106,31.4788,26.7523,90.5311,6.7957,1.9707,2338.9987,27.5686,4.726499999999998
542,47.421,31.3434,26.313,101.9524,6.8396,1.9805,2285.1918,26.9674,5.0304
543,47.74,31.4272,26.6631,91.3913,6.8209,1.9671999999999998,2315.2314,26.8444,4.764099999999999
544,48.059,31.4923,26.5541,101.2391,6.8138,1.9911999999999999,2293.2856,27.7447,4.938200000000002
545,48.377,31.3688,26.6441,91.3653,6.842899999999999,1.9951999999999999,2293.2272,28.8255,4.724699999999999
546,48.693,31.4219,26.4055,102.1109,6.8115,1.9827,2262.8986,25.3203,5.016400000000001
547,49.019,31.5047,26.3791,91.9387,6.8656999999999995,2.035,2175.3315,28.8986,5.125599999999999
548,49.345,31.3853,26.3626,92.043,6.8649,1.9973999999999998,2284.4958,25.8551,5.0227
549,49.67,31.5059,26.5063,97.5692,6.903499999999999,1.9713999999999998,2167.8388,27.0876,4.999600000000001
550,49.999,31.4435,26.2056,102.0267,6.8453,1.9941,2287.1083,29.5325,5.2379
551,50.317,31.3668,26.4079,90.8439,6.771599999999999,2.0072,2278.5964,24.8022,4.9589
552,50.643,31.4272,26.4583,98.3594,6.9624999999999995,2.0392,2199.6821,26.1592,4.968899999999998
553,50.974,31.4553,26.6659,100.728,6.9871,2.0011,2356.8845,26.7558,4.7894000000000005
554,51.293,31.2591,26.6319,91.7823,6.9533,2.0139,2188.716,26.5959,4.627199999999998
555,51.624,31.4788,26.5376,90.1429,6.8934999999999995,1.9708999999999999,2366.1171,27.9509,4.9411999999999985
556,51.94,31.4631,26.452,102.6002,6.8521,1.9951999999999999,2317.5566,25.6985,5.011099999999999
557,52.264,31.4471,26.5063,92.3298,6.9106,1.998,2209.2939,26.9098,4.940799999999999
558,52.594,31.4376,26.5878,91.945,6.8797,1.9768999999999999,2359.851,28.4701,4.849799999999998
559,52.911,31.3853,26.5165,103.0955,6.7752,2.0229,2332.8754,29.2086,4.8688
560,53.229,31.4898,26.6235,91.9741,6.8515999999999995,2.0134,2305.0324,26.1911,4.866299999999999
561,53.555,31.3539,26.2734,99.8631,6.8964,2.0162,2201.5656,26.0174,5.080500000000001
562,53.888,31.4325,26.4154,100.3672,6.8705,1.9913999999999998,2216.8579,28.1472,5.017099999999999
563,54.217,31.3941,26.4616,101.049,6.772799999999999,1.974,2176.5417,25.259,4.932500000000001
564,54.556,31.3396,26.5706,98.4812,6.9445,2.0058,2242.9907,27.0154,4.769000000000002
565,54.885,31.5051,26.5606,102.0006,6.902699999999999,1.9867,2180.4438,29.062,4.944499999999998
566,55.216,31.6108,26.6202,99.4426,6.7356,2.0053,2344.0554,29.4396,4.990600000000001
567,55.534,31.4294,26.7952,91.8866,6.7909,1.9992999999999999,2322.8803,25.7638,4.6342
568,55.861,31.4846,26.6136,96.0834,6.9208,1.9759,2252.7595,28.2234,4.870999999999999
569,56.188,31.3905,26.5376,103.1413,6.845199999999999,1.9777,2176.2258,26.6464,4.852899999999998
570,56.526,31.483,26.5093,101.9485,6.9098,1.9713999999999998,2228.3295,25.3151,4.973700000000001
571,56.863,31.4795,26.3824,96.0593,6.8949,1.9915999999999998,2287.3991,28.3462,5.097100000000001
572,57.189,31.4889,26.7258,103.4319,6.8313999999999995,2.0215,2191.4338,26.075,4.763100000000001
573,57.528,31.4265,26.7853,98.1744,6.846,1.9826,2266.2604,25.1632,4.641200000000001
574,57.863,31.2898,26.4113,93.9198,6.936599999999999,1.9734999999999998,2310.6545,26.3957,4.878499999999999
575,58.191,31.3643,26.5682,102.3656,6.915299999999999,1.9855999999999998,2265.3476,28.3396,4.796099999999999
576,58.521,31.4936,26.3362,103.1208,6.8286999999999995,2.0104,2221.1254,26.3253,5.157399999999999
577,58.858,31.5203,26.4947,99.6286,6.9989,2.0001,2298.6157,27.8018,5.025599999999997
578,59.186,31.3115,26.2552,101.9485,7.0279,1.9889,2250.3937,25.2328,5.0563
579,59.524,31.4964,26.5475,96.2138,6.9555,1.9466999999999999,2326.3027,27.6564,4.948900000000002
580,59.85,31.491,26.4486,103.9618,6.8382,2.0198,2245.7331,26.3595,5.042400000000001
581,60.186,31.4398,26.4418,102.2746,6.890499999999999,1.9893999999999998,2295.8012,25.7674,4.998000000000001
582,60.521,31.2798,26.4187,98.4915,6.8221,1.9658,2326.9643,25.8533,4.8611
583,60.853,31.5055,26.6235,101.2919,6.835299999999999,1.9722,2306.3322,28.8346,4.8820000000000014
584,61.181,31.4474,26.7159,100.9319,6.7783,1.9967,2268.8312,27.0856,4.731499999999997
585,61.516,31.3452,26.5767,103.4604,7.0137,1.9926,2296.3283,25.2433,4.7684999999999995
586,61.853,31.5423,26.5971,98.6563,6.8964,1.9943,2352.5107,28.7732,4.9452
587,62.179,31.2615,26.2009,100.4366,6.7105999999999995,1.9884,2258.4125,26.2212,5.060600000000001
588,62.518,31.4621,26.6862,100.5786,6.9173,2.0121,2346.3774,29.6598,4.7759
589,62.844,31.3716,26.356,99.0198,6.8031,2.001,2258.1291,28.6805,5.015599999999999
590,63.177,31.5405,26.6136,101.3408,6.8098,1.9885,2271.4653,25.2923,4.9269
591,63.518,31.4481,26.4452,98.0727,6.9464,1.9858,2189.0351,26.0341,5.0029
592,63.862,31.3366,26.4755,92.434,6.9303,2.0278,2357.5021,28.8392,4.8611
593,64.189,31.491,26.5211,91.0264,6.8191999999999995,2.0087,2289.6684,25.5312,4.969899999999999
594,64.528,31.4257,26.4022,92.6686,6.9901,1.9823,2193.3032,25.1823,5.0234999999999985
595,64.875,31.3939,26.5508,96.3441,6.916099999999999,2.0015,2216.0937,28.7437,4.8431
596,65.214,31.4947,26.5871,91.3846,6.9502999999999995,2.0153,2317.5566,25.5939,4.907600000000002
597,65.552,31.5738,26.5674,92.0951,6.867299999999999,1.9903,2186.5358,26.5166,5.006399999999999
598,65.897,31.3676,26.6532,102.2166,6.797899999999999,1.9921,2362.2668,29.1247,4.714400000000001
599,66.227,31.4747,26.673,103.881,6.8629,1.9853999999999998,2335.4179,25.6768,4.8017
600,66.566,31.3678,26.3626,98.5971,6.902699999999999,1.9682,2223.5947,27.2129,5.0051999999999985
601,66.908,31.3924,26.486,91.8084,6.9483999999999995,2.0016,2175.2792,28.3396,4.906399999999998
602,67.252,31.472,26.5165,102.131,6.75,1.9999,2351.4042,25.6623,4.955500000000001
603,67.591,31.4551,26.5946,99.5243,6.9771,1.9867,2231.2021,24.5452,4.860500000000002
604,67.939,31.4989,26.564,95.7185,6.8629,1.9927,2254.5654,29.492,4.934899999999999
605,68.276,31.5368,26.3725,100.922,6.9311,2.0347,2332.3312,26.0211,5.164300000000001
606,68.616,31.3676,26.4352,97.7253,6.938,2.0194,2225.4643,26.0974,4.932400000000001
607,68.962,31.3925,26.5607,91.5738,6.9216,1.9569999999999999,2216.0937,25.2835,4.831799999999998
608,69.311,31.2921,26.3298,98.8205,6.8416,1.9808,2251.914,25.075,4.962300000000003
609,69.659,31.5263,26.7126,95.1839,6.9767,1.9982,2272.0959,25.3555,4.813700000000001
610,70.005,31.5093,26.3706,98.4555,6.9445,1.9748999999999999,2262.2158,28.5548,5.1387
611,70.346,31.3405,26.3064,91.2738,6.8530999999999995,1.9935999999999998,2185.7392,27.6187,5.034099999999999
612,70.694,31.4771,26.4253,101.4793,6.7681,1.9911999999999999,2171.5002,27.6942,5.0518
613,71.044,31.3638,26.4319,92.3819,6.854699999999999,1.9867,2229.8752,27.9745,4.931900000000002
614,71.389,31.3728,26.5097,103.0694,6.872,1.9969,2206.4772,27.1178,4.863100000000003
615,71.739,31.445,26.2687,93.0075,6.9239999999999995,1.9741,2250.3937,27.4215,5.176300000000001
616,72.084,31.1318,26.4881,102.0845,6.7367,1.891,2323.1201,28.9927,4.643699999999999
617,72.423,31.3141,26.4319,88.0558,7.5941,1.8737,2451.7148,25.8313,4.882200000000001
618,72.759,31.234,26.422,88.4785,7.6419999999999995,1.853,2359.2941,27.0094,4.812000000000001
619,73.099,31.3492,26.5211,90.8827,7.4754,1.8831,2337.9052,27.7447,4.828099999999999
620,73.439,31.478,26.5244,93.6592,7.6522,1.9044999999999999,2328.831,28.4213,4.953600000000002
621,73.78,31.4696,26.5442,93.6567,7.5459,1.8761999999999999,2286.7595,28.5503,4.9254
622,74.122,31.6487,26.7202,96.9176,7.512899999999999,1.9349999999999998,2290.4843,25.7293,4.928500000000003
623,74.471,31.5771,26.3909,89.8794,7.5164,1.877,2407.2539,25.9231,5.186200000000003
624,74.812,31.5179,26.5145,87.9501,7.5214,1.8867999999999998,2403.8461,25.936,5.003399999999999
625,75.154,31.3618,26.4045,89.697,7.459099999999999,1.9130999999999998,2397.0595,27.0715,4.9573
626,75.494,31.5257,26.6862,90.9883,7.4508,1.8813,2373.2299,27.6732,4.839500000000001
627,75.835,31.4792,26.4792,94.7279,7.7246999999999995,1.8697,2346.6223,27.6104,5.0
628,76.177,31.4554,26.4588,92.6686,7.6049999999999995,1.8841999999999999,2367.1127,28.4745,4.996600000000001
629,76.518,31.5186,26.5178,96.51,7.565799999999999,1.8999,2344.8491,28.1754,5.000799999999998
630,76.861,31.3332,26.2371,93.1812,7.5417,1.8906999999999998,2342.2861,24.931,5.0961
631,77.21,31.4732,26.3638,87.0428,7.5543,1.881,2464.133,29.1247,5.109399999999997
632,77.543,31.5541,26.5097,96.3962,7.6067,1.8722999999999999,2337.4802,28.3022,5.0443999999999996
633,77.886,31.4417,26.5508,93.8681,7.570799999999999,1.8672,2369.3564,24.6964,4.890900000000002
634,78.236,31.3434,26.4792,87.4015,7.4231,1.9055,2288.7368,26.9854,4.8642
635,78.585,31.5146,26.4924,91.5217,7.5466999999999995,1.8869,2405.3881,26.4954,5.0222000000000016
636,78.928,31.3328,26.4352,94.2115,7.5988,1.9287999999999998,2443.6601,26.1236,4.897600000000001
637,79.27,31.5054,26.4616,91.9923,7.433199999999999,1.8574,2440.8103,26.9854,5.043800000000001
638,79.611,31.3379,26.3725,92.1772,7.5298,1.8907999999999998,2430.5273,27.4918,4.9654000000000025
639,79.951,31.1767,26.3196,89.0192,7.582199999999999,1.8904999999999998,2400.384,28.949,4.857099999999999
640,80.29,31.4761,26.5966,85.6305,7.512099999999999,1.9007999999999998,2367.3618,24.8478,4.8795
641,80.642,31.3702,26.3857,97.4875,7.4616,1.8772,2327.6264,25.8057,4.984500000000001
642,80.994,31.4947,26.4927,89.8273,7.6247,1.8864999999999998,2299.0854,27.4897,5.0020000000000024
643,81.345,31.4681,26.5233,93.0336,7.5019,1.8945999999999998,2467.5786,26.9435,4.944800000000001
644,81.687,31.5257,26.6268,90.3401,7.52,1.8955,2473.0029,26.4897,4.898900000000001
645,82.029,31.4245,26.4749,94.9505,7.524699999999999,1.8020999999999998,2315.2314,27.3844,4.949599999999997
646,82.38,31.4923,26.5387,93.2942,7.727799999999999,1.9202,2468.1201,27.5916,4.953600000000002
647,82.721,31.49,26.6525,93.6852,7.6655999999999995,1.9173,2422.8066,28.6377,4.837499999999999
648,83.063,31.4912,26.7283,96.1877,7.5230999999999995,1.8802999999999999,2444.7885,24.9412,4.762899999999998
649,83.412,31.439,26.7754,88.8107,7.4971,1.8816,2377.5559,25.8753,4.663599999999999
650,83.764,31.5093,26.5844,94.1023,7.5554,1.9023999999999999,2348.2751,27.0174,4.924900000000001
651,84.115,31.4997,26.5131,90.1401,7.5085999999999995,1.8915,2308.225,28.0369,4.986599999999999
652,84.467,31.4588,26.5079,87.4805,7.6419999999999995,1.9031,2324.1999,25.3028,4.950900000000001
653,84.824,31.223,26.6301,83.3267,8.219100000000001,1.7777999999999998,2420.2656,25.3256,4.5929
654,85.175,31.5471,26.6499,83.3627,8.249,1.8145,2464.538,28.0455,4.8972000000000016
655,85.519,31.5318,26.6103,85.1497,8.2348,1.779,2598.7524,28.1298,4.921500000000002
656,85.856,31.5297,26.5742,94.2066,8.1293,1.807,2595.6047,27.6166,4.955499999999997
657,86.194,31.511,26.4055,82.9833,8.1231,1.8368,2427.3154,28.4634,5.105499999999999
658,86.541,31.4686,26.2833,85.2289,8.2262,1.7819999999999998,2598.9777,26.9435,5.185299999999998
659,86.881,31.4237,26.5538,91.652,8.2561,1.7804,2442.0024,27.0434,4.869900000000001
660,87.229,31.3964,26.5505,91.9648,8.1806,1.7853999999999999,2433.1557,27.0014,4.8459
661,87.578,31.484,26.4848,92.0033,8.1939,1.8072,2455.8627,29.378,4.999200000000002
662,87.921,31.4083,26.531,89.0562,8.2057,1.8003,2595.3801,27.6292,4.877300000000002
663,88.26,31.5059,26.4011,82.2865,8.0963,1.7983,2438.4296,28.0347,5.104800000000001
664,88.608,31.5773,26.564,83.908,8.0733,1.7701,2447.0485,27.7785,5.013300000000001
665,88.957,31.4643,26.6998,84.1968,8.1262,1.8012,2434.8015,27.0615,4.764500000000002
666,89.308,31.3783,26.4418,80.6055,8.315100000000001,1.7899999999999998,2505.2888,26.9435,4.936499999999999
667,89.656,31.4013,26.3672,81.8247,8.4183,1.7813999999999999,2501.6677,26.1442,5.034099999999999
668,90.005,31.5145,26.6169,82.4813,8.2456,1.8125,2537.427,28.1929,4.897600000000001
669,90.349,31.2491,26.4656,85.4963,8.2962,1.821,2470.8981,27.1926,4.7835
670,90.698,31.3097,26.4418,84.4166,8.1768,1.8107,2512.2121,27.4524,4.867899999999999
671,91.045,31.5342,26.6183,82.6328,8.2742,1.7893,2519.3146,28.5079,4.915899999999997
672,91.392,31.6043,26.4045,82.9977,8.2175,1.7841,2475.0432,28.685,5.1998
673,91.74,31.5086,26.3857,84.5684,8.2293,1.8077999999999999,2456.5998,28.9123,5.122900000000001
674,92.089,31.3479,26.4792,83.3627,8.290700000000001,1.8047,2467.8496,29.326,4.8687000000000005
675,92.437,31.2491,26.1771,84.3272,8.1961,1.7721,2455.5947,26.0508,5.071999999999999
676,92.792,31.3498,26.168,81.4598,8.266300000000001,1.8127,2593.8093,26.1292,5.181799999999999
677,93.139,31.5564,26.2518,81.2252,8.249,1.7928,2628.9653,27.8379,5.304600000000001
678,93.483,31.4351,26.2959,78.827,8.8781,1.6926999999999999,2575.9916,27.0214,5.139199999999999
679,93.831,31.5294,26.498,85.4403,9.079600000000001,1.6836,2693.4011,28.106,5.031399999999998
680,94.171,31.4372,26.4181,77.1847,9.027600000000001,1.6995,2662.8793,28.0865,5.019100000000002
681,94.514,31.5639,26.6794,88.3415,9.0694,1.7073999999999998,2647.7597,25.5027,4.884499999999999
682,94.862,31.5975,26.598,85.3959,9.1174,1.6888999999999998,2727.3552,25.0888,4.999500000000001
683,95.206,31.5901,26.5178,79.9451,8.9922,1.6978,2558.8535,27.3229,5.0722999999999985
684,95.556,31.5107,26.5706,86.5176,9.050500000000001,1.6839,2682.3234,28.1994,4.940100000000001
685,95.897,31.6921,26.5776,78.9489,8.9741,1.7006999999999999,2659.2602,28.4058,5.1145
686,96.239,31.659,26.7066,88.4078,8.957600000000001,1.7162,2691.5485,27.8868,4.952399999999997
687,96.581,31.5011,26.4914,77.7345,9.0103,1.6655,2716.489,28.4301,5.009700000000002
688,96.922,31.7074,26.4927,89.1437,8.980400000000001,1.7062,2663.8251,24.7955,5.214700000000001
689,97.272,31.6219,26.3997,86.6211,8.83,1.6769999999999998,2611.8752,28.9697,5.222200000000001
690,97.618,31.5949,26.4121,77.0544,8.979600000000001,1.6910999999999998,2650.8791,28.5503,5.1828
691,97.963,31.528,26.5708,87.9505,8.9033,1.6867999999999999,2699.8649,28.9375,4.9572
692,98.305,31.5509,26.6591,78.6445,8.9733,1.7236,2704.1645,29.0736,4.8918
693,98.648,31.5529,26.6499,88.0026,8.8773,1.7133999999999998,2719.6904,29.3237,4.903000000000002
694,98.99,31.7062,26.5376,79.0877,9.0473,1.6985999999999999,2710.5983,25.3855,5.168599999999998
695,99.34,31.5804,26.598,80.782,8.912700000000001,1.7145,2629.1188,24.6148,4.982400000000002
696,99.695,31.558,26.5343,78.8433,8.882000000000001,1.6949999999999998,2657.1403,25.1892,5.023699999999998
697,100.048,31.5093,26.5013,78.6505,8.756,1.6928999999999998,2705.8718,26.2608,5.007999999999999
698,100.4,31.5163,26.5838,79.813,9.108,1.6841,2635.509,27.0074,4.932500000000001
699,100.752,31.5091,26.4683,83.9344,8.9647,1.6978,2619.02,27.1845,5.040800000000001
700,101.104,31.5606,26.4055,84.8835,8.961500000000001,1.6966999999999999,2634.9689,25.087,5.155100000000001
701,101.463,31.6367,26.7325,78.6505,8.7104,1.7013999999999998,2680.7255,27.2433,4.9041999999999994
702,101.813,31.4936,26.4452,82.4503,8.863100000000001,1.7047999999999999,2591.2702,24.8208,5.048400000000001
703,102.173,31.7068,26.5343,79.923,8.856,1.6890999999999998,2732.5722,26.2552,5.172499999999999
704,102.524,31.5148,26.5475,82.085,9.051300000000001,1.7057,2676.341,26.8543,4.967300000000002
705,102.877,31.5433,26.6895,82.1643,8.8269,1.6947999999999999,2648.5388,26.9495,4.8538
706,103.23,31.6566,26.6862,83.6173,8.969000000000001,1.7017,2653.8496,28.7937,4.9704000000000015
707,103.581,31.5704,26.3163,88.6378,8.955200000000001,1.6928999999999998,2594.7067,26.6075,5.254100000000001
708,103.94,31.5179,26.4749,81.5302,9.108,1.6806999999999999,2696.2253,27.3168,5.042999999999999
709,104.291,31.6053,26.5277,82.587,8.8222,1.6809999999999998,2677.6152,28.8346,5.0776
710,104.642,31.478,26.4418,85.6478,9.0135,1.7015,2645.5024,24.9891,5.036200000000001
711,105.003,31.4686,26.4079,78.7488,9.2316,1.7131999999999998,2590.3752,25.1962,5.060699999999997
712,105.366,31.6923,26.6103,89.1654,8.931600000000001,1.6901,2574.518,27.6711,5.082000000000001
713,105.726,31.5825,26.3824,84.2514,9.1103,1.6728999999999998,2674.1145,24.9481,5.200099999999999
714,106.085,31.528,26.4316,78.9573,9.128400000000001,1.7121,2598.3774,25.8533,5.096399999999999
715,106.447,31.5109,26.7705,85.8912,9.1906,1.6868999999999998,2561.6213,26.6269,4.740400000000001
716,106.81,31.4747,26.498,81.173,9.1654,1.7181,2770.2536,26.9475,4.9766999999999975
717,107.162,31.5111,26.6532,83.5121,8.9403,1.7030999999999998,2773.4123,26.4168,4.857900000000001
718,107.516,31.6057,26.4622,83.7276,9.026900000000001,1.698,2775.5505,25.3626,5.1434999999999995
719,107.872,31.6213,26.5776,72.623,9.4504,1.6008,2851.4399,27.1178,5.043700000000001
720,108.221,31.4923,26.3626,82.3982,9.648,1.6096,2905.2875,25.238,5.1297
721,108.572,31.6654,26.4384,73.2563,9.8811,1.5821999999999998,2764.1276,28.9307,5.227
722,108.922,31.5433,26.607,75.2688,9.7787,1.5936,2849.8149,29.5948,4.936299999999999
723,109.267,31.5025,26.4517,77.3824,9.6173,1.5983999999999998,2818.4892,27.7532,5.050800000000002
724,109.618,31.5415,26.4815,73.6396,9.8079,1.5958999999999999,2693.643,28.8164,5.059999999999999
725,109.973,31.5059,26.3366,75.8293,9.6882,1.5951,2889.06,25.8276,5.1693
726,110.325,31.5093,26.4914,82.2678,10.035400000000001,1.5892,2826.0117,25.1181,5.017900000000001
727,110.684,31.6924,26.6697,79.4431,9.7567,1.6093,2809.6025,26.748,5.0227
728,111.038,31.654,26.6202,83.9101,9.7344,1.5980999999999999,2746.8334,29.2273,5.033799999999999
729,111.391,31.5342,26.5937,81.6359,9.867700000000001,1.6009,2702.3781,29.0852,4.9405
730,111.75,31.5913,26.3536,79.4005,9.6858,1.6165999999999998,2925.0219,29.3756,5.2377
731,112.095,31.6763,26.469,77.3672,9.9504,1.5888,2912.1501,28.5995,5.2073
732,112.443,31.6842,26.6532,81.6162,9.7425,1.595,2698.3271,28.6287,5.031000000000002
733,112.801,31.6672,26.5966,78.9411,9.837,1.6013,2912.81,25.2031,5.070600000000002
734,113.156,31.4624,26.1771,76.3245,9.892100000000001,1.601,2871.5461,28.0325,5.285299999999999
735,113.508,31.7145,26.7622,76.5634,9.6606,1.5929,2752.8828,29.3001,4.952300000000001
736,113.863,31.4812,26.6367,75.3709,9.839400000000001,1.5966,2714.277,26.6289,4.8445
737,114.226,31.5005,26.3097,74.2131,9.652800000000001,1.6005999999999998,2852.5246,27.7511,5.190799999999999
738,114.58,31.5107,26.6334,73.7101,9.624400000000001,1.5858999999999999,2767.7829,26.9475,4.877299999999998
739,114.94,31.7634,26.5541,74.9951,9.862200000000001,1.5865,2763.873,28.5726,5.2093000000000025
740,115.297,31.7176,26.6598,74.4738,9.5874,1.5963999999999998,2755.7487,25.0354,5.0578
741,115.662,31.8182,26.4826,73.895,9.9275,1.6027,2919.8027,26.39,5.3355999999999995
742,116.017,31.36,26.3659,74.3695,9.6795,1.6072,2885.8176,25.9785,4.9940999999999995
743,116.375,31.495,26.4418,73.4159,9.7567,1.6029,2902.9448,26.6522,5.0532
744,116.731,31.6163,26.4352,73.0401,9.870800000000001,1.5781999999999998,2837.3266,26.5166,5.181100000000001
745,117.09,31.5107,26.4352,73.5516,9.6213,1.6114,2883.6911,26.5765,5.075500000000002
746,117.448,31.6447,26.5871,73.0074,9.8488,1.5781999999999998,2851.4399,26.6269,5.057600000000001
747,117.808,31.5573,26.4724,73.77,9.611,1.601,2910.9255,28.9651,5.084900000000001
748,118.161,31.326,26.3773,74.1349,9.563,1.5977,2848.9125,25.2993,4.948699999999999
749,118.525,31.6023,26.3395,73.7101,9.863800000000001,1.6042999999999998,2724.4655,27.1804,5.262799999999999
750,118.891,31.5509,26.4583,82.9195,9.9128,1.6034,2911.3022,27.6732,5.092599999999997
751,119.248,31.5163,26.3163,83.7537,9.9921,1.5854,2918.9504,25.4032,5.200000000000003
752,119.61,31.5699,26.3791,75.0733,10.013300000000001,1.5153999999999999,2994.6096,26.6308,5.190799999999999
753,119.966,31.6315,26.323,74.1476,10.2867,1.4888,3065.7082,25.9212,5.308499999999999
754,120.321,31.4753,26.2416,71.1372,10.3595,1.4961,2893.5185,27.3025,5.2337000000000025
755,120.681,31.6186,26.3329,76.7677,10.578100000000001,1.4913999999999998,2805.3989,27.4793,5.285700000000002
756,121.046,31.7211,26.3791,76.3784,10.272400000000001,1.4890999999999999,2831.8806,24.8664,5.341999999999999
757,121.415,31.5356,26.598,72.6572,10.459000000000001,1.5066,2930.4506,24.8461,4.9376
758,121.78,31.6884,26.3857,70.5376,10.560500000000001,1.4844,2956.5388,25.1424,5.3027000000000015
759,122.143,31.6566,26.6004,70.3229,10.2039,1.4989,2936.6657,29.1386,5.0562000000000005
760,122.499,31.6014,26.5277,81.0018,10.5235,1.4961,2971.1796,24.3812,5.073700000000002
761,122.864,31.7422,26.5244,82.8993,10.5243,1.5175999999999998,2981.9096,26.5263,5.2178
762,123.225,31.625,26.323,72.9358,10.604600000000001,1.5144,2907.1645,24.2725,5.302
763,123.594,31.6675,26.5838,82.695,10.467600000000001,1.4874999999999998,2985.0747,25.6587,5.0837
764,123.957,31.6516,26.4113,76.0117,10.222000000000001,1.4788,2964.0361,25.5598,5.240299999999998
765,124.32,31.5923,26.3129,75.1515,10.364500000000001,1.5161,2966.2832,26.5804,5.2794000000000025
766,124.684,31.7449,26.3468,73.9264,10.6463,1.4862,2985.5695,25.3397,5.3980999999999995
767,125.049,31.6471,26.5274,77.3295,10.275500000000001,1.5404,2971.3757,27.3783,5.119699999999998
768,125.411,31.6701,26.4079,72.1277,10.343200000000001,1.4889999999999999,2904.1625,27.4421,5.2622
769,125.776,31.4551,26.3989,73.5354,10.370000000000001,1.5025,2942.7153,25.2433,5.0562000000000005
770,126.145,31.5229,26.5211,79.6016,10.680200000000001,1.5183,2863.5063,24.8614,5.001799999999999
771,126.519,31.6716,26.2687,68.2177,10.5212,1.4925,2841.9855,26.2968,5.4029000000000025
772,126.891,31.6824,26.465,76.1407,10.3621,1.4927,3063.8298,27.5728,5.217400000000001
773,127.25,31.5547,26.1545,72.1513,10.259500000000001,1.4945,2960.916,27.0374,5.400200000000002
774,127.613,31.8231,26.3626,72.9968,10.4708,1.4965,2920.3713,24.9857,5.4605
775,127.984,31.7418,26.5871,77.5886,10.2354,1.4945,2820.8745,25.6786,5.154700000000002
776,128.357,31.7211,26.6004,72.8118,10.4944,1.4962,3033.2646,27.1117,5.120699999999999
777,128.72,31.6196,26.469,74.6302,10.295200000000001,1.4894999999999998,3029.385,28.4213,5.150599999999997
778,129.082,31.6888,26.5267,74.1088,10.8597,1.3915,2913.3754,25.4333,5.162099999999999
779,129.455,31.663,26.2569,74.2392,11.2504,1.3943999999999999,2988.7424,28.3594,5.406099999999999
780,129.82,31.7775,26.3428,71.0815,11.0793,1.4156,3081.5585,28.3264,5.434699999999999
781,130.18,31.7626,26.2348,68.3741,10.896700000000001,1.3926999999999998,3125.9768,28.3616,5.527799999999999
782,130.54,31.6927,26.1567,73.5618,11.0912,1.3866999999999998,3115.049,29.0875,5.535999999999998
