,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
1162,275.431589,42.9802,34.1642,8.816000000000003,4690.6694,25.3637,49.468778399999955,49.468778399999955,19.0786,0.113,6.391799999999996,3245.614,41.1009,24.09869760750171,4600.970957117006,0.0,1.7507,6.4696,0.8399,91.84972988209965,24.299348413067577,16.02411614,0.26455546950719133,0.6594463303132291,19.320422325166273,43.018237078671476,34.22747569589643,6.4696,0.9512943167639759
1163,275.637366,43.0101,34.2644,8.7457,4696.3852,25.2742,49.19374399999995,49.19374399999995,19.1088,0.114,6.391799999999996,3245.614,41.1009,24.107446756578145,4602.016342611532,0.0,1.7507,6.4696,0.834,90.75273991837201,24.193695202709666,15.936739199999998,0.26658914347347307,0.6587145562706396,19.32722540292016,43.03376934817765,34.22114951434783,6.4696,0.9530375578815797
1164,275.875596,42.9191,34.1618,8.7573,4690.0351,25.2742,46.965499199999954,46.965499199999954,19.1265,0.115,6.391799999999996,3245.614,41.1009,24.10909035582298,4603.023031672603,0.0,1.7507,6.4696,0.7862,90.88027111672606,23.066603651150178,15.0372543,0.2538131034129902,0.6519058690831666,19.331269261636294,43.04893904633962,34.223267865733845,6.4696,0.9549871598005432
1165,276.140773,42.8653,34.1679,8.697399999999995,4690.0351,25.1683,47.198579199999955,47.198579199999955,19.06,0.115,6.391799999999996,3245.614,41.1009,24.107049783836082,4603.8628235302895,0.0,1.7507,6.4696,0.7912,89.84369342677175,23.181078405397226,15.080271999999999,0.2580156438502972,0.6505422973112793,19.33201793202122,43.05977173125394,34.23004186139415,6.4696,0.9571674071389253
1166,276.37686,43.0572,34.2125,8.844700000000003,4691.3037,25.1683,47.813910399999955,47.813910399999955,19.1073,0.115,6.391799999999996,3245.614,41.1009,24.103588438011933,4604.446438100121,0.0,1.7507,6.4696,0.8044,91.45633429752681,23.489643714172075,15.369912119999999,0.25683998702326394,0.6543271710301346,19.329604582381172,43.063112073878564,34.23722076976116,6.4696,0.9596825947341941
1167,276.615627,43.2179,34.287,8.930900000000001,4695.7495,25.489,46.47603119999995,46.47603119999995,19.0918,0.12,6.391799999999996,3245.614,41.1009,24.099542099932275,4604.736457333869,0.0,1.7507,6.4696,0.7757,93.57743390844519,22.854018415458842,14.809509259999999,0.24422574397390384,0.6480046086767217,19.324653899036353,43.0574965067521,34.241435667745726,6.4696,0.9625158125082367
1168,276.856566,43.1226,34.4294,8.693199999999997,4694.4785,25.489,45.380555199999954,45.380555199999954,19.144,0.111,6.391799999999996,3245.614,41.1009,24.095403407585344,4604.74495418874,0.0,1.7507,6.4696,0.7522,90.94193395701949,22.30929142825139,14.400116799999997,0.24531358040829762,0.6454762064636619,19.318064665155738,43.043802706616106,34.240987095022604,6.4696,0.9654366525641348
1169,277.084792,42.9429,34.2308,8.7121,4688.1333,25.3862,46.159042399999954,46.159042399999954,19.0821,0.117,6.391799999999996,3245.614,41.1009,24.091546675069623,4604.520147194599,0.0,1.7507,6.4696,0.7689,90.78386361383441,22.661328149819674,14.67222669,0.2496184591373389,0.6474566094713541,19.310874677854105,43.02541873616382,34.23626766998666,6.4696,0.968007758238001
1170,277.323117,42.8971,34.4117,8.485399999999998,4678.0175,25.3862,48.69029119999996,48.69029119999996,19.061,0.114,6.391799999999996,3245.614,41.1009,24.088269976867295,4604.130231134862,0.0,1.7507,6.4696,0.8232,88.28046359665224,23.85244106869182,15.6910152,0.2701893499072693,0.6578368710695894,19.304135058915957,43.00719459878554,34.22957113406825,6.4696,0.9696623981525164
1171,277.533504,43.1922,34.4611,8.731099999999998,4686.2333,25.4114,55.14194559999996,55.14194559999996,19.0658,0.117,6.391799999999996,3245.614,41.1009,24.08560435693906,4603.642247158861,0.0,1.7507,6.4696,0.9616,91.08400284979744,27.060424722197748,18.33367328,0.2970930555920109,0.6775087038807943,19.298672374347408,42.993469303701296,34.22422019197395,6.4696,0.9699571899306663
