,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
3556,837.820295,39.5051,29.8265,9.6786,3975.7182,23.819,94.11758319999997,94.11758319999997,14.8035,0.113,4.930399999999999,0.0,32.3057,25.209947933457283,3957.238119653618,0.0,1.9094,7.6061,1.7977,95.19335579592297,39.1845603170734,26.61225195,0.41163125293195757,0.6791514753428171,14.971657899382949,39.45700283967756,30.169541316002316,7.6061,1.9909478763472548
3557,838.050833,39.4288,29.9505,9.4783,3984.4392,23.819,93.91247279999996,93.91247279999996,14.7708,0.111,4.930399999999999,0.0,32.3057,25.206059585899347,3955.7799488531,0.0,1.9094,7.6061,1.7933,93.11803371334175,39.1849320224617,26.488475639999997,0.4208092724884006,0.6759862598413133,14.963112985694973,39.43799390316358,30.16965887247259,7.6061,1.9876853261752472
3558,838.25744,39.4892,30.1912,9.297999999999998,3980.0739,23.7381,96.77935679999997,96.77935679999997,14.7652,0.117,4.930399999999999,0.0,32.3057,25.214438274068932,3953.8264393486434,0.0,1.9094,7.6061,1.8548,90.94000733500073,40.33689687705966,27.38649296,0.44355502115222406,0.6789439714083512,14.955830494867655,39.42560118488299,30.162251903563547,7.6061,1.9852811240370325
3559,838.521215,39.4251,30.143,9.2821,3979.8354,23.7381,95.19441279999997,95.19441279999997,14.7842,0.115,4.930399999999999,0.0,32.3057,25.200421674157656,3952.7043399622144,0.0,1.9094,7.6061,1.8208,90.77582587518168,39.67392677754632,26.91907136,0.43705387855240946,0.6785078651512508,14.951646093165111,39.42186431934614,30.146625390237958,7.6061,1.9839696111554737
3560,838.757537,39.6738,30.2193,9.4545,3973.5439,23.661,94.18284559999996,94.18284559999996,14.7133,0.115,4.930399999999999,0.0,32.3057,25.209072604533738,3951.6472660330214,0.0,1.9094,7.6061,1.7991,92.25539058577831,39.19028672317205,26.470698029999998,0.42480213323397337,0.6754402747032892,14.951329653903185,39.42677406598498,30.12408371761493,7.6061,1.9837479420307225
3561,838.99911,39.6023,30.2102,9.3921,3967.0351,23.661,96.24793439999996,96.24793439999996,14.6938,0.109,4.930399999999999,0.0,32.3057,25.184732932698086,3951.9667422858424,0.0,1.9094,7.6061,1.8434,91.61314856284613,39.98398522988853,27.086550919999997,0.43644374041418005,0.6774349971436179,14.95452808562227,39.43867402863271,30.098178672006295,7.6061,1.9844653076315113
3562,839.203669,39.4306,30.4087,9.021899999999999,3969.2023,23.673,93.17127839999998,93.17127839999998,14.7079,0.114,4.930399999999999,0.0,32.3057,25.19996983184283,3952.785691364574,0.0,1.9094,7.6061,1.7774,87.84745470852057,38.72700452697787,26.141821460000003,0.4408437860319888,0.6750282336396345,14.959917202008869,39.455288739695156,30.074053186406577,7.6061,1.985856019407941
3563,839.437492,39.3365,29.8204,9.516100000000002,3981.1643,23.673,94.12690639999997,94.12690639999997,14.8223,0.111,4.930399999999999,0.0,32.3057,25.166545787404658,3954.299732402775,0.0,1.9094,7.6061,1.7979,92.93650886657554,39.24212381982113,26.64901317,0.4222465885409915,0.6790920209201222,14.96555835915367,39.47439722300699,30.057136776296463,7.6061,1.9875478066092767
3564,839.670762,39.3274,29.8766,9.450799999999997,3988.8142,23.5408,93.19924799999997,93.19924799999997,14.8427,0.116,4.930399999999999,0.0,32.3057,25.20456108463903,3956.2240243964607,0.0,1.9094,7.6061,1.778,91.74883673544512,38.93003846910373,26.390320600000003,0.4243109760765389,0.6778909458551988,14.969562333498946,39.49363040603661,30.05141999648957,7.6061,1.989072246250202
3565,839.931943,39.5021,30.1185,9.383599999999998,3975.6162,23.5408,99.66488719999998,99.66488719999998,14.7946,0.116,4.930399999999999,0.0,32.3057,25.15020102634859,3957.2895658179405,0.0,1.9094,7.6061,1.9167,91.06070509984814,41.49303942154381,28.356809820000002,0.4556634980593074,0.6834112471711754,14.970892447368684,39.51004675097962,30.057622893843288,7.6061,1.9899268490293072
