,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
16,4.96984,37.7578,31.6361,6.121700000000004,3741.3562,24.5741,51.64108399999996,51.64108399999996,14.9308,0.11,5.206499999999998,0.0,32.2874,26.021858492084537,3756.9049396424066,0.0,1.7569,0.0,0.8865,60.189542709298365,20.23266193977519,13.2361542,0.3361491220741498,0.65419736856173,15.130799999999999,37.7578,31.6361,0.0,1.0565
17,5.228265,38.2228,31.9367,6.286100000000001,3714.8054,24.5741,52.06528959999996,52.06528959999996,14.817,0.114,5.206499999999998,0.0,32.2874,25.948989401257077,3745.4111819259906,0.0,1.7569,0.0,0.8956,61.94690162051873,20.25410112730652,13.2701052,0.32695906651443785,0.655181146602911,15.017,38.2228,31.9367,0.0,1.0655999999999999
18,5.467036,37.9594,31.6709,6.288500000000003,3714.8054,24.3374,50.12606399999996,50.12606399999996,14.8007,0.117,5.206499999999998,0.0,32.2874,25.98083494667644,3738.614341856782,0.0,1.7569,0.0,0.854,61.375631109367205,19.499716167330007,12.6397978,0.31771104939976647,0.6482041939244647,15.0007,37.9594,31.6709,0.0,1.024
19,5.709212,37.7419,31.6123,6.1296,3696.4335,24.3374,52.81580719999996,52.81580719999996,14.6928,0.11,5.206499999999998,0.0,32.2874,25.984016438231496,3726.4161521569276,0.0,1.7569,0.0,0.9117,59.69342536839634,20.444450236963227,13.39542576,0.3424908205684439,0.655210856967985,14.8928,37.7419,31.6123,0.0,1.0816999999999999
20,5.937696,37.993,31.4877,6.505300000000002,3696.4335,24.3332,53.26798239999996,53.26798239999996,14.6509,0.11,5.206499999999998,0.0,32.2874,25.92240742383453,3717.6527056333716,0.0,1.7569,0.0,0.9214,63.65981125075113,20.619482559006176,13.49933926,0.32390109480198753,0.6546885559018919,14.8509,37.993,31.4877,0.0,1.0914
21,6.171955,37.979,31.6483,6.3307,3670.9143,24.3332,57.235003999999954,57.235003999999954,14.6273,0.112,5.206499999999998,0.0,32.2874,25.953911399515643,3710.556393022576,0.0,1.7569,0.0,1.0065,61.81171537186561,22.002122619461435,14.72237745,0.35595392373588747,0.6691344151030993,14.8273,37.979,31.6483,0.0,1.1764999999999999
22,6.406335,38.067,31.6569,6.4101,3670.9143,24.1089,50.862596799999956,50.862596799999956,14.522,0.114,5.206499999999998,0.0,32.2874,25.94477612192715,3702.605176873078,0.0,1.7569,0.0,0.8698,62.07462524182915,19.55245939246945,12.6312356,0.31498312420409064,0.6460177385595219,14.722,38.067,31.6569,0.0,1.0398
23,6.61165,37.7951,31.3966,6.3984999999999985,3649.8842,24.1089,55.34705599999996,55.34705599999996,14.4364,0.111,5.206499999999998,0.0,32.2874,25.932240551836173,3689.0567823559945,0.0,1.7569,0.0,0.966,61.95297403593546,21.154473857952446,13.9455624,0.3414601831008454,0.6592252066225484,14.6364,37.7951,31.3966,0.0,1.136
24,6.846069,37.825,31.4034,6.4216000000000015,3649.8842,24.0765,52.21446079999996,52.21446079999996,14.3352,0.11,5.206499999999998,0.0,32.2874,25.933229196730395,3676.8594925658726,0.0,1.7569,0.0,0.8988,62.11164343672724,19.957149048735,12.884477760000001,0.3213109160292181,0.6456071319874566,14.5352,37.825,31.4034,0.0,1.0688
25,7.106775,37.6662,31.5988,6.067400000000003,3629.0114,24.0765,57.42612959999996,57.42612959999996,14.3975,0.109,5.206499999999998,0.0,32.2874,25.99500787553688,3668.9790297083528,0.0,1.7569,0.0,1.0106,58.4020787880764,21.82360521237641,14.5501135,0.3736785687298515,0.666714475376803,14.5975,37.6662,31.5988,0.0,1.1805999999999999
26,7.336139,37.8128,31.6068,6.206000000000003,3629.0114,24.1668,55.74329199999996,55.74329199999996,14.2133,0.11,5.206499999999998,0.0,32.2874,25.966425978540673,3655.758840736394,0.0,1.7569,0.0,0.9745,60.07813137045937,21.184077811265556,13.85086085,0.3526088000413715,0.6538335524161548,14.4133,37.8128,31.6068,0.0,1.1445
27,7.567963,37.8849,31.6245,6.260400000000001,3599.8046,24.1668,55.49622719999996,55.49622719999996,14.1218,0.114,5.206499999999998,0.0,32.2874,25.947800157510432,3641.939839925995,0.0,1.7569,0.0,0.9692,60.65000369706529,20.920449159782887,13.68684856,0.34493731054455284,0.6542330164837648,14.3218,37.8849,31.6245,0.0,1.1392
28,7.802494,37.789,31.5097,6.279300000000003,3599.8046,24.2993,57.822365599999955,57.822365599999955,13.9912,0.114,5.206499999999998,0.0,32.2874,25.946144898790646,3625.940854185475,0.0,1.7569,0.0,1.0191,61.18230410522878,21.797335077819106,14.258431919999998,0.3562686204221631,0.6541364744403699,14.191199999999998,37.789,31.5097,0.0,1.1890999999999998
29,8.038995,37.8763,31.5726,6.303699999999999,3565.7585,24.2993,55.44028799999996,55.44028799999996,14.0236,0.114,5.206499999999998,0.0,32.2874,25.950507239998785,3615.9918625160994,0.0,1.7569,0.0,0.968,61.44021199185652,20.701700505610905,13.5748448,0.3369405774243548,0.655735735154739,14.2236,37.8763,31.5726,0.0,1.138
30,8.277434,37.8525,31.6257,6.226800000000001,3565.7585,24.4145,58.13469279999996,58.13469279999996,13.9236,0.111,5.206499999999998,0.0,32.2874,25.962609827214333,3602.686245257983,0.0,1.7569,0.0,1.0258,60.914806316238995,21.707805690534915,14.28282888,0.3563633704725075,0.6579582056157629,14.1236,37.8525,31.6257,0.0,1.1958
31,8.479822,37.8715,31.7595,6.111999999999998,3542.4145,24.4145,57.957551999999964,57.957551999999964,13.8081,0.112,5.206499999999998,0.0,32.2874,25.985162895020586,3588.8184593261044,0.0,1.7569,0.0,1.022,59.695618100976205,21.499978612682117,14.1118782,0.36016008036493596,0.6563670808340188,14.008099999999999,37.8715,31.7595,0.0,1.192
