,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM),,
2213,522.07302,42.8916,35.3501,7.5415,3364.6213,25.0623,102.2474136,102.2474136,11.6261,0.111,7.9233996041,3200,35.12,19.8118732819,3162.7114427228,4.8305912856,1.9922351977,4.5635,1.9721,76.8638041334,36.0260907382,22.92783181,0.4687003349,0.636422974,11.7629016092,42.8916,35.414671867,4.5635,2.0550094847,25.1402488213,3173.6011615354,,
2214,522.350161,43.026,35.3476,7.6784,3364.6213,25.3448,101.426972,101.426972,11.615,0.116,7.9341486977,3200,35.12,19.8118732819,3162.7114427228,4.8966235508,1.9848239212,4.5635,1.9545,79.2394983248,35.7370144429,22.7015175,0.4510000088,0.6352382216,11.7682431114,43.026,35.4261453397,4.5635,2.0499115283,25.1413802059,3170.1903408237,,
2215,522.543037,43.0572,35.4497,7.6075,3366.3618,25.3448,99.1987272,99.1987272,11.6425,0.113,7.9405392628,3200,35.12,19.8118732819,3162.7114427228,4.8966235508,1.9848239212,4.5635,1.9067,78.4578414765,34.9699899341,22.19875475,0.4457169516,0.6347944278,11.7802705671,43.0572,35.4379897385,4.5635,2.0459248192,25.1434341013,3167.1186356133,,
2216,522.776315,42.8098,35.2279,7.5819,3366.3618,25.3206,104.0281448,104.0281448,11.7087,0.113,7.9412649666,3200,35.12,19.8292311795,3156.9996270421,4.8966235508,1.9848239212,4.5635,2.0103,78.100962637,36.6724783594,23.53799961,0.469552194,0.6418437112,11.7959356023,42.8098,35.4476748886,4.5635,2.0439421804,25.1464821236,3164.8571210625,,
2217,523.028386,43.3999,35.6189,7.781,3366.1337,25.3206,103.3568744,103.3568744,11.5098,0.115,7.9361478114,3200,35.12,19.8292311795,3156.9996270421,4.9639557719,1.9761041722,4.5635,1.9959,80.2939002981,36.4333701997,22.97240982,0.4537501612,0.6305321109,11.8123001206,43.3999,35.4531241121,4.5635,2.0442361667,25.1505581871,3164.5903444247,,
2218,523.252977,42.9283,35.3165,7.6118,3366.1337,25.1973,100.8955496,100.8955496,11.639,0.114,7.9262347076,3200,35.12,19.8292311795,3156.9996270421,4.9639557719,1.9761041722,4.5635,1.9431,78.0483683484,35.5657514938,22.6157409,0.4556885973,0.6358853658,11.8270006973,42.9283,35.4531571944,4.5635,2.0465799787,25.1556623425,3165.9938742228,,
2219,523.488942,43.1048,35.4985,7.6063,3371.6157,25.1973,97.6557376,97.6557376,11.5645,0.113,7.9137653877,3200,35.12,19.8250900466,3153.1250310855,4.9639557719,1.9761041722,4.5635,1.8736,77.9880849496,34.479777098,21.6672472,0.4421159607,0.6284045033,11.838341564,43.1048,35.4478388862,4.5635,2.0504739376,25.1617639139,3167.1345335281,,
2220,523.737539,42.9985,35.4478,7.5507,3371.6157,25.2143,99.189404,99.189404,11.5683,0.116,7.9016961939,3200,35.12,19.8250900466,3153.1250310855,5.0329230904,1.9700112953,4.5635,1.9065,77.4308800842,35.0212760095,22.05496395,0.4522908169,0.6297590055,11.845229139,42.9985,35.4384791111,4.5635,2.0551894348,25.1688032804,3167.7024087285,,
2221,523.960425,43.0193,35.5108,7.5085,3360.6696,25.2143,103.874312,103.874312,11.572,0.114,7.8927436252,3200,35.12,19.8250900466,3153.1250310855,5.0329230904,1.9700112953,4.5635,2.007,76.9680299433,36.5563305144,23.225004,0.4749547382,0.6353209875,11.8471480048,43.0193,35.4272404454,4.5635,2.0597221029,25.1766931794,3168.8480314725,,
2222,524.197482,43.1458,35.5095,7.6363,3360.6696,25.3396,101.7159912,101.7159912,11.5933,0.114,7.8885700059,3200,35.12,19.8007617163,3149.4252848864,5.0329230904,1.9700112953,4.5635,1.9607,78.7591927561,35.7967559189,22.73098331,0.4545089235,0.6350012096,11.8441522937,43.1458,35.4166267134,4.5635,2.0629809744,25.1853210203,3169.2194574494,,
2223,524.473805,42.8666,35.2988,7.5678,3366.1337,25.3396,98.5461032,98.5461032,11.5729,0.116,7.8895461105,3200,35.12,19.8007617163,3149.4252848864,5.0976332756,1.9624703258,4.5635,1.8927,78.0041503221,34.7375700017,21.90402783,0.4453297659,0.6305572851,11.8368367788,42.8666,35.4089844513,4.5635,2.064203868,25.1945532699,3166.1574103789,,
2224,524.668868,43.2044,35.5682,7.6362,3366.1337,25.3155,103.2869504,103.2869504,11.532,0.112,7.8949367699,3200,35.12,19.8007617163,3149.4252848864,5.0976332756,1.9624703258,4.5635,1.9944,78.6831852185,36.408721941,22.9994208,0.4627255727,0.6317008556,11.8262635805,43.2044,35.4059535794,4.5635,2.0632116957,25.2042419578,3161.8277631668,,
2225,524.901849,43.0786,35.3971,7.6815,3360.4423,25.3155,100.6904392,100.6904392,11.5669,0.118,7.9032873419,3200,35.12,19.7775008021,3145.870508595,5.0976332756,1.9624703258,4.5635,1.9387,79.182030358,35.4334382304,22.42474903,0.4474934284,0.6328696889,11.8137724014,43.0786,35.408039256,4.5635,2.0603366337,25.2142320987,3161.4095653501,,
2226,525.158043,43.0218,35.3531,7.6687,3360.4423,25.4039,100.4154048,100.4154048,11.6126,0.117,7.9129692914,3200,35.12,19.7775008021,3145.870508595,5.1573094013,1.9542208199,4.5635,1.9328,79.3170823725,35.3366523339,22.44483328,0.4455112477,0.6351714664,11.8007200899,43.0218,35.4145929107,4.5635,2.0562310475,25.2243684738,3164.2538386337,,
2227,525.381625,43.3327,35.6653,7.6674,3368.644,25.4039,98.2151296,98.2151296,11.5076,0.111,7.922704165,3200,35.12,19.7775008021,3145.870508595,5.1573094013,1.9542208199,4.5635,1.8856,79.3027167391,34.6467201741,21.69873056,0.4368919704,0.6262852718,11.788305777,43.3327,35.4241387206,4.5635,2.0516692283,25.2345014409,3164.8714419941,,
2228,525.616292,43.279,35.3653,7.9137,3368.644,25.392,98.1079128,98.1079128,11.6782,0.11,7.931916868,3200,35.12,19.7768238063,3142.9096604401,5.1573094013,1.9542208199,4.5635,1.8833,81.9860288711,34.6088979925,21.99355406,0.4221316542,0.6354884245,11.7775087762,43.279,35.4348756728,4.5635,2.0472915296,25.244492305,3162.9720587523,,
2229,525.889038,43.1433,35.4332,7.7101,3370.2038,25.392,106.5966864,106.5966864,11.6292,0.109,7.9409843494,3200,35.12,19.7768238063,3142.9096604401,5.2274073988,1.9461465099,4.5635,2.0654,79.7372035813,37.6208398121,24.01894968,0.4718103736,0.6384479932,11.7690871147,43.1433,35.4452306123,4.5635,2.04340184,25.254218085,3163.7656069286,,
2230,526.078,42.8611,35.3336,7.5275,3370.2038,25.2702,101.030736,101.030736,11.6526,0.114,7.9510620631,3200,35.12,19.7768238063,3142.9096604401,5.2274073988,1.9461465099,4.5635,1.946,77.3475219993,35.6564661015,22.6759596,0.4609904129,0.63595645,11.7636530745,42.8611,35.4540922913,4.5635,2.040052365,25.2635747294,3168.2770451539,,
2231,526.314933,42.9167,35.2071,7.7096,3370.2434,25.2702,103.4407832,103.4407832,11.6355,0.115,7.9630742393,3200,35.12,19.7815790447,3141.0667706674,5.2274073988,1.9461465099,4.5635,1.9977,79.349225084,36.5074655866,23.24423835,0.460085975,0.6366982198,11.7617446304,42.9167,35.4605611685,4.5635,2.037370085,25.2724779394,3171.7120449615,,
2232,526.567066,43.2643,35.4924,7.7719,3370.2434,25.2725,102.1821512,102.1821512,11.6677,0.114,7.976502786,3200,35.12,19.7815790447,3141.0667706674,5.2970952086,1.9424666635,4.5635,1.9707,80.0413315743,36.0632552568,22.99353639,0.4505579124,0.6375890425,11.763749027,43.2643,35.4636054949,4.5635,2.0357503595,25.2808614803,3171.4057811914,,
2233,526.7878,43.1586,35.4625,7.6961,3375.9682,25.2725,100.704424,100.704424,11.6227,0.114,7.9892898288,3200,35.12,19.7815790447,3141.0667706674,5.2970952086,1.9424666635,4.5635,1.939,79.2080372105,35.6020916923,22.5364153,0.449475747,0.6330081809,11.7697289222,43.1586,35.4621321603,4.5635,2.0357198653,25.2886739847,3169.9597464582,,
2234,527.023074,42.9417,35.2541,7.6876,3375.9682,25.3172,98.816476,98.816476,11.6632,0.114,7.9990463781,3200,35.12,19.7603831223,3141.3057453335,5.2970952086,1.9424666635,4.5635,1.8985,79.2545255502,34.9346443734,22.1425852,0.4407905306,0.6338288423,11.7792981207,42.9417,35.4555637377,4.5635,2.0376250345,25.2958758159,3170.7132409507,,
2235,527.298609,43.089,35.3757,7.7133,3368.1872,25.3172,100.4853288,100.4853288,11.5979,0.114,8.0042339234,3200,35.12,19.7603831223,3141.3057453335,5.3696657156,1.9368649709,4.5635,1.9343,79.5375538284,35.4427569439,22.43381797,0.4456103468,0.6329591687,11.7916018819,43.089,35.4443176171,4.5635,2.0413471812,25.3024369966,3173.5442703093,,
2236,527.500561,43.1488,35.5822,7.5666,3368.1872,25.1717,100.3920968,100.3920968,11.6328,0.115,8.0043896611,3200,35.12,19.7603831223,3141.3057453335,5.3696657156,1.9368649709,4.5635,1.9323,77.4741560271,35.4098725501,22.47805944,0.4570539954,0.6347963949,11.8053917676,43.1488,35.4296848245,4.5635,2.0461988028,25.3083361697,3174.964187664,,
2237,527.732238,43.1464,35.5706,7.5758,3383.5546,25.1717,97.4506272,97.4506272,11.8877,0.111,7.9999154151,3200,35.12,19.7088681027,3142.9773867908,5.3696657156,1.9368649709,4.5635,1.8692,77.5748912631,34.5291943345,22.22048884,0.4451078664,0.6435275791,11.8192358291,43.1464,35.413554187,4.5635,2.0510840902,25.3135594988,3172.8407086137,,
2238,527.980578,42.8348,35.3275,7.5073,3383.5546,25.392,99.4737616,99.4737616,11.9129,0.11,7.9919587562,3200,35.12,19.7088681027,3142.9773867908,5.4281934889,1.9306146428,4.5635,1.9126,77.4972145403,35.2460414484,22.78461254,0.4548039779,0.6464445822,11.8320129166,42.8348,35.3983863938,4.5635,2.0548009546,25.3180986385,3171.2082115722,,
2239,528.199666,43.012,35.5816,7.4304,3424.1264,25.392,99.8140584,99.8140584,12.0063,0.111,7.9820483369,3200,35.12,19.7088681027,3142.9773867908,5.4281934889,1.9306146428,4.5639,1.9199,76.6478301357,35.7906940064,23.05089537,0.4669498659,0.6440471751,11.843643507,43.012,35.3869562924,4.5639,2.0563087782,25.3219491413,3176.9294046868,,
2240,528.432639,43.1892,35.4484,7.7408,3424.1264,25.0384,97.1103304,97.1103304,11.932,0.116,7.9714186824,3200,35.12,19.6597095224,3145.032939819,5.4281934889,1.9306146428,4.7908,1.8619,78.9611805028,34.8212083139,22.2161908,0.4409914858,0.6380074637,11.8555418187,43.1892,35.3816028642,4.7908,2.0549346317,25.3251110835,3192.1705385768,,
2241,528.684802,43.0169,35.3427,7.6742,3427.7878,25.0384,99.8280432,99.8280432,11.9144,0.112,7.9607419423,3200,35.12,19.6597095224,3145.032939819,5.4835129368,1.9417779105,5.0126,1.9202,78.2358067516,35.8339847468,22.87803088,0.4580253753,0.6384450694,11.8702746092,43.0169,35.383524205,5.0126,2.050504431,25.32758998,3212.2169779159,,
2242,528.904089,42.9466,35.3715,7.5751,3427.7878,24.9891,98.3689624,98.3689624,11.9312,0.111,7.9504736939,3200,35.12,19.6597095224,3145.032939819,5.4835129368,1.9417779105,5.2296,1.8889,77.0045401331,35.3102373362,22.53684368,0.4585474736,0.6382523987,11.8905097097,42.9466,35.3924392352,5.2296,2.0433432065,25.329394236,3227.8844080684,,
2243,529.138438,43.3877,35.4289,7.9588,3425.0705,24.9891,96.0288392,96.0288392,12.0368,0.111,7.941160156,3200,35.12,19.8126650599,3153.6363910458,5.4835129368,1.9417779105,5.4537,1.8387,81.1753793433,34.4429080165,22.13206416,0.4243023968,0.6425724608,11.9178794716,43.3877,35.4065348779,5.4537,2.0341631564,25.3305291923,3232.3109518018,,
2244,529.413767,43.2166,35.4289,7.7877,3425.0705,25.0285,98.327008,98.327008,12.0389,0.113,7.9335618,3200,35.12,19.8126650599,3153.6363910458,5.5477740562,1.9530216603,5.4755,1.888,79.4405691045,35.2671980657,22.7294432,0.4439444287,0.6444924589,11.952417454,43.2166,35.422839928,5.4755,2.0238725257,25.3309912099,3228.2353937028,,
2245,529.604234,43.268,35.4973,7.7707,3449.9794,25.0285,101.7999,101.7999,12.0059,0.113,7.9289302791,3200,35.12,19.8126650599,3153.6363910458,5.5477740562,1.9530216603,5.4755,1.9625,79.2554868516,36.7783694197,23.56157875,0.464048243,0.6406368505,11.9927297455,43.268,35.4380922096,5.4755,2.0133696931,25.3307643571,3224.9038511838,,
2246,529.837407,43.2191,35.5358,7.6833,3449.9794,25.0457,99.7208264,99.7208264,12.1655,0.11,7.9291021153,3200,35.12,19.9869033702,3166.7619285683,5.5477740562,1.9530216603,5.4755,1.9179,78.3577580975,36.0272396356,23.33221245,0.4597788465,0.6476269813,12.0365470948,43.2191,35.4497290493,5.4755,2.0034819281,25.3298202176,3229.1420362868,,
2247,530.113763,43.2307,35.4888,7.7419,3465.5668,25.0457,97.6697224,97.6697224,12.134,0.115,7.9359558754,3200,35.12,19.9869033702,3166.7619285683,5.6179311602,1.9637503829,5.4755,1.8739,78.9961859473,35.445641875,22.7379026,0.448700674,0.6414865523,12.0813331189,43.2307,35.456572356,5.4755,1.9950365741,25.3281202286,3241.1008406881,,
2248,530.310067,43.1446,35.3904,7.7542,3465.5668,25.1838,100.7603632,100.7603632,12.0925,0.109,7.9505545347,3200,35.12,19.9869033702,3166.7619285683,5.6179311602,1.9637503829,5.4755,1.9402,79.5665080111,36.5672765461,23.4618685,0.4595812668,0.6416083098,12.1248439673,43.1446,35.45895763,5.4755,1.9888209069,25.3256197264,3254.9520676751,,
2249,530.537953,43.0401,35.1613,7.8788,3462.4853,25.1838,103.4128136,103.4128136,12.1735,0.115,7.9724906055,3200,35.12,20.0768484994,3182.6215263705,5.6179311602,1.9637503829,5.4755,1.9971,80.9314693089,37.4965154036,24.31169685,0.463311932,0.6483721644,12.165470262,43.0401,35.4581872574,5.4755,1.9853997249,25.3222734164,3264.0674745265,,
2250,530.818505,43.2368,35.4167,7.8201,3462.4853,24.9754,102.196136,102.196136,12.0919,0.109,7.9996438472,3200,35.12,20.0768484994,3182.6215263705,5.6892190736,1.9845630218,5.4755,1.971,79.6240260933,37.0553595277,23.8331349,0.4653791242,0.6431764582,12.2022429364,43.2368,35.4555040406,5.4755,1.9850464897,25.3180418799,3266.4470575608,,
2251,531.009129,43.2008,35.3873,7.8135,3457.5195,24.9754,101.2917856,101.2917856,12.1088,0.115,8.0285240489,3200,35.12,20.0768484994,3182.6215263705,5.6892190736,1.9845630218,5.4755,1.9516,79.5523230776,36.6747770755,23.63153408,0.461014533,0.6443538575,12.2346438204,43.2008,35.4512888165,5.4755,1.9878457807,25.3128971093,3264.3598878989,,
2252,531.246234,43.1727,35.3996,7.7731,3457.5195,25.0146,98.3130232,98.3130232,12.1295,0.112,8.0552348961,3200,35.12,20.0936406716,3198.9333820354,5.6892190736,1.9845630218,5.4755,1.8877,79.2375857269,35.5962548011,22.89685715,0.4492344697,0.6432378147,12.2623920294,43.1727,35.4451426522,5.4755,1.9937229668,25.3068247672,3261.0048487848,,
2253,531.524998,43.403,35.5743,7.8287,3462.7224,25.0146,100.6904392,100.6904392,12.0916,0.112,8.0766219106,3200,35.12,20.0936406716,3198.9333820354,5.7572095908,1.9951256999,5.4755,1.9387,79.8425773868,36.5119080513,23.44198492,0.4572987151,0.642036699,12.2852989475,43.403,35.4366639743,5.4755,2.002280283,25.2998235865,3258.5900842238,,
2254,531.713749,43.147,35.4955,7.6515,3462.7224,25.0577,99.2686512,99.2686512,12.0941,0.11,8.0910752863,3200,35.12,20.0936406716,3198.9333820354,5.7572095908,1.9951256999,5.4755,1.9082,78.0486845918,35.9963457682,23.07796162,0.4612037468,0.6411195672,12.3032414954,43.147,35.4262177313,5.4755,2.0126310754,25.2919043564,3258.283994786,,
2255,531.946697,43.3651,35.3073,8.0578,3457.0473,25.0577,100.4993136,100.4993136,12.1491,0.115,8.0987686691,3200,35.12,20.0703169911,3212.2621195404,5.7572095908,1.9951256999,5.4755,1.9346,82.4773111611,36.3828767098,23.50364886,0.441125883,0.6460085344,12.3162126394,43.3651,35.4152197251,5.4755,2.0234632655,25.2830899115,3260.0816096622,,
2256,532.223325,43.4519,35.9457,7.5062,3457.0473,25.2563,100.86758,100.86758,11.933,0.108,8.1013729375,3200,35.12,20.0703169911,3212.2621195404,5.8179746551,2.008677032,5.4755,1.9425,77.070968791,36.516196934,23.1798525,0.4737996357,0.6347827662,12.3243723308,43.4519,35.405817475,5.4755,2.0333343857,25.2734161992,3261.6970162225,,
2257,532.413966,43.4506,35.4472,8.0034,3446.9257,25.2563,100.2522488,100.2522488,12.0776,0.118,8.1015739042,3200,35.12,20.0703169911,3212.2621195404,5.8179746551,2.008677032,5.4755,1.9293,82.5333484356,36.187173514,23.30131368,0.4384551724,0.6439108506,12.3280037121,43.4506,35.4003759103,5.4755,2.0410317466,25.2629346403,3260.0735281849,,
2258,532.658367,42.9374,35.0971,7.8403,3446.9257,24.7028,100.075108,100.075108,12.2035,0.117,8.1025427466,3200,35.12,20.049663673,3221.0149558212,5.8179746551,2.008677032,5.4755,1.9255,78.9720099359,36.1232325556,23.49783925,0.4574181737,0.6504910438,12.3274077827,42.9374,35.4010698721,5.4755,2.0458353793,25.2517152019,3255.0118185684,,
2259,532.935213,43.2649,35.099,8.1659,3467.552,24.7028,103.221688,103.221688,12.1056,0.116,8.106965469,3200,35.12,20.049663673,3221.0149558212,5.8787129566,2.0167805644,5.4755,1.993,82.4707494669,37.4819827883,24.1264608,0.4544882038,0.6436815506,12.3230227255,43.2649,35.4089717576,5.4755,2.0476096402,25.2398464231,3249.9757760324,,
2260,533.130638,43.2411,35.5694,7.6717,3467.552,25.1683,95.879668,95.879668,12.0965,0.115,8.115792619,3200,35.12,20.049663673,3221.0149558212,5.8787129566,2.0167805644,5.4755,1.8355,78.6143265487,34.8159397057,22.20312575,0.4428701642,0.6377287512,12.3157687578,43.2411,35.4226824791,5.4755,2.0467461048,25.2274289808,3250.2698334919,,
2261,533.364002,43.2521,35.5266,7.7255,3468.8913,25.1683,102.4665088,102.4665088,12.1782,0.109,8.1278195897,3200,35.12,20.0600718157,3226.5056929648,5.8787129566,2.0167805644,5.4755,1.9768,79.2033291207,37.2221322616,24.07386576,0.4699566631,0.6467621358,12.3071459522,43.2521,35.4382024727,5.4755,2.0439810491,25.2145667892,3258.3462341853,,
2262,533.640086,42.8898,35.2413,7.6485,3468.8913,25.1875,100.238264,100.238264,12.1705,0.112,8.1404382456,3200,35.12,20.0600718157,3226.5056929648,5.94738678,2.0351116261,5.4755,1.929,78.4201111827,36.4126968312,23.4768945,0.464328554,0.6447447331,12.2989360443,42.8898,35.4507803445,5.4755,2.040138747,25.2013633682,3268.6784115923,,
2263,533.832374,43.2875,35.6592,7.6283,3470.08,25.1875,98.1778368,98.1778368,12.04,0.112,8.1505907187,3200,35.12,20.0600718157,3226.5056929648,5.94738678,2.0351116261,5.4755,1.8848,78.1987928109,35.6764442787,22.692992,0.4562275579,0.6360777387,12.2928187759,43.2875,35.4570717879,5.4755,2.0359509528,25.1879247043,3272.8298366194,,
2264,534.064203,42.9576,35.0764,7.8812,3470.08,25.0922,98.816476,98.816476,12.1477,0.109,8.1553515805,3200,35.12,20.0846428846,3231.1407099969,5.94738678,2.0351116261,5.4755,1.8985,80.6632963649,35.9085167767,23.06240845,0.4451655015,0.6422545546,12.290020199,42.9576,35.4559935481,5.4755,2.0319787816,25.1743636664,3270.3991364742,,
2265,534.338459,43.2808,35.2688,8.012,3456.3391,25.0922,101.1426144,101.1426144,12.0988,0.116,8.152469448,3200,35.12,20.0846428846,3231.1407099969,6.0171348381,2.0494348685,5.4755,1.9484,82.0909653271,36.6082642106,23.57330192,0.445947542,0.6439338884,12.2909903685,43.2808,35.4482877314,5.4755,2.0285385946,25.1608020481,3267.5670257927,,
2266,534.53158,43.538,35.4643,8.0737,3456.3391,25.0431,98.1218976,98.1218976,12.1691,0.117,8.1410810299,3200,35.12,20.0846428846,3231.1407099969,6.0171348381,2.0494348685,5.4755,1.8836,82.6024626457,35.514924876,22.92171676,0.4299499523,0.6454108193,12.2953198023,43.538,35.4354866652,5.4755,2.0256864621,25.1473693518,3266.105502474,,
2267,534.772896,43.3217,35.6427,7.679,3462.197,25.0431,100.3641272,100.3641272,12.0254,0.117,8.1224616177,3200,35.12,20.1096863589,3235.8093882186,6.0171348381,2.0494348685,5.4755,1.9317,78.3027815286,36.3880602713,23.22946518,0.4647096765,0.6383815187,12.3019812801,43.3217,35.4191968235,5.4755,2.0233227054,25.1341990322,3262.5927203523,,
2268,535.055161,43.2924,35.1882,8.1042,3462.197,25.092,99.1054952,99.1054952,12.0884,0.115,8.1003252026,3200,35.12,20.1096863589,3235.8093882186,6.0794812229,2.0597666864,5.4755,1.9047,83.096656801,35.9317301228,23.02477548,0.4324088538,0.6407922859,12.3096460475,43.2924,35.4012760125,5.4755,2.0213102122,25.1214235651,3257.8159998923,,
2269,535.248358,43.5404,35.8315,7.7089,3442.4724,25.092,100.704424,100.704424,12.0422,0.112,8.0800374404,3200,35.12,20.1096863589,3235.8093882186,6.0794812229,2.0597666864,5.4755,1.939,78.7820310939,36.3034278679,23.3498258,0.4608084783,0.6431851528,12.3168690657,43.5404,35.3842062657,5.4755,2.0195388394,25.1091697483,3256.5981329507,,
2270,535.481603,43.4867,35.6012,7.8855,3442.4724,25.288,102.918684,102.918684,12.0745,0.116,8.0670640462,3200,35.12,20.134041773,3240.210660831,6.0794812229,2.0597666864,5.4755,1.9865,81.3400302593,37.1016572306,23.98599425,0.4561303593,0.6464938776,12.3222267774,43.4867,35.3709340283,5.4755,2.0179829559,25.0975554272,3257.11468391,,
2271,535.734029,43.5062,35.7368,7.7694,3453.9809,25.288,101.4409568,101.4409568,11.9962,0.109,8.0657081656,3200,35.12,20.134041773,3240.210660831,6.1297690396,2.0694492408,5.4755,1.9548,80.0629219338,36.6911974853,23.45017176,0.4582795206,0.6391225517,12.3245209596,43.5062,35.364535566,5.4755,2.0167838692,25.086688591,3252.5658819462,,
2272,535.952928,42.8763,35.1393,7.737,3453.9809,25.106,101.0866752,101.0866752,12.2242,0.112,8.0783303969,3200,35.12,20.134041773,3240.210660831,6.1297690396,2.0694492408,5.4755,1.9472,79.1328646527,36.5630538186,23.80296224,0.4620463821,0.6510113285,12.3230105967,42.8763,35.3678086748,5.4755,2.0162952859,25.0766687934,3245.2968531607,,
