,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM),
792,187.537147,41.8738,35.0843,6.7895,3061.9536,25.1056,100.238264,100.238264,10.3738,0.121,7.0105482103,3064.3278825798,35.12,27.4871052117,3220.3137532853,5.8984624017,2.0190262839,5.8809,1.929,68.7842129439,32.1411017255,20.0110602,0.4672743984,0.6226003194,0.2909251897,11.0444057526,42.1305482103,35.133138763,5.8809,1.6593074826,25.5241183748,3122.9207818934,1.6593074826
793,189.066807,42.2049,35.2627,6.9422,3061.9536,25.1056,98.723244,98.723244,10.328,0.11,7.0195704682,3064.3278825798,35.12,27.5161199282,3224.3884592588,5.9116156136,2.0413481476,5.8809,1.8965,70.4518082946,31.6553150609,19.587052,0.4493187021,0.6187602923,0.2780205714,11.0319878123,42.1395704682,35.1693448133,5.8809,1.6600568144,25.5066779761,3099.8456154424,1.6600568144
794,189.11147,42.2165,35.314,6.9025,3064.3513,25.3473,100.4573592,100.4573592,10.3544,0.117,7.0190403468,3064.3278825798,35.12,27.5161199282,3224.3884592588,5.9116156136,2.0413481476,5.8809,1.9337,70.692344485,32.2365774432,20.02230328,0.4560122836,0.6211051193,0.2832315638,11.0080984266,42.1390403468,35.2090358709,5.8809,1.6629944709,25.4896091266,3075.5725824103,1.6629944709
795,189.131462,42.0216,35.0916,6.93,3064.3513,25.3473,104.9138488,104.9138488,10.3419,0.109,7.0087302576,3064.3278825798,35.12,27.5161199282,3224.3884592588,5.9116156136,2.0413481476,5.8809,2.0293,70.9955558199,33.666656566,20.98681767,0.4742079441,0.6233710089,0.2956074845,10.9695193814,42.1287302576,35.2406987365,5.8809,1.6688864,25.4730886895,3059.0281676803,1.6688864
796,189.151466,42.2171,35.2975,6.9196,3053.435,25.2041,102.6063568,102.6063568,10.1397,0.12,6.9948976369,3064.3278825798,35.12,27.5161199282,3224.3884592588,5.9116156136,2.0413481476,5.8805,1.9798,70.4804440373,32.8088920385,20.07457806,0.465503481,0.6118639434,0.2848247955,10.9156716274,42.1148976369,35.2567090644,5.8805,1.6778369052,25.4572650083,3056.314625345,1.6778369052
797,189.171469,42.1255,35.2199,6.9056,3053.435,25.2041,101.8791472,101.8791472,10.1141,0.11,6.9857848884,3064.3278825798,35.12,27.5161199282,3224.3884592588,5.9116156136,2.0413481476,5.8805,1.9642,70.3269539747,32.5763631582,19.86611522,0.4632130544,0.6098322002,0.2824822361,10.8487155237,42.1057848884,35.2563596917,5.8805,1.6894877816,25.4422566003,3061.1339299578,1.6894877816
798,189.191469,42.0503,35.0641,6.9862,3013.8637,25.4686,104.6574608,104.6574608,9.9886,0.125,6.9858980287,3064.3278825798,35.12,27.5161199282,3224.3884592588,5.9116156136,2.0413481476,5.8809,2.0238,71.9579255158,33.0310530052,20.21492868,0.4590328691,0.6119977064,0.2809270631,10.7726678368,42.1058980287,35.2442955178,5.8809,1.7032426925,25.4281522932,3059.8220179131,1.7032426925
799,189.211472,41.9685,35.2621,6.7064,3013.8637,25.4686,102.056288,102.056288,9.9628,0.108,6.9936735557,3064.3278825798,35.12,27.5161199282,3224.3884592588,5.9116156136,2.0413481476,5.8809,1.968,68.8581244997,32.2100940791,19.6067904,0.4677747806,0.6087157135,0.2847418593,10.692086611,42.1136735557,35.2270682571,5.8809,1.7183532638,25.4150125765,3046.1688094826,1.7183532638
800,189.433362,42.0106,35.2737,6.7369,3000,25.2622,100.0191688,100.0191688,9.9784,0.121,7.0016651306,3064.3278825798,35.12,27.5161199282,3224.3884592588,5.9116156136,2.0413481476,5.8809,1.9243,68.6352514848,31.4219485561,19.20143512,0.4578106421,0.6110835261,0.2797605415,10.6109909893,42.1216651306,35.20984035,5.8809,1.7339511144,25.4028738582,3025.3788946906,1.7339511144
801,189.675064,42.0057,35.3464,6.6593,3000,25.2622,101.1845688,101.1845688,10.0022,0.109,6.9998892609,3064.3278825798,35.12,27.6062139054,3208.9734283664,5.9116156136,2.0413481476,5.8809,1.9493,67.7825168084,31.7880697636,19.49728846,0.4689715174,0.6133523868,0.2876447995,10.5323797343,42.1198892609,35.1966714273,5.8809,1.7490522882,25.3917541042,3007.5645766203,1.7490522882
802,189.919537,42.0467,35.1741,6.8726,3001.635,25.6114,100.5272832,100.5272832,10.0386,0.114,6.9822123323,3064.3278825798,35.12,27.6062139054,3208.9734283664,5.9116156136,2.0413481476,5.8809,1.9352,71.0957977317,31.5987893622,19.42669872,0.444453686,0.6147925003,0.2732467929,10.4583505903,42.1022123323,35.1924666359,5.8809,1.7625478163,25.3816566885,2999.3144238515,1.7625478163
803,190.143161,41.8952,35.0006,6.8946,3001.635,25.6114,101.2917856,101.2917856,10.0353,0.108,6.950803611,3064.3278825798,35.12,27.6062139054,3208.9734283664,5.9300572129,1.99518846,5.8809,1.9516,71.3408941887,31.83909577,19.58489148,0.4462951598,0.6151208446,0.2745254556,10.3905406927,42.070803611,35.2004507021,5.8809,1.7733003729,25.3725733478,2999.1032772006,1.7733003729
804,190.421362,42.0638,35.2315,6.8323,3014.3664,25.5534,99.2686512,99.2686512,10.0092,0.114,6.9143786282,3064.3278825798,35.12,27.6791429669,3186.7703421547,5.9300572129,1.99518846,5.8809,1.9082,70.4868376158,31.3355108127,19.09955544,0.4445583299,0.6095179221,0.2709662695,10.3304975855,42.0343786282,35.2163347944,5.8809,1.7803703932,25.364489565,3001.643677801,1.7803703932
805,190.624374,42.3638,35.4124,6.9514,3014.3664,25.5534,101.7859152,101.7859152,10.013,0.109,6.8833404808,3064.3278825798,35.12,27.6791429669,3186.7703421547,5.9300572129,1.99518846,5.8809,1.9622,71.810695872,32.1301197082,19.6475086,0.4474280512,0.611498145,0.2736014233,10.2797248427,42.0033404808,35.2287339954,5.8809,1.7832337258,25.3573918935,3004.893301814,1.7832337258
806,190.838352,41.9275,35.033,6.8945,3003.0668,25.7193,105.5012104,105.5012104,10.0339,0.121,6.8676127103,3064.3278825798,35.12,27.6791429669,3186.7703421547,5.9300572129,1.99518846,5.8809,2.0419,71.6403323006,33.1780649091,20.48822041,0.4631199192,0.6175230673,0.2859872331,10.2394259388,41.9876127103,35.2291091959,5.8809,1.7819166359,25.3512738044,3009.3366599279,1.7819166359
807,191.080018,41.9453,34.9805,6.9648,3003.0668,25.7193,102.3313224,102.3313224,10.0416,0.108,6.8743394134,3064.3278825798,35.12,27.7113626753,3164.5771856073,5.9300572129,1.99518846,5.8809,1.9739,72.4268264617,32.1811972009,19.82111424,0.444327037,0.6159222143,0.2736708925,10.2101884254,41.9943394134,35.2186956995,5.8809,1.7770973818,25.3461391065,3012.3164031014,1.7770973818
808,191.329122,41.9727,35.0544,6.9183,3004.6027,25.4757,101.9350864,101.9350864,10.0664,0.116,6.9009908163,3064.3278825798,35.12,27.7113626753,3164.5771856073,5.9533983625,1.9781211849,5.8809,1.9654,71.225536796,32.0729838821,19.78450256,0.4503017503,0.6168588066,0.2777726002,10.191829968,42.0209908163,35.2024301209,5.8809,1.7701136793,25.3420040838,3009.6691328079,1.7701136793
809,191.602126,42.1114,35.2034,6.908,3004.6027,25.4757,103.0305624,103.0305624,9.9818,0.108,6.9325792929,3064.3278825798,35.12,27.6768650464,3149.3077700456,5.9533983625,1.9781211849,5.8809,1.9889,71.1113950834,32.4176658295,19.85280202,0.4558716053,0.6124068933,0.2791789135,10.1834296811,42.0525792929,35.1807715481,5.8809,1.7627029373,25.33889752,3003.6047372042,1.7627029373
810,191.821577,41.9636,34.9884,6.9752,2999.2851,25.4617,100.5832224,100.5832224,10.0262,0.117,6.9513192187,3064.3278825798,35.12,27.6768650464,3149.3077700456,5.9533983625,1.9781211849,5.8809,1.9364,71.8165986146,31.5916211428,19.41473368,0.4398930296,0.6145532574,0.2703376943,10.183424126,42.0713192187,35.1521726203,5.8809,1.7565253026,25.3368566149,3000.8684483553,1.7565253026
811,192.018056,41.9715,35.248,6.7235,2999.2851,25.4617,104.2985176,104.2985176,9.9792,0.109,6.949063128,3064.3278825798,35.12,27.6768650464,3149.3077700456,5.9533983625,1.9781211849,5.8809,2.0161,69.0288625991,32.7585374096,20.11906512,0.4745629028,0.6141624966,0.2914587371,10.1897011968,42.069063128,35.1198509735,5.8809,1.7527447199,25.3359195023,3002.3615540675,1.7527447199
812,192.247396,42.0632,35.3061,6.7571,3002.9645,25.6829,106.0372944,106.0372944,10.0481,0.118,6.9297516961,3064.3278825798,35.12,27.6276857868,3140.9316648193,5.9533983625,1.9781211849,5.8809,2.0534,70.0039290173,33.3455168707,20.63276854,0.4763377904,0.6187568968,0.294737293,10.1997708779,42.0497516961,35.0925842287,5.8809,1.7518718813,25.3361176096,3002.8996755403,1.7518718813
