,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
3040,714.728168,42.4126,35.1197,7.292899999999996,2615.8635,25.5079,126.51570319999999,126.51570319999999,7.35,0.111,7.29293596870702,2558.46125676522,35.12,23.868310744875565,2516.5082596758893,7.2380281516194644,2.539844427814745,7.2106,2.4927,75.47202139134555,34.656773599596626,18.321345,0.45920028323993917,0.5286512013978487,0.24275678141702625,7.600639105062826,42.41293596870702,35.11217664551897,7.2106,2.5781089817830347,25.762530620790468,2609.559653974787
3041,715.00224,42.2855,35.0586,7.2269000000000005,2613.0183,25.5079,126.66487439999997,126.66487439999997,7.371,0.118,7.301569878421766,2558.46125676522,35.12,23.868310744875565,2516.5082596758893,7.2380281516194644,2.539844427814745,7.2106,2.4959,74.73970344903114,34.659896824054805,18.3972789,0.46374142824491105,0.5307943931105947,0.24615134996549798,7.597142662265087,42.421569878421764,35.12681948908037,7.2106,2.5768593501967763,25.747210410970975,2610.4597733263595
3042,715.197987,42.4377,35.0574,7.380299999999998,2613.0183,25.6664,126.66487439999997,126.66487439999997,7.4455,0.115,7.30859619125431,2558.46125676522,35.12,23.868310744875565,2516.5082596758893,7.2380281516194644,2.539844427814745,7.2106,2.4959,76.91677889622831,34.659896824054805,18.58322345,0.45061555256774266,0.5361592258723284,0.24160168583075242,7.593444977136992,42.42859619125431,35.126043258334064,7.2106,2.575621692367088,25.73266947177139,2614.862490736379
3043,715.435471,42.4194,35.0635,7.355900000000005,2612.663,25.6664,128.907104,128.907104,7.4189,0.114,7.309850595769284,2558.46125676522,35.12,23.863833545445377,2515.556519339746,7.2369794071810984,2.557968937590484,7.2106,2.544,76.64436088495468,35.268652267437574,18.8736816,0.4601597803180433,0.5351404260328221,0.2462501008825675,7.589905262502751,42.42985059576928,35.113425543783976,7.2106,2.5744535525577454,25.71902774812934,2616.480898933795
3044,715.683704,42.3821,35.1161,7.265999999999998,2612.663,25.5499,124.94008239999998,124.94008239999998,7.2754,0.111,7.3029560763364145,2558.46125676522,35.12,23.863833545445377,2515.556519339746,7.2369794071810984,2.557968937590484,7.2106,2.4589,75.29732325746328,34.183285355868335,17.88948106,0.45397743076451497,0.5233400146814404,0.23758455528134387,7.5869575797486055,42.42295607633641,35.09538011613648,7.2106,2.573605226270135,25.706373323502987,2613.8633388328376
3045,715.903609,42.2813,34.9872,7.2941,2605.9321,25.5499,125.01000639999998,125.01000639999998,7.4023,0.119,7.290109812407046,2558.46125676522,35.12,23.863833545445377,2515.556519339746,7.2369794071810984,2.557968937590484,7.2106,2.4604,75.6096265465459,34.11430205455247,18.21261892,0.451189929281709,0.5338704831444608,0.2408769855355411,7.5849665721053805,42.41010981240704,35.07814938465541,7.2106,2.5734679087787016,25.694764759261346,2611.1537879832636
3046,716.140066,42.2568,34.9878,7.268999999999998,2605.9321,25.5938,125.29902559999998,125.29902559999998,7.465,0.114,7.275403508481176,2558.46125676522,35.12,23.86567349830273,2514.8478462974067,7.2369794071810984,2.557968937590484,7.2106,2.4666,75.46009887175249,34.19317324712578,18.413169,0.45312918692617227,0.5385042466495203,0.24401199144058808,7.584006873392385,42.395403508481174,35.06575276177715,7.2106,2.5743413153267767,25.684233333052084,2610.26992086527
3047,716.421065,42.3399,34.9328,7.4071,2624.4367,25.5938,125.69526159999997,125.69526159999997,7.4694,0.113,7.260236698598746,2558.46125676522,35.12,23.86567349830273,2514.8478462974067,7.2369794071810984,2.557968937590484,7.2106,2.4751,76.99757890335313,34.54487503117511,18.48751194,0.44864884744669203,0.5351737970774507,0.2401051072424681,7.583892965550328,42.38023669859874,35.05800247468664,7.2106,2.5761989929889326,25.674784665333938,2609.526906214133
3048,716.610864,42.4029,35.0305,7.372399999999999,2624.4367,25.3655,124.54384639999999,124.54384639999999,7.3877,0.114,7.243235204978646,2558.46125676522,35.12,23.86567349830273,2514.8478462974067,7.2246013703498235,2.574609925243366,7.2106,2.4504,75.92787826969291,34.22843116776543,18.10282008,0.45080189184514485,0.5288825535494687,0.2384212557039916,7.584513999256927,42.36323520497864,35.05054225436829,7.2106,2.5786482670118778,25.666400576555215,2610.1924375608987
3049,716.848873,42.219,34.9511,7.2679000000000045,2620.5004,25.3655,122.4554496,122.4554496,7.4557,0.113,7.224403612694374,2558.46125676522,35.12,23.862805177349188,2513.8367901988213,7.2246013703498235,2.574609925243366,7.2106,2.4056,74.77484788645948,33.60399914472247,17.935431920000003,0.4494024407210812,0.5337290910750655,0.23985915621297868,7.586045653782252,42.34440361269437,35.03844235006689,7.2106,2.5810635710156054,25.659040596416684,2615.876898192626
3050,717.096835,42.31,34.8558,7.4542,2620.5004,25.968,127.74636559999998,127.74636559999998,7.4943,0.114,7.206901594477557,2558.46125676522,35.12,23.862805177349188,2513.8367901988213,7.2246013703498235,2.574609925243366,7.2106,2.5191,78.65537489013084,35.05592257744488,18.87889113,0.4456901086087566,0.5385364224345576,0.24002035660462917,7.588825561488983,42.326901594477555,35.02018907163205,7.2106,2.5827439737774993,25.652642539023322,2623.6911818988137
3051,717.315332,42.2147,35.0696,7.145099999999999,2629.8234,25.968,124.43662959999999,124.43662959999999,7.4098,0.112,7.193757628726388,2558.46125676522,35.12,23.862805177349188,2513.8367901988213,7.2246013703498235,2.574609925243366,7.2106,2.4481,75.16382267584152,34.26915867936407,18.13993138,0.4559262349808421,0.5293369338221706,0.24133859527384544,7.593146197400964,42.313757628726385,34.997975453414185,7.2106,2.583079176709362,25.647125532476682,2626.1796030418154
3052,717.548943,42.255,34.9456,7.309400000000004,2629.8234,25.4209,126.18472959999997,126.18472959999997,7.4913,0.115,7.1845351007144345,2558.46125676522,35.12,23.874146209435406,2514.247694661992,7.2246013703498235,2.574609925243366,7.2106,2.4856,75.39706341495003,34.75057573863321,18.620375279999998,0.46090091794931537,0.5358292599250145,0.2469641977635415,7.599148729214126,42.30453510071443,34.97572755165328,7.2106,2.581757498677429,25.642399169590696,2623.7122232533698
3053,717.827589,42.4279,35.1216,7.3063,2618.715,25.4209,125.43421199999999,125.43421199999999,7.3953,0.114,7.176346302715579,2558.46125676522,35.12,23.874146209435406,2514.247694661992,7.193767004154631,2.6020464276028528,7.2106,2.4695,75.36278398039256,34.39797362672132,18.26269335,0.45643183292791806,0.5309235232337356,0.24233039685412203,7.606746821666208,42.29634630271558,34.95837223684887,7.2106,2.5789000499320798,25.63837439524925,2623.6134627123733
3054,718.0203,42.4041,34.9701,7.4339999999999975,2618.715,25.578,122.61860559999998,122.61860559999998,7.4239,0.111,7.168184165404,2513.030831125109,35.12,23.874146209435406,2514.247694661992,7.193767004154631,2.6020464276028528,7.2106,2.4091,77.24934074785824,33.62584652402602,17.88491749,0.4352897539123439,0.5318800666392455,0.23152194331827824,7.615546491094816,42.288184165404,34.951319406540975,7.2106,2.574998106115058,25.634967865812758,2626.4700588216165
3055,718.255536,42.387,34.9126,7.474400000000003,2612.663,25.578,124.45061439999998,124.45061439999998,7.3908,0.119,7.1641065317854995,2513.030831125109,35.12,23.881137076069344,2516.1668493842744,7.193767004154631,2.6020464276028528,7.2106,2.4484,77.69884000843925,34.04936816936449,18.09563472,0.4382223488235632,0.5314528783615236,0.23289452864463028,7.624810529992039,42.2841065317855,34.95772675181403,7.2106,2.5706833332047982,25.632099524310878,2625.296523730537
