,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
793,196.586,33.9479,28.3444,109.6453728,7.3748,2.1308,2400.4609,26.1382,-0.0036,5.6035
794,196.834,33.9196,28.2878,107.0488616,7.4111,2.0751,2408.9418,26.3786,-0.0036,5.6318
795,197.081,34.054,28.4716,106.2796976,7.4097,2.0586,2417.1716,25.8097,-0.0036,5.5824
796,197.328,33.9671,28.4433,107.9951664,7.4283,2.0954,2420.4479,26.004,-0.0036,5.5238
797,197.578,34.06,28.4847,106.9789376,7.4223,2.0736,2419.0427,26.2284,-0.0036,5.5753
798,197.826,34.0873,28.4676,109.8504832,7.4184,2.1352,2418.4187,25.933,-0.0036,5.6197
799,198.074,33.7258,28.1242,106.7085648,7.4581,2.0678,2418.2626,26.0464,-0.0036,5.6016
800,198.328,33.8833,28.3252,107.0488616,7.3643,2.0751,2421.3857,25.79,-0.0036,5.5581
801,198.576,33.9812,28.3726,108.4286952,7.4218,2.1047,2401.8447,26.0464,-0.0036,5.6086
802,198.824,33.9883,28.3979,107.883288,7.4196,2.093,2409.4062,26.1202,-0.0036,5.5904
803,199.073,34.0489,28.4777,105.8974464,7.4329,2.0504,2420.1354,26.0799,-0.0036,5.5712
804,199.321,34.0368,28.4645,105.4219632,7.4077,2.0402,2416.7043,25.79,-0.0036,5.5723
805,199.569,33.9025,28.304,104.5409208,7.4826,2.0213,2414.2148,26.1764,-0.0036,5.5985
806,199.819,33.8318,28.2898,106.8017968,7.4048,2.0698,2423.1066,26.1945,-0.0036,5.542
807,200.066,33.954,28.4393,105.738952,7.3452,2.047,2411.7307,25.8756,-0.0036,5.5147
808,200.314,33.9075,28.3524,107.5010368,7.4031,2.0848,2404.4626,25.9973,-0.0036,5.5551
809,200.568,33.961,28.4181,105.9160928,7.4484,2.0508,2413.5932,25.7857,-0.0036,5.5429
810,200.816,34.1125,28.5463,109.7386048,7.4026,2.1328,2417.7949,26.1023,-0.0036,5.5662
811,201.064,34.0065,28.4171,107.4544208,7.4484,2.0838,2415.9257,26.1359,-0.0036,5.5894
812,201.314,34.0388,28.4332,108.1303528,7.4038,2.0983,2416.7043,26.1224,-0.0036,5.6056
813,201.561,33.9913,28.4191,111.1603928,7.5047,2.1633,2415.9257,26.2306,-0.0036,5.5722
814,201.809,34.0338,28.3908,107.0954776,7.4654,2.0761,2429.071,26.2487,-0.0036,5.643
815,202.06,34.0146,28.4504,108.2468928,7.4315,2.1008,2424.0466,25.9885,-0.0036,5.5642
816,202.308,34.0045,28.408,109.2398136,7.4467,2.1221,2422.4807,25.9286,-0.0036,5.5965
817,202.555,34.0327,28.4312,110.6196472,7.4613,2.1517,2426.2421,26.2012,-0.0036,5.6015
818,202.802,34.0792,28.4756,109.0813192,7.4487,2.1187,2430.3305,26.3565,-0.0036,5.6036
819,203.051,33.954,28.3666,108.4939576,7.4681,2.1061,2424.6735,26.0978,-0.0036,5.5874
820,203.299,33.7167,28.1586,105.4452712,7.5066,2.0407,2431.9064,26.326,-0.0036,5.5581
821,203.547,33.9782,28.413,108.7410224,7.4446,2.1114,2427.8129,25.8845,-0.0036,5.5652
822,203.794,33.956,28.4322,108.3820792,7.4981,2.1037,2419.6669,26.1764,-0.0036,5.5238
823,204.042,33.9247,28.3575,104.969788,7.5313,2.0305,2430.6455,26.3397,-0.0036,5.5672
824,204.289,34.0095,28.4453,103.8183728,7.4026,2.0058,2425.6145,25.9352,-0.0036,5.5642
825,204.536,34.1418,28.5605,103.9302512,7.4288,2.0082,2418.1066,26.118,-0.0036,5.5813
826,204.784,34.0368,28.5039,105.4452712,7.4574,2.0407,2417.3273,26.2533,-0.0036,5.5329
827,205.032,34.0711,28.4857,107.3891584,7.3941,2.0824,2422.0112,26.0575,-0.0036,5.5854
828,205.279,33.9267,28.3444,108.8109464,7.4734,2.1129,2420.7604,26.1562,-0.0036,5.5823
829,205.527,33.9954,28.4363,104.4290424,7.4467,2.0189,2428.2846,26.3192,-0.0036,5.5591
830,205.775,33.953,28.4201,104.923172,7.3946,2.0295,2428.5991,26.2125,-0.0036,5.5329
831,206.023,33.9711,28.41,105.622412,7.4266,2.0445,2415.1477,26.0866,-0.0036,5.5611
832,206.271,33.9156,28.3333,107.16074,7.4373,2.0775,2427.9702,26.0374,-0.0036,5.5823
833,206.519,34.1176,28.4827,106.9556296,7.4734,2.0731,2413.4379,26.326,-0.0036,5.6349
834,206.766,33.9257,28.3373,108.1117064,7.5294,2.0979,2430.3305,26.3283,-0.0036,5.5884
835,207.014,33.9873,28.4019,110.6196472,7.4242,2.1517,2434.9067,25.8779,-0.0036,5.5854
836,207.263,34.0327,28.4211,105.5338416,7.3692,2.0426,2417.4831,26.2487,0.2717,5.6116
837,207.51,34.0085,28.4201,108.5172656,7.43,2.1066,2419.9792,26.3055,0.8576,5.5884
838,207.757,33.9812,28.3171,106.1678192,7.5808,2.0562,2426.2421,26.2125,1.4436,5.6641
839,208.004,34.1307,28.2343,105.9627088,7.9288,2.0518,2456.1174,26.2284,2.0315,5.8964
840,208.251,34.1469,28.1373,109.6686808,8.3454,2.1313,2528.6582,25.8602,2.6205,6.0096
841,208.498,34.3428,27.899,104.8112936,9.2291,2.0271,2669.7302,25.8624,3.2057,6.4438
842,208.752,34.574,27.7465,108.2468928,10.2416,2.1008,3014.7119,25.4149,3.8102,6.8275
843,209,34.9678,27.3628,109.0347032,11.4321,2.1177,3184.9838,25.5237,4.3973,7.605
844,209.247,35.2647,27.4072,108.3587712,12.1575,2.1032,3367.4567,25.2398,4.4905,7.8575
845,209.494,35.499,27.4375,106.1678192,12.7086,2.0562,3542.4145,25.6443,4.4905,8.0615
846,209.742,35.494,27.4496,109.6453728,12.7973,2.1308,3558.55,25.4298,4.4905,8.0444
847,209.99,35.3395,27.3386,108.3354632,12.8337,2.1027,3564.6386,25.7355,4.4905,8.0009
848,210.237,35.5,27.4769,108.0417824,12.7629,2.0964,3559.2255,25.4489,4.4905,8.0231
849,210.485,35.4758,27.4103,110.097548,12.8746,2.1405,3579.6105,26.1764,4.4905,8.0655
850,210.732,35.4819,27.5012,108.1303528,12.7816,2.0983,3570.0686,25.466,4.4905,7.9807
851,210.991,35.5293,27.5426,107.0954776,12.7908,2.0761,3551.1364,25.3091,4.4905,7.9867
852,211.239,35.496,27.4183,107.0022456,12.8438,2.0741,3554.8393,25.3852,4.4905,8.0777
853,211.489,35.5657,27.5678,109.5334944,12.8288,2.1284,3557.8747,25.3218,4.4905,7.9979
854,211.737,35.5616,27.4941,108.605836,12.7922,2.1085,3557.5373,25.4511,4.4905,8.0675
855,211.985,35.4324,27.4163,107.6362232,12.855,2.0877,3567.0122,25.5237,4.4905,8.0161
856,212.233,35.4617,27.4648,108.1769688,12.7835,2.0993,3558.55,25.79,4.4905,7.9969
857,212.48,35.3809,27.3194,109.1512432,12.8097,2.1202,3555.5134,25.801,4.4905,8.0615
858,212.727,35.4909,27.4224,108.2235848,12.838,2.1003,3561.2536,25.7769,4.4905,8.0685
859,212.975,35.4677,27.4335,106.8017968,12.8596,2.0698,3560.2392,25.7747,4.4905,8.0342
860,213.223,35.6212,27.5577,109.8504832,12.7934,2.1352,3556.1877,25.5366,4.4905,8.0635
861,213.471,35.497,27.4113,109.0813192,12.8933,2.1187,3570.0686,25.6119,4.4905,8.0857
862,213.723,35.393,27.383,108.0650904,12.8094,2.0969,3553.8286,25.417,4.4905,8.01
863,213.97,35.2112,27.2335,107.7481016,12.7212,2.0901,3548.7839,25.3091,4.4905,7.9777
864,214.219,35.4344,27.3992,107.0721696,12.7685,2.0756,3537.7358,25.9176,4.4905,8.0352
865,214.467,35.5707,27.5799,107.0022456,12.7944,2.0741,3554.5024,25.6464,4.4905,7.9908
866,214.714,35.4354,27.4163,107.3658504,12.7779,2.0819,3553.4919,25.6076,4.4905,8.0191
867,214.962,35.4122,27.4163,106.8437512,12.798,2.0707,3568.0305,25.7747,4.4905,7.9959
868,215.211,35.5435,27.5102,107.0721696,12.8729,2.0756,3565.9946,25.6833,4.4905,8.0333
869,215.458,35.601,27.5668,107.4544208,12.8729,2.0838,3569.3889,25.3598,4.4905,8.0342
870,215.706,35.5364,27.5001,106.5966864,12.7835,2.0654,3557.8747,25.5194,4.4905,8.0363
871,215.956,35.5071,27.4507,107.5243448,12.7091,2.0853,3555.5134,25.6594,4.4905,8.0564
872,216.204,35.5263,27.4941,107.906596,12.7358,2.0935,3557.8747,25.4532,4.4905,8.0322
873,216.452,35.499,27.4527,108.7643304,12.7782,2.1119,3550.1276,25.434,4.4905,8.0463
874,216.7,35.394,27.3224,106.391576,12.8783,2.061,3572.7895,25.9154,4.4905,8.0716
875,216.948,35.5657,27.4416,108.5405736,12.8327,2.1071,3565.9946,25.3344,4.9209,8.1241
876,217.196,35.7707,27.0073,110.6429552,13.5225,2.1522,3709.9326,25.7333,5.5096,8.7634
877,217.444,36.3069,26.6034,107.7247936,14.7779,2.0896,3850.8933,25.8933,6.0995,9.7035
878,217.692,37.0128,25.9894,108.722376,15.7451,2.111,4119.0683,25.0072,6.689,11.0234
879,217.943,37.4672,25.637,110.2327344,16.5895,2.1434,4402.4418,24.779,7.284,11.8302
880,218.191,38.5457,24.9382,108.67576,18.0047,2.11,4666.5009,24.4089,7.8763,13.6075
881,218.439,39.8968,24.0546,105.9627088,19.0676,2.0518,4886.6303,23.9305,8.463,15.8422
882,218.686,40.5886,23.9152,107.8180256,19.7264,2.0916,5054.5893,24.1031,8.4856,16.6734
883,218.934,40.8794,23.994,108.1536608,20.0465,2.0988,5097.1865,23.7436,8.4856,16.8854
884,219.188,40.9824,24.0102,108.1769688,20.1507,2.0993,5114.5664,24.2493,8.4856,16.9722
885,219.436,40.7027,23.8395,107.5010368,20.0405,2.0848,5097.8793,24.2783,8.4856,16.8632
886,219.684,40.8814,24.099,107.7947176,20.102,2.0911,5101.3466,23.9286,8.4856,16.7824
887,219.932,40.8259,23.9768,108.629144,20.1214,2.109,5097.8793,24.1664,8.4856,16.8491
888,220.18,40.9955,24.0283,110.4378448,20.2079,2.1478,5106.9042,23.7584,8.4856,16.9672
889,220.427,40.9127,24.0122,106.6433024,20.1781,2.0664,5117.3579,24.2467,8.4856,16.9005
890,220.675,40.8279,23.9506,110.167472,20.1864,2.142,5124.351,24.6551,8.4856,16.8773
891,220.93,40.7592,23.9314,107.85998,20.1595,2.0925,5108.9916,24.1338,8.4856,16.8278
892,221.178,40.9471,24.0829,107.7014856,20.19,2.0891,5111.081,24.1338,8.4856,16.8642
893,221.425,40.9551,24.0768,106.0559408,20.1915,2.0538,5104.124,24.0726,8.4856,16.8783
894,221.672,40.8865,24.0596,110.0089776,20.1466,2.1386,5097.8793,24.257,8.4856,16.8269
895,221.92,41.043,24.1586,107.7947176,20.1231,2.0911,5099.9589,24.2145,8.4856,16.8844
896,222.168,40.8996,24.0233,109.1046272,20.2244,2.1192,5120.852,23.9569,8.4856,16.8763
897,222.416,41.0066,24.1738,106.8437512,20.1711,2.0707,5108.9916,24.4836,8.4856,16.8328
898,222.665,40.943,24.0011,106.5966864,20.1454,2.0654,5114.5664,24.2822,8.4856,16.9419
899,222.913,40.8744,24.0203,108.652452,20.2019,2.1095,5125.0512,24.0669,8.4856,16.8541
900,223.161,40.9198,24.0273,106.8903672,20.2201,2.0717,5118.7548,24.2319,8.4856,16.8925
901,223.409,40.9279,24.0829,110.3912288,20.151,2.1468,5117.3579,24.0099,8.4856,16.845
902,223.664,40.9188,24.0253,109.8970992,20.2099,2.1362,5115.9619,24.2899,8.4856,16.8935
903,223.911,40.839,24.0162,109.8970992,20.1134,2.1362,5108.9916,24.4246,8.4856,16.8228
904,224.159,40.9925,24.0879,108.67576,20.175,2.11,5116.6596,24.4011,8.4856,16.9046
905,224.407,40.8017,23.9193,111.3655032,20.1752,2.1677,5122.9506,24.5568,8.4856,16.8824
906,224.66,40.842,23.997,109.2864296,20.1563,2.1231,5110.3842,24.2299,8.4856,16.845
907,224.908,41.0036,24.1374,111.7710624,20.2617,2.1764,5113.1713,24.1491,8.4856,16.8662
908,225.156,40.938,24.0314,108.8575624,20.2065,2.1139,5118.7548,23.9324,8.4856,16.9066
909,225.403,40.9743,24.0354,109.0580112,20.1973,2.1182,5113.8686,24.2609,8.4856,16.9389
910,225.652,40.9349,24.0829,108.1536608,20.1442,2.0988,5104.8188,24.2454,8.4856,16.852
911,225.9,40.9895,24.1,109.6686808,20.1701,2.1313,5115.9619,24.0058,8.4856,16.8895
912,226.148,40.9673,24.0122,107.5662992,20.2312,2.0862,5119.4541,24.2616,8.4856,16.9551
913,226.396,40.9006,24.1081,111.565952,19.9641,2.172,5086.8149,23.4844,8.4856,16.7925
914,226.644,40.8249,24.0354,104.5409208,20.0931,2.0213,5089.5766,23.7634,8.4856,16.7895
915,226.897,40.9501,24.0748,108.0417824,20.1764,2.0964,5108.9916,24.107,8.4856,16.8753
916,227.145,41.049,24.1889,109.9157456,20.2079,2.1366,5113.8686,23.6862,8.4856,16.8601
917,227.393,40.8885,24.0041,108.582528,20.2053,2.108,5112.4746,23.9136,8.4856,16.8844
918,227.64,40.9986,24.1778,110.2327344,20.1738,2.1434,5101.3466,24.1645,8.4856,16.8208
919,227.887,40.9703,24.1162,110.5497232,20.2285,2.1502,5118.0566,23.8985,8.4856,16.8541
920,228.143,41.0198,24.1889,111.5006896,20.2031,2.1706,5116.6596,24.0345,8.4856,16.8309
921,228.391,40.8521,24.0253,109.6034184,20.1592,2.1299,5107.6,24.0118,8.4856,16.8268
922,228.639,40.9319,24.0899,111.2722712,20.1095,2.1657,5101.3466,24.2628,8.3499,16.842
923,228.886,40.8845,24.2838,107.184048,20.157,2.078,5111.7773,23.989,7.7624,16.6007
924,229.133,40.015,25.2664,112.311808,19.5628,2.188,4994.0073,24.6184,7.1741,14.7486
925,229.385,38.9547,25.8188,109.398308,18.6249,2.1255,4821.291,25.0196,6.5767,13.1359
926,229.633,38.3306,26.2146,108.2702008,17.8815,2.1013,4595.5883,24.9109,5.9873,12.116
927,229.881,37.4944,26.8761,107.906596,16.701,2.0935,4347.3222,25.2084,5.3958,10.6183
928,230.13,36.6815,27.177,109.0160568,15.431,2.1173,4088.976,25.345,4.8047,9.5045
929,230.378,36.1918,27.18,108.9461328,14.6017,2.1158,3983.0058,25.5323,4.2156,9.0118
930,230.626,35.9969,27.385,107.4777288,14.1334,2.0843,3799.777,25.3112,3.6265,8.6119
931,230.874,35.6757,27.6829,106.9789376,13.2195,2.0736,3692.7622,25.543,3.0375,7.9928
932,231.13,35.2708,27.794,112.1999296,12.2561,2.1856,3458.1335,26.2103,2.4285,7.4768
933,231.378,34.8931,27.996,108.2002768,11.2632,2.0998,3315.9431,25.8646,1.8379,6.8971
934,231.627,34.8598,28.098,107.3192344,10.6124,2.0809,3172.8571,26.0843,1.2468,6.7618
935,231.874,34.5629,28.3201,108.5172656,9.7242,2.1066,3021.978,26.2714,0.6589,6.2428
936,232.121,34.3518,28.5504,109.1931976,8.6665,2.1211,2858.6105,25.7704,0.0738,5.8014
937,232.368,34.0277,28.4322,107.6362232,7.8091,2.0877,2656.8337,26.1539,-0.0044,5.5955
938,232.622,34.0519,28.4817,108.9228248,7.5001,2.1153,2493.8247,26.0664,-0.0044,5.5702
939,232.87,34.1014,28.5928,109.0160568,7.4487,2.1173,2439.5004,26.1202,-0.0044,5.5086
940,233.119,34.0136,28.3959,109.328384,7.4698,2.124,2419.0427,26.2306,-0.0044,5.6177
941,233.367,34.054,28.5271,109.0160568,7.3956,2.1173,2426.5561,26.0486,-0.0044,5.5269
942,233.615,33.9348,28.3817,108.4706496,7.382,2.1056,2414.8366,26.004,-0.0044,5.5531
943,233.863,34.1044,28.4938,107.7014856,7.3929,2.0891,2413.5932,26.3055,-0.0044,5.6106
944,234.112,33.851,28.3181,106.9789376,7.4455,2.0736,2418.2626,26.301,-0.0044,5.5329
945,234.36,33.8823,28.3353,105.622412,7.5241,2.0445,2423.7331,26.3809,-0.0044,5.547
946,234.608,34.0681,28.4342,107.4311128,7.4608,2.0833,2429.206,25.9707,-0.0044,5.6339
947,234.855,34.159,28.5968,106.9556296,7.4131,2.0731,2417.6391,26.5537,-0.0044,5.5622
948,235.103,34.0661,28.4423,109.7152968,7.4504,2.1323,2419.6669,25.964,-0.0044,5.6238
949,235.351,34.0661,28.4716,105.2634688,7.4378,2.0368,2420.6042,26.0464,-0.0044,5.5945
950,235.598,34.0984,28.5605,106.414884,7.4116,2.0615,2421.0729,25.9929,-0.0044,5.5379
951,235.846,34.0196,28.4918,107.5429912,7.456,2.0857,2416.0815,26.6281,-0.0044,5.5278
952,236.094,34.0196,28.4676,106.438192,7.3891,2.062,2425.6145,26.2692,-0.0044,5.552
953,236.341,33.9247,28.305,108.582528,7.4642,2.108,2423.7331,26.452,-0.0044,5.6197
954,236.589,33.961,28.3272,106.6852568,7.4669,2.0673,2427.8129,26.9611,-0.0044,5.6338
955,236.836,33.9429,28.41,107.5662992,7.4819,2.0862,2429.8581,26.2103,-0.0044,5.5329
956,237.084,33.9136,28.2888,110.7082176,7.4189,2.1536,2428.2846,26.062,-0.0044,5.6248
957,237.334,34.0105,28.4039,110.7315256,7.4121,2.1541,2421.5419,26.0642,-0.0044,5.6066
958,237.582,34.1782,28.6271,105.1282824,7.3711,2.0339,2415.1477,25.8801,-0.0044,5.5511
959,237.829,34.0782,28.4726,108.0650904,7.368,2.0969,2414.0595,26.0107,-0.0044,5.6056
960,238.083,33.9651,28.4443,105.8508304,7.4465,2.0494,2413.5932,26.0978,-0.0044,5.5208
961,238.331,33.85,28.2666,109.375,7.4436,2.125,2419.3547,26.2669,-0.0044,5.5834
962,238.58,34.0247,28.4908,112.6754128,7.4283,2.1958,2414.9921,26.1404,-0.0044,5.5339
963,238.827,33.8883,28.3696,107.3425424,7.4317,2.0814,2416.8601,26.475,-0.0044,5.5187
964,239.075,33.9025,28.3807,107.6828392,7.3125,2.0887,2415.3034,26.0263,-0.0044,5.5218
965,239.323,33.8843,28.2979,106.391576,7.3854,2.061,2400.1535,26.19,-0.0044,5.5864
966,239.57,33.9853,28.4514,112.7639832,7.4295,2.1977,2411.1103,26.1202,-0.0044,5.5339
967,239.819,34.0378,28.4968,109.2398136,7.3997,2.1221,2417.6391,25.8999,-0.0044,5.541
968,240.067,34.0307,28.509,107.7014856,7.4041,2.0891,2416.0815,26.2238,-0.0044,5.5217
969,240.315,34.0711,28.5514,106.8204432,7.4058,2.0702,2413.5932,25.9663,-0.0044,5.5197
970,240.563,33.9883,28.4352,106.3263136,7.4145,2.0596,2414.6811,26.2692,-0.0044,5.5531
971,240.811,33.9449,28.4564,109.2631216,7.3483,2.1226,2406.3142,25.8273,-0.0044,5.4885
972,241.058,34.0176,28.4494,109.444924,7.3454,2.1265,2399.2321,26.6109,0.1329,5.5682
973,241.305,33.9732,28.3908,105.692336,7.4959,2.046,2410.9553,26.0597,0.3273,5.5824
974,241.551,34.0348,28.4726,109.1512432,7.4678,2.1202,2428.4418,25.79,0.5224,5.5622
975,241.798,33.9116,28.3393,110.7315256,7.5725,2.1541,2431.4335,26.2669,0.7176,5.5723
976,242.045,33.752,28.1343,110.6616016,7.429,2.1526,2436.3305,26.1877,0.9144,5.6177
977,242.292,34.062,28.411,107.5243448,7.5044,2.0853,2429.3857,26.0888,1.1111,5.651
978,242.539,33.9025,28.2898,108.699068,7.6838,2.1105,2440.6118,26.1719,1.3075,5.6127
979,242.793,33.8752,28.2,107.9951664,7.7364,2.0954,2468.8918,26.0419,1.5062,5.6752
980,243.04,33.9408,28.2121,107.0954776,7.8704,2.0761,2478.028,26.1764,1.7018,5.7287
981,243.287,34.0186,28.2181,106.6852568,8.0803,2.0673,2516.7785,25.7507,1.8978,5.8005
982,243.534,34.162,28.2616,108.1536608,8.3389,2.0988,2566.1496,25.9308,2.0953,5.9004
983,243.781,34.1842,28.1232,105.64572,8.5371,2.045,2614.8969,25.6097,2.2917,6.061
984,244.028,34.3468,28.2595,109.351692,8.6736,2.1245,2654.7817,26.0799,2.4869,6.0873
985,244.275,34.3135,28.104,109.0347032,9.1268,2.1177,2714.8874,26.4566,2.6824,6.2095
986,244.523,34.4781,28.1555,107.836672,9.4406,2.092,2788.5546,25.6464,2.8772,6.3226
987,244.776,34.575,28.0778,107.4544208,9.7763,2.0838,2912.1689,25.4298,3.0779,6.4972
988,245.023,34.4963,27.8485,110.913328,10.159,2.158,2979.7377,26.3055,3.2747,6.6478
989,245.27,34.8406,28.0051,107.6828392,10.5017,2.0887,3030.5478,25.8558,3.471,6.8355
990,245.517,34.8164,27.8516,110.2793504,10.7137,2.1444,3082.3605,25.7573,3.6662,6.9648
991,245.765,34.9042,27.7465,105.5571496,11.0564,2.0431,3194.7521,25.9352,3.8614,7.1577
992,246.013,35.086,27.7576,104.3125024,11.4454,2.0164,3245.9101,25.3408,4.0597,7.3284
993,246.262,35.3233,27.7233,107.7947176,11.8446,2.0911,3303.0917,25.5753,4.2553,7.6
994,246.511,35.3405,27.5759,109.0347032,12.222,2.1177,3424.0322,25.3323,4.4532,7.7646
995,246.759,35.4586,27.4991,104.6061832,12.436,2.0227,3475.4401,25.6443,4.6516,7.9595
996,247.007,35.5748,27.3971,107.7947176,12.822,2.0911,3570.0686,25.6443,4.846,8.1777
997,247.262,35.5435,27.1679,109.0580112,13.3014,2.1182,3620.7395,26.4038,5.0487,8.3756
998,247.51,35.806,27.1578,106.7318728,13.5428,2.0683,3707.3652,25.7704,5.2446,8.6482
999,247.758,35.9292,27.1265,110.9785904,13.8009,2.1594,3752.6269,25.2021,5.4402,8.8027
1000,248.005,36.0978,26.9861,108.9927488,14.155,2.1168,3852.8715,25.6162,5.6358,9.1117
1001,248.253,36.4584,27.0185,105.8508304,14.6075,2.0494,3901.3732,25.2419,5.8353,9.4399
1002,248.501,36.4483,26.6064,107.0721696,15.1635,2.0756,4029.6582,25.9021,6.0293,9.8419
1003,248.75,36.6007,26.5216,110.167472,15.2861,2.142,4101.4985,25.3091,6.2253,10.0791
1004,248.997,36.8502,26.4398,108.8109464,15.6765,2.1129,4146.854,25.4022,6.4248,10.4104
1005,249.25,37.0633,26.1803,107.836672,16.2165,2.092,4259.9116,25.3492,6.6243,10.883
1006,249.498,37.3612,25.9894,106.9136752,16.5815,2.0722,4349.3388,24.5965,6.8195,11.3718
1007,249.746,37.656,25.9995,107.3658504,16.8874,2.0819,4437.8696,24.5192,7.0151,11.6565
1008,249.994,37.963,25.7622,106.0093248,17.2831,2.0528,4483.5004,24.7346,7.2138,12.2008
1009,250.246,38.269,25.6006,108.652452,17.7032,2.1095,4582.6713,24.5846,7.4138,12.6684
1010,250.494,38.6073,25.2714,111.4307656,18.0815,2.1691,4657.8066,24.4541,7.6093,13.3359
1011,250.743,38.7981,25.123,110.2327344,18.3272,2.1434,4747.4365,24.323,7.8085,13.6751
1012,250.991,39.4131,24.9463,106.9369832,18.8064,2.0727,4817.5747,24.4207,8.0032,14.4668
1013,251.246,39.7464,24.6352,106.3030056,19.1304,2.0591,4888.541,24.1645,8.2044,15.1112
1014,251.494,40.221,24.2596,111.3841496,19.5475,2.1681,4977.4355,24.0879,8.4027,15.9614
1015,251.742,40.6037,24.1081,107.3192344,19.8568,2.0809,5031.5307,23.9475,8.4848,16.4956
1016,251.99,40.8845,24.2333,111.0252064,19.9758,2.1604,5071.6796,24.0383,8.4848,16.6512
1017,252.238,40.8471,24.2131,111.4074576,19.9978,2.1686,5087.5048,23.6678,8.4848,16.634
1018,252.495,40.8148,24.1354,107.5662992,20.1001,2.0862,5086.8149,24.1991,8.4848,16.6794
1019,252.743,40.6855,23.9789,107.6595312,20.0373,2.0882,5089.5766,24.1491,8.4848,16.7066
1020,252.991,40.7501,24.1404,108.4473416,19.9762,2.1051,5083.3671,24.0879,8.4848,16.6097
1021,253.238,40.7572,24.0778,110.2094264,20.1333,2.1429,5092.3413,24.2299,8.4848,16.6794
1022,253.486,40.7986,24.2222,109.1046272,20.0301,2.1192,5080.6123,24.1051,8.4848,16.5764
1023,253.734,40.7946,24.1818,112.9457856,20.0087,2.2016,5082.6782,23.8879,8.4848,16.6128
1024,253.991,40.8754,24.2556,108.4053872,19.928,2.1042,5084.7456,23.8835,8.4848,16.6198
1025,254.24,40.7946,24.1243,109.2631216,20.1425,2.1226,5102.041,24.2802,8.4848,16.6703
1026,254.488,40.8804,24.2848,107.953212,20.0722,2.0945,5086.8149,24.537,8.4848,16.5956
1027,254.736,40.6885,24.092,110.820096,19.983,2.156,5089.5766,24.5489,8.4848,16.5965
1028,254.983,40.7481,24.1748,109.0347032,19.9731,2.1177,5077.1728,23.7752,8.4848,16.5733
1029,255.238,40.7633,24.1414,108.3354632,20.1161,2.1027,5077.8603,23.9777,8.4848,16.6219
1030,255.485,40.6714,24.0576,110.4145368,20.0182,2.1473,5094.4165,23.8087,8.4848,16.6138
1031,255.733,40.7754,24.1374,107.929904,20.0242,2.094,5082.6782,24.0213,8.4848,16.638
1032,255.981,40.8269,24.1253,109.6220648,20.0923,2.1303,5089.5766,24.0213,8.4848,16.7016
1033,256.228,40.7269,24.1859,109.328384,20.0865,2.124,5090.2675,24.2338,8.4848,16.541
1034,256.476,40.6896,24.1021,109.0160568,20.0405,2.1173,5090.9584,24.2177,8.4848,16.5875
1035,256.733,40.8249,24.1909,110.097548,19.9806,2.1405,5077.1728,24.2319,8.4848,16.634
1036,256.98,40.8602,24.1808,109.2864296,20.0397,2.1231,5092.3413,24.1664,8.4848,16.6794
1037,257.229,40.8744,24.1909,106.1212032,20.1011,2.0552,5093.0327,24.2299,8.4848,16.6835
1038,257.477,40.7108,24.1374,109.0580112,20.0397,2.1182,5077.1728,24.1165,8.3325,16.5734
1039,257.725,40.637,24.2535,108.1536608,20.049,2.0988,5078.5483,24.0364,8.1353,16.3835
1040,257.979,40.5209,24.3586,111.4074576,19.9809,2.1686,5078.5483,24.3581,7.9326,16.1623
1041,258.227,40.4926,24.5444,106.5267624,19.8514,2.0639,5048.4653,24.3717,7.7386,15.9482
1042,258.475,40.0362,24.6534,108.5172656,19.597,2.1066,4984.0512,24.201,7.5427,15.3828
1043,258.723,39.8716,24.9291,108.4939576,19.3279,2.1061,4942.665,24.6204,7.3427,14.9425
1044,258.971,39.5565,25.2795,110.2327344,19.1251,2.1434,4900.039,25.0312,7.1484,14.277
1045,259.22,39.1455,25.5704,109.7805592,18.6484,2.1337,4821.291,24.5746,6.9504,13.5751
1046,259.468,38.9446,25.6764,109.5801104,18.4676,2.1294,4744.4331,24.6464,6.7533,13.2682
1047,259.716,38.3639,25.7461,106.8670592,17.995,2.0712,4654.9155,24.5389,6.5589,12.6178
1048,259.964,38.1791,26.0904,109.7152968,17.6656,2.1323,4593.3364,24.9826,6.3617,12.0887
1049,260.215,38.0812,26.2469,109.4635704,17.4463,2.1269,4522.4311,24.7225,6.163,11.8343
1050,260.462,37.5439,26.2358,108.4053872,16.9482,2.1042,4421.6484,24.7992,5.9674,11.3081
1051,260.709,37.2844,26.3833,109.398308,16.5665,2.1255,4378.7949,25.4149,5.7707,10.9011
1052,260.957,37.0511,26.6337,110.2094264,16.1344,2.1429,4278.8681,25.5366,5.5735,10.4174
1053,261.204,36.8199,26.6175,110.6429552,15.957,2.1522,4182.0004,25.1729,5.3791,10.2024
1054,261.452,36.5856,26.9013,108.5172656,15.3981,2.1066,4125.4125,25.0505,5.1828,9.6843
1055,261.699,36.3705,27.0154,108.67576,14.9577,2.11,4011.5532,25.2754,4.9848,9.3551
1056,261.951,36.316,26.9993,106.9789376,14.7415,2.0736,3958.6191,25.2628,4.7857,9.3167
