,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
1839,101.572,41.2589,30.0295,142.4257,14.6647,3.0597,4326.5073,27.6711,11.2294,12.26
1840,101.925,41.5538,30.2229,144.7507,14.0955,3.1619,4265.8071,28.0897,11.3309,12.26
1841,102.28,41.2895,30.1449,145.7934,14.0207,3.1837,4147.2744,28.8711,11.1446,12.26
1842,102.633,41.4515,30.3717,149.7714,14.0561,3.1923,4309.7255,28.7709,11.0798,12.26
1843,102.983,41.4712,30.2297,144.5863,13.957,3.2045,4025.7651,28.4923,11.2415,12.26
1844,103.342,41.6045,30.3519,145.7673,13.8381,3.157,4076.8254,27.1481,11.2526,12.26
1845,103.704,41.2915,30.2726,149.8665,14.0254,3.1877,4378.9228,28.0035,11.0189,12.26
1846,104.057,41.4921,29.9221,145.7673,14.0339,3.1733,4269.4497,28.0887,11.57,12.26
1847,104.414,41.3952,30.1109,148.0091,14.0876,3.2091,4253.9111,28.7585,11.2843,12.26
1848,104.767,41.3168,29.9344,146.0019,13.8862,3.1785,4194.4355,28.8005,11.3824,12.26
1849,105.123,41.3329,30.4277,144.9332,13.9101,3.1735,4185.0732,27.2892,10.9052,12.26
1850,105.485,41.3222,30.3024,149.6513,14.0153,3.183,4062.1049,28.6175,11.0198,12.26
1851,105.844,41.2448,30.1211,149.6464,13.8057,3.1568,4137.3603,27.8655,11.1237,12.26
1852,106.205,41.313,30.0872,146.3147,14.0829,3.1789,4369.7802,27.4762,11.2258,12.26
1853,106.563,41.6318,30.413,144.385,13.9894,3.1794,4071.2929,29.1712,11.2188,12.26
1854,106.921,41.3882,30.1207,144.5161,14.0404,3.1706,4112.0302,29.6056,11.2675,12.26
1855,107.277,41.3325,29.9919,144.3858,14.0339,3.1636,4200.1123,29.4848,11.3406,12.26
1856,107.632,41.3712,30.2693,144.4974,14.0558,3.1749,4176.7216,27.6009,11.1019,12.26
1857,107.995,41.5246,30.4047,149.4428,13.9999,3.1988,4134.5097,27.3239,11.1199,12.26
1858,108.359,41.4823,30.4477,143.447,13.9214,3.171,4203.6435,28.4102,11.0346,12.26
1859,108.72,41.332,30.1934,146.0019,13.9902,3.1787,4394.746,28.1896,11.1386,12.26
1860,109.077,41.3315,30.189,145.7413,14.1299,3.1904,4084.9672,28.1939,11.1425,12.26
1861,109.442,41.4209,30.3057,146.8917,13.901,3.1892,4081.0776,28.0433,11.1152,12.26
1862,109.807,41.1946,30.1618,147.678,14.0065,3.164,4141.5488,27.5208,11.0328,12.26
1863,110.173,41.2001,29.9688,144.0469,14.0906,3.1978,4307.2504,27.7912,11.2313,12.26
1864,110.535,41.4927,30.3849,148.0574,14.038,3.1807,4229.3232,29.0852,11.1078,12.26
1865,110.895,41.5026,30.4873,149.7556,13.8114,3.2045,4295.5327,29.1747,11.0153,12.26
1866,111.252,41.3293,30.167,152.3363,13.5193,3.2348,4038.9531,28.7539,11.1623,12.26
1867,111.618,41.7371,30.3858,153.77,13.5357,3.2861,4103.5932,28.5023,11.3513,12.26
1868,111.982,41.5539,30.3621,154.5061,13.5263,3.2423,4138.3115,28.8597,11.1918,12.26
1869,112.345,41.3844,30.1517,153.7439,13.5063,3.2716,4093.7004,29.0701,11.2327,12.26
1870,112.709,41.444,30.0679,153.1054,13.3558,3.2452,4015.1682,26.886,11.3761,12.26
1871,113.083,41.5027,30.5691,151.0068,13.3798,3.3414,3960.2216,27.0876,10.9336,12.26
1872,113.459,41.5051,30.3621,152.8836,12.7271,3.3599,3934.0822,28.3451,11.143,12.26
1873,113.83,41.2479,30.6128,157.4715,12.6235,3.4032,3988.6545,28.4434,10.6351,12.26
1874,114.199,41.2009,30.3486,152.9304,12.6524,3.3644,4011.9465,27.3106,10.8523,12.26
1875,114.574,41.4746,30.4028,153.6657,12.7807,3.39,3919.8605,27.3875,11.0718,12.26
1876,114.951,41.1343,30.2991,152.6751,12.6826,3.3556,3853.0695,27.5509,10.8352,12.26
1877,115.328,41.1978,30.3757,154.0567,12.6996,3.37,3908.1157,27.4411,10.8221,12.26
1878,115.706,41.382,30.3112,154.161,12.8649,3.3719,3941.3181,28.9881,11.0708,12.26
1879,116.077,41.2344,30.3655,159.5541,12.6933,3.3663,3982.8295,28.8289,10.8689,12.26
1880,116.449,41.5394,30.4411,153.0922,12.7651,3.357,4106.5888,27.0745,11.0983,12.26
1881,116.825,41.2472,30.342,152.9097,12.6786,3.3756,3960.0476,27.5166,10.9052,12.26
1882,117.201,41.4759,30.3417,155.4904,12.7067,3.3876,3928.9301,28.0811,11.1342,12.26
1883,117.577,41.1928,30.5633,156.1985,12.6502,3.3641,3881.8198,28.219,10.6295,12.26
1884,117.953,41.3844,30.276,156.7198,12.7146,3.3727,3938.3862,28.6366,11.1084,12.26
1885,118.329,41.3985,30.3486,158.1753,12.7069,3.3757,3885.3391,28.355,11.0499,12.26
1886,118.707,41.4474,30.4062,157.0544,12.562,3.3587,3894.4179,28.1918,11.0412,12.26
