,Unnamed: 0,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
237,1580,59.607,41.9312,30.0745,136.2183,15.6417,2.9592,4575.2631,27.0997,11.8567,12.259459459459459
238,1581,59.86,41.9892,30.2806,138.9117,15.6244,2.9923,4506.5346,27.5707,11.7086,12.259459459459459
239,1582,60.115,41.9233,30.0396,137.3737,15.5536,2.9604,4540.4096,28.7755,11.8837,12.259459459459459
240,1583,60.368,41.8853,30.2976,136.4875,15.4662,2.9577,4422.3872,28.6557,11.5877,12.259459459459459
241,1584,60.623999999999995,41.8234,29.9785,140.7625,15.4827,2.9822,4475.1625,28.7755,11.8449,12.259459459459459
242,1585,60.879,41.8482,30.131999999999998,135.188,15.6055,3.0027,4392.601,26.7166,11.7162,12.259459459459459
243,1586,61.138000000000005,41.8142,30.2026,137.1652,15.4717,2.9699,4663.9375,31.1755,11.6116,12.259459459459459
244,1587,61.386,41.7051,29.9787,135.8311,15.6158,2.9667,4687.0117,28.2168,11.7264,11.259490704577392
245,1588,61.638000000000005,41.895,30.2976,136.3349,15.5843,2.9737,4506.083,27.8506,11.5974,9.275300734260238
246,1589,61.894,42.1275,30.1143,138.4865,15.6102,2.9846,4556.0395,28.0089,12.0132,7.2596156850492335
247,1590,62.148999999999994,41.7435,30.7185,135.4226,15.3315,2.9541,4299.226,29.0505,11.025,5.251804405561693
248,1591,62.408,40.9263,31.0685,133.8761,13.9182,2.9874,4021.6274,27.6711,9.8578,3.2124980471801337
249,1592,62.675,40.283,31.3634,134.1675,12.2485,2.9679,3658.6853,29.7517,8.9196,1.110201531010821
250,1593,62.946999999999996,39.5569,31.9675,134.767,10.57,2.9601,3299.4831,30.9402,7.5894,0.0
251,1594,63.227,38.9714,32.066,132.2385,8.4419,2.9762,2580.8671,30.7939,6.9054,0.0
252,1595,63.538999999999994,38.2331,32.5051,132.7838,5.9721,2.9560000000000004,2154.2954,29.4943,5.728,0.0
253,1596,63.88,38.3061,32.6009,135.4522,4.9518,2.9569,2178.4912,28.3506,5.7052,0.0
254,1597,64.221,38.2312,32.3986,138.3903,4.655,2.9758,2109.3583,31.4225,5.8326,0.0
255,1598,64.564,38.3485,32.5649,134.3499,4.6731,2.9547,2061.2889999999998,30.7654,5.7836,0.0
256,1599,64.91199999999999,38.205999999999996,32.4291,140.8681,4.7149,2.9799,2080.2514,28.4745,5.7769,0.0
257,1600,65.262,38.4444,32.6504,134.6056,4.7049,2.9616,2131.1862,27.84,5.794,0.0
258,1601,65.61,38.3536,32.6207,137.7861,4.6731,2.9595,2144.8999,28.8164,5.7329,0.0
259,1602,65.955,38.2439,32.7788,133.7243,4.6188,3.0034,2098.8806,29.7566,5.4651,0.0
260,1603,66.30199999999999,38.4399,32.7787,140.606,4.6835,2.9644,2095.1672,28.0714,5.6612,0.0
261,1604,66.653,38.3888,32.6603,134.2978,4.7054,2.9534,2128.8171,30.833000000000002,5.7285,0.0
262,1605,66.997,38.6423,32.6471,141.1059,4.5823,3.0008,2075.3586,30.5004,5.9952,0.0
263,1606,67.346,38.3396,32.3961,134.4746,4.6053,2.9939999999999998,2113.1225,29.7275,5.9435,0.0
264,1607,67.694,38.3387,32.4192,140.9959,4.6684,2.9635,2127.5589999999997,28.4945,5.9195,0.0
265,1608,68.043,38.2498,32.5612,134.5324,4.7188,2.9658,1995.9194,30.3659,5.6886,0.0
266,1609,68.403,38.2384,32.406,133.365,4.7026,2.9598,2104.2294,28.3793,5.8324,0.0
267,1610,68.755,38.3661,32.406,138.7546,4.6918,2.9816,2155.4821,27.6585,5.9601,0.0
268,1611,69.104,38.5501,32.7075,133.7885,4.6505,2.9648,2006.0627,30.68,5.8426,0.0
269,1612,69.462,38.3218,32.4665,133.7765,4.6841,2.9861,2127.6093,28.3992,5.8553,0.0
270,1613,69.813,38.3868,32.7244,138.9378,4.7364,2.9735,1993.3554,27.9552,5.6624,0.0
