,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
504,212.026,36.61,30.3248,86.9339,11.9463,1.8088,3263.8259,27.2627,6.2852,0
505,212.518,36.4076,30.3552,83.3627,11.8249,1.7944,3261.1059,27.4194,6.0524,0
506,213.009,36.6364,30.309,85.3874,11.7263,1.7959,3263.5893,28.7403,6.3274,0
507,213.497,36.5801,30.1686,90.479,12.1154,1.7881,3402.5178,28.4025,6.4115,0
508,213.981,36.5915,30.0091,89.1756,11.9099,1.7886,3433.28,28.3969,6.5824,0
509,214.465,36.676,30.2942,85.813,11.9438,1.7929,3253.208,27.3066,6.3818,0
510,214.96,36.6206,30.2229,84.5618,11.8643,1.7997,3310.1621,27.8634,6.3977,0
511,215.45,36.6752,30.3519,83.8365,12.2028,1.7245,3510.4143,28.266,6.3233,0
512,215.933,36.5923,30.375,82.7455,12.35,1.7107,3367.5073,28.6433,6.2173,0
513,216.42,36.5556,30.3024,81.6944,12.6527,1.71,3416.9863,26.8266,6.2532,0
514,216.912,36.7345,30.0514,83.3003,12.5941,1.704,3404.706,28.4801,6.6831,0
515,217.4,36.7317,30.2033,78.6445,12.6664,1.6906,3436.9509,26.7489,6.5284,0
516,217.893,36.7804,30.3387,79.5752,12.428,1.7022,3458.7448,28.8677,6.4417,0
517,218.379,36.4232,29.7872,79.9979,12.3516,1.6997,3483.1069,28.0142,6.636,0
518,218.867,36.5875,30.2331,83.2786,12.6445,1.697,3585.9428,26.7548,6.3544,0
519,219.357,36.7649,30.0295,82.1636,12.5665,1.6985,3510.0034,28.0024,6.7354,0
520,219.846,36.6359,30.1174,78.3473,12.5288,1.6981,3633.4274,27.22,6.5185,0
521,220.334,36.5148,30.0349,78.5712,12.4941,1.6954,3445.1079,27.7637,6.4799,0
522,220.826,36.6067,30.1934,84.6209,12.5677,1.7091,3359.4626,29.032,6.4133,0
523,221.318,36.6549,30.3321,81.0166,12.3978,1.7203,3597.9851,28.1852,6.3228,0
524,221.806,36.5666,29.9919,78.5224,12.576,1.699,3350.832,27.2078,6.5747,0
525,222.304,36.6121,30.3552,83.9883,12.4188,1.701,3494.874,27.0705,6.2569,0
526,222.799,36.7397,30.0148,79.4005,12.3759,1.6964,3527.475,27.4855,6.7249,0
527,223.292,36.7096,30.2231,84.6741,12.5311,1.7148,3540.7978,26.6493,6.4865,0
528,223.79,36.6761,30.1373,80.1043,12.3954,1.7081,3630.6425,27.0104,6.5388,0
529,224.283,36.7502,30.1736,84.1832,12.4012,1.6822,3634.6015,28.6613,6.5766,0
530,224.771,36.5692,30.167,73.6308,13.231,1.6127,3563.5095,26.9525,6.4022,0
531,225.267,36.6947,30.0804,78.2889,13.1161,1.5993,3481.4899,26.6668,6.6143,0
532,225.768,36.7669,30.1571,74.0007,13.2074,1.6186,3547.3571,26.1208,6.6098,0
533,226.269,36.6447,30.1041,79.8697,13.0051,1.6142,3652.4492,27.0234,6.5406,0
534,226.764,36.8517,30.0709,75.5066,13.1334,1.6002,3519.612,27.7553,6.7808,0
535,227.26,36.6506,30.3349,75.0733,13.0437,1.6059,3479.0676,28.3209,6.3157,0
536,227.758,36.7223,30.3892,78.2535,13.1224,1.6154,3731.8073,27.7764,6.3331,0
537,228.249,36.6956,30.2569,76.4763,13.0249,1.5992,3496.5034,26.9605,6.4387,0
538,228.751,36.6159,30.1245,78.9834,13.1476,1.6012,3629.3249,28.4501,6.4914,0
539,229.243,36.8868,30.3486,80.3413,13.2027,1.6167,3742.048,26.593,6.5382,0
540,229.741,36.608,30.3281,73.0658,13.0578,1.5863,3694.5812,27.8082,6.2799,0
541,230.235,36.8646,30.2297,75.8553,13.1042,1.6098,3559.8449,26.4168,6.6349,0
542,230.738,36.5836,30.1042,74.8725,13.157,1.5953,3433.28,28.4279,6.4794,0
543,231.238,36.7954,30.5633,80.1564,13.2594,1.6042,3518.924,28.3738,6.2321,0
544,231.737,36.7613,30.155,73.6918,12.9043,1.6023,3499.3583,27.7711,6.6063,0
545,232.239,36.7058,30.3723,77.3672,12.9854,1.6158,3632.694,28.3782,6.3335,0
546,232.735,36.6626,30.0159,73.0074,13.0366,1.6027,3529.8271,27.5697,6.6467,0
547,233.238,36.906,30.189,75.9596,13.0744,1.58,3424.9182,27.3229,6.717,0
548,233.747,36.7546,30.0976,74.1349,13.3334,1.6013,3446.5593,26.6883,6.657,0
549,234.257,36.785,30.301,73.2486,13.2968,1.6058,3597.4099,27.6669,6.484,0
550,234.761,36.7718,30.1245,76.9502,13.0791,1.6057,3459.2766,26.9605,6.6473,0
551,235.27,36.865,30.0778,73.578,13.0964,1.6067,3553.8007,28.0962,6.7872,0
552,235.772,36.8671,30.1736,79.8922,12.9523,1.579,3673.4694,26.5128,6.6935,0
553,236.277,36.8711,30.0382,72.9703,13.4877,1.5113,3851.5854,27.0174,6.8329,0
554,236.779,36.906,30.3156,70.5898,13.6568,1.502,3528.4431,27.2454,6.5904,0
555,237.288,36.7872,30.1405,70.7722,13.4429,1.5097,3799.8732,27.7068,6.6467,0
556,237.788,36.7021,30.0023,74.552,13.8672,1.505,3715.3237,27.8815,6.6998,0
557,238.289,36.8069,30.0613,70.7201,13.5986,1.4963,3693.9748,28.8917,6.7456,0
558,238.788,36.7454,30.1754,70.8987,13.5897,1.5159,3588.6599,29.7105,6.57,0
559,239.288,36.7567,29.8224,74.8126,13.796,1.5091,3576.6801,28.6602,6.9343,0
560,239.792,36.6162,30.1439,71.6494,13.7294,1.5174,3643.2822,28.0207,6.4723,0
561,240.296,36.7148,30.1584,70.7201,13.6743,1.5003,3732.581,28.106,6.5564,0
562,240.798,36.6939,30.1505,74.408,13.9101,1.5115,3796.3469,28.6748,6.5434,0
563,241.298,36.7477,30.2263,71.9192,13.5866,1.5114,3722.8542,28.5436,6.5214,0
564,241.801,36.9575,30.2297,72.2306,13.7499,1.5165,3759.7126,27.5665,6.7278,0
565,242.307,36.6922,30.1273,69.1924,13.6404,1.5066,3620.5646,27.6375,6.5649,0
566,242.817,36.8855,30.0745,68.7432,13.6089,1.5172,3643.8723,28.9054,6.811,0
567,243.321,36.7992,30.2256,73.5093,13.6204,1.5153,3743.4489,27.8071,6.5736,0
568,243.827,36.6981,30.091,75.9545,13.5978,1.518,3580.6645,28.3121,6.6071,0
569,244.336,36.6694,30.0227,74.0287,13.6617,1.5009,3592.8144,27.4102,6.6467,0
570,244.85,36.7295,30.0877,68.6305,14.1128,1.4213,3769.7915,28.4568,6.6418,0
571,245.354,36.9242,30.1279,64.8289,14.0143,1.4178,3798.1093,28.8494,6.7963,0
572,245.858,36.9094,30.3383,70.1727,14.2759,1.4122,3734.4399,29.0505,6.5711,0
573,246.363,36.8909,30.3057,64.7803,14.2899,1.4076,3726.708,27.2647,6.5852,0
574,246.876,36.7431,30.0804,65.3242,14.1718,1.4295,3705.8388,27.144,6.6627,0
575,247.39,36.8212,29.8835,66.2626,14.2322,1.4145,3731.4978,27.5676,6.9377,0
576,247.902,36.8871,30.1736,68.0563,14.1829,1.4073,3635.923,28.6906,6.7135,0
577,248.413,36.5836,30.2231,70.4334,14.1432,1.4095,3894.9233,26.7049,6.3605,0
578,248.926,36.9292,30.0778,70.4869,14.3073,1.4212,3893.7441,27.438,6.8514,0
579,249.436,36.695,29.7872,68.1884,14.2844,1.413,3772.7939,27.0926,6.9078,0
580,249.951,36.9272,30.408,68.6347,14.2087,1.4077,3834.5192,27.4266,6.5192,0
581,250.463,36.891,30.043,68.0091,14.3471,1.4242,3808.7177,28.0843,6.848,0
582,250.974,36.8148,29.9616,66.2366,14.1789,1.4009,3759.5556,28.5369,6.8532,0
583,251.486,36.8983,30.2195,65.0114,14.1869,1.4142,3722.5463,28.9375,6.6788,0
584,251.998,36.8008,30.1245,64.6986,14.2022,1.411,3665.9877,27.6816,6.6763,0
585,252.516,36.94,30.2127,67.6703,14.3341,1.413,3882.6577,27.3588,6.7273,0
586,253.03,36.9138,30.0261,65.4545,14.591,1.3242,3945.6376,27.2882,6.8877,0
587,253.545,36.8634,29.8971,60.6843,14.5678,1.3271,3765.5327,28.2759,6.9663,0
588,254.059,36.8567,29.9919,60.9759,14.7529,1.32,3720.6994,27.0094,6.8648,0
589,254.581,36.8175,30.1483,61.362,14.7031,1.3052,3944.2548,28.5469,6.6692,0
590,255.092,36.9711,30.058,63.524,14.8655,1.31,3712.8713,27.2271,6.9131,0
591,255.613,36.7155,29.9457,60.3975,14.6416,1.3073,3886.1782,27.7089,6.7698,0
592,256.129,36.9427,30.3926,60.0847,14.7686,1.3121,3913.2138,26.9874,6.5501,0
593,256.648,36.8852,30.124,60.9231,14.7568,1.3147,4001.4226,28.2365,6.7612,0
594,257.161,36.8891,29.9853,61.5966,14.8479,1.3227,3903.7082,27.2637,6.9038,0
595,257.68,36.8768,29.8797,61.3881,14.8666,1.3228,3979.8354,26.701,6.9971,0
596,258.199,36.8819,30.0976,62.065,14.6647,1.3298,3779.1306,27.8847,6.7843,0
597,258.719,36.9466,30.3315,65.9168,14.8662,1.3104,3926.1877,27.0564,6.6151,0
598,259.239,36.828,30.0973,66.419,14.7308,1.3229,3778.4963,26.6503,6.7307,0
599,259.766,37.0859,30.1075,63.5777,14.8755,1.3028,3898.9731,27.4669,6.9784,0
600,260.287,36.9298,30.1109,67.0447,14.6152,1.3213,3772.6357,28.3429,6.8189,0
601,260.807,36.9105,29.9344,61.2188,14.867,1.3168,3972.8081,26.7784,6.9761,0
602,261.33,36.967,30.1141,61.61,14.734,1.3216,3945.9836,28.182,6.8529,0
603,261.849,36.7798,30.1207,65.4408,14.8969,1.3243,4053.8713,26.8207,6.6591,0
604,262.371,36.9196,29.9616,64.4901,14.797,1.3132,3968.0791,28.2496,6.958,0
605,262.889,36.9043,29.948,61.4923,14.7834,1.2642,3800.6755,26.6688,6.9563,0
606,263.417,36.9692,29.908,56.7224,15.3087,1.2248,3854.2246,26.533,7.0612,0
607,263.946,36.9265,29.6731,62.3004,15.3859,1.227,3932.7072,27.279,7.2534,0
608,264.47,36.9841,29.9457,56.9602,15.4788,1.2089,3948.7541,26.6698,7.0384,0
609,264.998,37.0025,29.9391,61.6487,15.3355,1.2287,4043.3083,27.8252,7.0634,0
610,265.519,36.9005,29.8433,58.9117,15.5503,1.2137,3919.519,28.3099,7.0572,0
611,266.042,37.0131,29.9582,56.8524,15.4583,1.2082,3849.9379,26.9974,7.0549,0
612,266.572,37.0927,30.1918,57.1391,15.467,1.214,4073.5043,28.6332,6.9009,0
613,267.091,36.942,29.9107,56.9045,15.3992,1.2355,3862.3293,27.6637,7.0313,0
614,267.62,37.04,30.0481,58.3382,15.5087,1.23,4029.5498,27.9659,6.9919,0
615,268.143,36.8208,29.7839,57.7173,15.3866,1.2288,4003.5585,26.5862,7.0369,0
616,268.674,37.1142,29.9005,57.0349,15.467,1.2232,3951.5278,27.5104,7.2137,0
617,269.202,36.962,29.7509,57.5562,15.5463,1.2138,4135.6494,26.7157,7.2111,0
618,269.729,37.0789,29.8672,61.8478,15.3827,1.2178,3905.2331,28.025,7.2117,0
619,270.258,36.9379,29.8929,58.1226,15.4536,1.2208,4084.4111,26.9994,7.045,0
620,270.786,36.7491,29.7749,57.1337,15.4874,1.2115,3872.1335,28.3649,6.9742,0
621,271.314,37.0633,30.3587,62.2483,15.4032,1.2202,4086.6367,26.7696,6.7046,0
622,271.845,36.9158,29.8224,61.5966,15.4079,1.2227,3990.4228,28.4701,7.0934,0
623,272.371,36.9034,29.9457,55.7914,15.3646,1.2259,4093.7004,26.6328,6.9577,0
624,272.904,36.9128,30.167,56.4846,15.3748,1.22,4084.5964,28.0239,6.7458,0
625,273.431,37.0248,30.1703,60.7228,15.3032,1.2228,3837.2985,27.7405,6.8545,0
626,273.966,36.9316,29.9787,58.334,15.5268,1.2321,3938.0415,26.8533,6.9529,0
627,274.501,37.0983,30.0091,55.8335,15.5221,1.2366,4108.0883,27.328,7.0892,0
628,275.033,36.9569,30.2094,57.3737,15.441,1.2195,4090.5373,27.4133,6.7475,0
629,275.565,37.1436,30.0712,57.513,15.4858,1.2295,4092.9555,26.9147,7.0724,0
630,276.1,36.9898,29.9989,52.421,15.6798,1.1339,4221.3886,27.3619,6.9909,0
631,276.63,37.1793,30.0976,56.5111,15.9031,1.1168,4061.0051,28.7687,7.0817,0
632,277.159,37.2454,29.9582,53.6722,16.0267,1.1315,4141.5488,27.84,7.2872,0
633,277.69,37.0364,29.931,52.6035,16.0047,1.1294,4040.9482,27.5832,7.1054,0
634,278.224,37.1797,29.8631,52.1783,16.0551,1.1306,4117.4858,28.17,7.3166,0
635,278.756,36.9028,30.0151,52.7067,16.0031,1.1208,3953.09,29.2519,6.8877,0
636,279.287,36.8502,29.7452,56.9567,16.0407,1.1436,4259.75,27.0304,7.105,0
637,279.822,37.184,30.025,55.5071,15.9834,1.1155,3980.0117,27.4524,7.159,0
638,280.36,36.9366,29.8869,52.5774,16.0094,1.1224,4197.957,28.9192,7.0497,0
639,280.889,37.0501,29.8631,54.4503,16.0496,1.1323,3981.5964,27.4576,7.187,0
640,281.428,37.0069,29.8767,51.4304,15.9874,1.1307,4211.7084,28.1168,7.1302,0
641,281.961,37.0384,29.7613,52.0821,15.9495,1.1155,4193.0673,28.6467,7.2771,0
642,282.492,36.875,29.7376,55.4708,16.0251,1.1278,4074.7951,27.6104,7.1374,0
643,283.03,37.0369,29.9259,52.2047,16.0881,1.1248,4059.1735,28.4979,7.111,0
644,283.568,37.1375,29.7608,56.4846,16.1259,1.1287,4228.5283,27.2943,7.3767,0
645,284.105,36.954,29.8292,57.8632,16.0007,1.112,4126.1689,28.0897,7.1248,0
646,284.643,36.9997,30.0362,52.5513,16.0803,1.1204,3971.406,27.6145,6.9635,0
647,285.188,37.1615,30.0227,57.9733,15.9803,1.1163,4114.0976,28.7324,7.1388,0
648,285.724,36.8742,30.0118,53.6321,16.0417,1.1164,3941.8359,27.1733,6.8624,0
649,286.272,37.0436,29.8532,55.8097,15.8195,1.136,4268.2348,27.1369,7.1904,0
650,286.813,37.08,29.9622,52.9709,16.037,1.1298,4218.8159,27.8634,7.1178,0
651,287.351,37.029,30.1971,56.1412,16.0456,1.1181,4081.2624,28.6501,6.8319,0
652,287.89,36.9974,29.9548,54.1414,16.1292,1.1454,4030.2717,27.5343,7.0426,0
653,288.436,37.1266,29.8797,57.5562,16.0338,1.1327,3961.0932,28.1407,7.2469,0
654,288.982,37.013,29.8995,57.3829,16.0598,1.1274,4189.3588,27.9263,7.1135,0
655,289.523,36.9013,29.7278,47.4752,16.5243,1.0488,4304.1606,28.1472,7.1735,0
656,290.062,37.0316,29.6934,49.6579,16.6959,1.031,4261.7675,27.3855,7.3382,0
657,290.606,37.3482,29.7817,47.9374,16.7274,1.0162,4411.7646,28.4412,7.5665,0
658,291.143,37.0486,29.9412,47.5628,16.6211,1.0253,4564.5888,27.6564,7.1074,0
