,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
1631,1201.696,39.1181,28.6512,142.8218,13.3397,3.0725,4127.3041,27.7754,10.4669,12.26
1632,1203.155,38.9557,28.4662,144.9853,13.2102,3.0701,3936.1469,28.4036,10.4895,12.26
1633,1204.6169,39.0627,28.5971,142.3786,13.194,3.0627,3909.3039,27.1956,10.4656,12.26
1634,1206.086,38.8655,28.4431,145.8981,13.2434,3.077,3913.0434,27.28,10.4224,12.26
1635,1207.556,39.1829,28.5428,145.6631,13.22,3.0673,3960.0476,26.6435,10.6401,12.26
1636,1209.029,39.242,28.7227,143.4362,13.1422,3.0666,4144.2187,26.805,10.5193,12.26
1637,1210.499,39.1388,28.3044,144.3336,13.1948,3.0795,4073.1352,27.328,10.8344,12.26
1638,1211.968,39.0944,28.42,145.7152,13.467,3.0741,3968.4287,28.0013,10.6744,12.26
1639,1213.4379,39.1398,28.6379,142.5326,13.3263,3.1587,3879.4775,27.2606,10.5019,12.26
1640,1214.916,39.1963,28.6214,146.6275,12.5067,3.1607,4026.125,26.2118,10.5749,12.26
1641,1216.3959,38.9561,28.5157,149.3907,12.5256,3.1671,4004.9838,27.0494,10.4404,12.26
1642,1217.874,39.0817,28.4783,146.8882,12.6287,3.1709,4024.5048,26.9744,10.6034,12.26
1643,1219.353,39.0579,28.5903,145.765,12.6632,3.17,3816.3083,26.2911,10.4676,12.26
1644,1220.842,39.1141,28.7106,144.5943,12.563,3.1585,4013.915,27.1571,10.4035,12.26
1645,1222.3239,39.0195,28.5851,147.9221,12.5902,3.1693,3998.7561,26.4983,10.4344,12.26
1646,1223.811,39.1266,28.536,144.9071,12.7287,3.1695,3810.4916,26.1648,10.5906,12.26
1647,1225.305,38.8549,28.4563,150.1727,12.4269,3.1597,3958.1318,26.5794,10.3986,12.26
1648,1226.796,38.9645,28.4783,144.464,12.7232,3.1693,3932.3635,26.6727,10.4862,12.26
1649,1228.2879,39.1347,28.8823,147.3673,12.5477,3.1592,3944.0817,28.2299,10.2524,12.26
1650,1229.775,39.0669,28.6494,150.4073,12.6341,3.17,3783.5793,26.8592,10.4175,12.26
1651,1231.2719,38.8615,28.536,146.81,12.5406,3.1645,4032.0776,26.3167,10.3255,12.26
1652,1232.7679,39.1152,28.6908,144.1177,12.5784,3.1628,3927.0441,26.5959,10.4244,12.26
1653,1234.2669,38.9976,28.737,145.0114,12.6508,3.1878,3647.5642,25.8946,10.2606,12.26
1654,1235.7769,38.6417,28.4662,152.2021,11.8281,3.269,3647.5642,26.7794,10.1755,12.26
1655,1237.285,38.9154,28.4761,154.7084,11.8694,3.2622,3806.6235,27.0554,10.4393,12.26
1656,1238.791,38.9679,28.6548,148.0091,11.9359,3.2498,3822.7924,26.1958,10.3131,12.26
1657,1240.3,38.7764,28.5884,152.1717,11.8525,3.2712,3608.3713,27.0504,10.188,12.26
1658,1241.812,38.8841,28.6214,153.8136,12.0084,3.2628,3724.8571,26.9465,10.2627,12.26
1659,1243.3229,39.1391,28.6379,147.8527,11.858,3.2647,3920.8854,26.2099,10.5012,12.26
1660,1244.833,38.8861,28.5639,154.8176,11.7005,3.2619,3691.0964,26.6551,10.3222,12.26
1661,1246.3489,38.8692,28.665,154.3174,11.8139,3.3302,3740.1821,27.4628,10.2042,12.26
1662,1247.862,38.9213,28.6413,158.436,11.2795,3.364,3733.5104,27.1077,10.28,12.26
1663,1249.378,38.994,28.6545,154.1307,11.3077,3.3622,3719.3156,26.5842,10.3395,12.26
1664,1250.8979,38.6404,28.57,154.8387,11.2817,3.3615,3790.5908,26.7912,10.0704,12.26
1665,1252.4169,39.0633,28.6776,154.943,11.163,3.3567,3583.5158,26.8751,10.3857,12.26
1666,1253.9439,39.0518,28.6582,155.6728,11.3124,3.3695,3704.1608,26.9147,10.3936,12.26
1667,1255.468,38.9844,28.6313,155.0025,11.1911,3.3583,3666.1369,27.2749,10.3531,12.26
1668,1256.9919,38.9274,28.7502,153.4702,11.2833,3.3552,3609.6738,27.937,10.1772,12.26
1669,1258.5179,38.8708,28.5983,152.387,11.5061,3.375,3671.8208,27.9713,10.2725,12.26
